fw_ID,model,richness,links,connectance,distance,basal,top,intermediate,diameter,herbivory,omnivory,predpreyRatio,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
adbm_1_10,ADBM,5,10,0.4,2.0,0.2,0.2,0.6,1,0.2,0.6,1.0,2.0,0.7905694150420949,0.7905694150420949,2.2833333333333337,2.5,0.9258200997725514,2.0794415416798357,1.0,0.0,0.0,0.4,0.0,0.0,1.4000000000000004,0.0,0,0.6,1.0,0.5986094998689324,0.6791666666666665
adbm_1_20,ADBM,5,3,0.12,3.0,0.4,0.4,0.2,2,0.4,0.0,1.0,0.6,0.912870929175277,0.912870929175277,1.8,1.5,0.7071067811865476,0.6931471805599453,1.25,0.7453559924999299,0.04,0.0,0.0,0.0,1.1428571428571428,0.0,0,0.0,0.0,0.0,0.7000000000000001
adbm_1_40,ADBM,4,2,0.125,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.1547005383792515,1.1547005383792515,1.5,1.0,0.0,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.3333333333333333
adbm_20_10,ADBM,5,3,0.12,3.0,0.4,0.4,0.2,2,0.4,0.0,1.0,0.6,0.912870929175277,0.912870929175277,1.8,1.5,0.7071067811865476,0.6931471805599453,1.25,0.7453559924999299,0.04,0.0,0.0,0.0,1.1428571428571428,0.0,0,0.0,0.0,0.0,0.7000000000000001
adbm_20_20,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_20_40,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_21_10,ADBM,4,3,0.1875,2.0,0.25,0.25,0.5,3,0.25,0.0,1.0,0.75,0.6666666666666666,0.6666666666666666,2.5,3.0,0.0,0.0,1.0,0.7698003589195009,0.125,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,1.6666666666666667
adbm_21_20,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_21_40,ADBM,11,8,0.06611570247933884,1.0,0.2727272727272727,0.45454545454545453,0.2727272727272727,2,0.45454545454545453,0.0,0.75,0.7272727272727273,0.6422616289332563,1.2437342963832747,2.0,1.6,0.5477225575051661,1.6094379124341003,1.0,0.945383520059452,0.024793388429752067,0.0,0.024793388429752067,0.0,0.375,0.0,0,0.13636363636363635,0.0,0.0,0.6
adbm_22_10,ADBM,4,5,0.3125,2.0,0.5,0.25,0.25,1,0.25,0.25,1.5,1.25,1.2,0.7659416862050705,1.5833333333333333,1.5,0.5773502691896257,1.3862943611198906,1.0,0.4618802153517006,0.0,0.125,0.0,0.125,1.4,0.0,0,0.75,0.8333333333333333,0.36514837167011077,0.47222222222222204
adbm_22_20,ADBM,3,2,0.2222222222222222,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.3333333333333333,0.0,1.0,0.6666666666666666,0.8660254037844388,0.8660254037844388,2.0,2.0,0.0,0.0,1.3333333333333333,0.8660254037844386,0.1111111111111111,0.0,0.0,0.0,1.25,0.0,0,0.0,0.0,0.0,1.0
adbm_22_40,ADBM,6,3,0.08333333333333333,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.0954451150103321,1.0954451150103321,1.5,1.0,0.0,1.0986122886681098,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.3
adbm_23_10,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_23_20,ADBM,4,3,0.1875,2.0,0.25,0.5,0.25,2,0.5,0.0,0.6666666666666666,0.75,0.6666666666666666,1.2765694770084508,2.0,1.5,0.7071067811865476,0.6931471805599453,1.0,0.7698003589195009,0.0625,0.0,0.0625,0.0,0.3333333333333333,0.0,0,0.25,0.0,0.0,0.6666666666666666
