fw_ID,model,S,connectance,mx_tl,intervality,isolated,illogical
maxent_42_40,MaxEnt,4,0.1875,2.0,0,0,0
maxent_43_10,MaxEnt,7,0.14285714285714285,2.5,0,0,0
maxent_43_20,MaxEnt,20,0.2125,56.13106984639275,37,0,0
maxent_43_40,MaxEnt,25,0.128,25.83333333333334,36,0,0
maxent_44_10,MaxEnt,9,0.16049382716049382,2.583333333333333,1,0,0
maxent_44_20,MaxEnt,8,0.109375,3.0,0,0,0
maxent_44_40,MaxEnt,40,0.138125,12.83204991692809,259,0,0
maxent_45_10,MaxEnt,4,0.1875,3.0,0,0,0
maxent_45_20,MaxEnt,4,0.1875,4.0,0,0,0
maxent_45_40,MaxEnt,2,0.25,2.0,0,0,0
maxent_46_10,MaxEnt,4,0.1875,2.0,0,0,0
maxent_46_20,MaxEnt,17,0.1695501730103806,4.7292538730491256e16,17,0,0
maxent_46_40,MaxEnt,,,,,,
maxent_47_10,MaxEnt,2,0.25,2.0,0,0,0
maxent_47_20,MaxEnt,2,0.25,2.0,0,0,0
maxent_47_40,MaxEnt,2,0.25,2.0,0,0,0
maxent_48_10,MaxEnt,5,0.16,3.0,0,0,0
maxent_48_20,MaxEnt,17,0.2422145328719723,12.24601667979087,25,0,0
maxent_48_40,MaxEnt,4,0.125,2.0,0,0,0
maxent_49_10,MaxEnt,6,0.16666666666666666,2.5,1,0,0
maxent_49_20,MaxEnt,17,0.15570934256055363,19.343554006968628,13,0,0
maxent_49_40,MaxEnt,,,,,,
maxent_4_10,MaxEnt,6,0.1388888888888889,3.0,0,0,0
maxent_4_20,MaxEnt,,,,,,
maxent_4_40,MaxEnt,25,0.0768,26.356410256410246,27,0,0
maxent_50_10,MaxEnt,2,0.25,2.0,0,0,0
maxent_50_20,MaxEnt,2,0.25,2.0,0,0,0
maxent_50_40,MaxEnt,25,0.184,10.918956390974097,88,0,0
maxent_51_10,MaxEnt,2,0.25,2.0,0,0,0
maxent_51_20,MaxEnt,10,0.07,3.0,0,0,0
maxent_51_40,MaxEnt,40,0.119375,13.739156057454506,195,0,0
maxent_52_10,MaxEnt,,,,,,
maxent_52_20,MaxEnt,4,0.1875,3.0,0,0,0
maxent_52_40,MaxEnt,10,0.07,3.0,0,0,0
maxent_53_10,MaxEnt,5,0.12,3.0,0,0,0
maxent_53_20,MaxEnt,11,0.19008264462809918,9.251655629139076,1,0,0
maxent_53_40,MaxEnt,40,0.189375,13.625882103085567,328,0,0
maxent_54_10,MaxEnt,7,0.12244897959183673,2.3333333333333335,0,0,0
maxent_54_20,MaxEnt,20,0.1825,17.999253724509888,35,0,0
maxent_54_40,MaxEnt,19,0.07202216066481995,4.25,4,0,0
maxent_55_10,MaxEnt,2,0.25,2.0,0,0,0
maxent_55_20,MaxEnt,10,0.12,2.25,1,0,0
maxent_55_40,MaxEnt,40,0.15625,15.7968044707048,261,0,0
maxent_56_10,MaxEnt,7,0.12244897959183673,2.0,0,0,0
maxent_56_20,MaxEnt,2,0.25,2.0,0,0,0
maxent_56_40,MaxEnt,5,0.12,2.0,0,0,0
maxent_57_10,MaxEnt,2,0.25,2.0,0,0,0
maxent_57_20,MaxEnt,,,,,,
maxent_57_40,MaxEnt,40,0.151875,12.306030679161198,250,0,0
maxent_58_10,MaxEnt,4,0.1875,2.5,0,0,0
maxent_58_20,MaxEnt,5,0.12,3.0,0,0,0
maxent_58_40,MaxEnt,,,,,,
maxent_59_10,MaxEnt,8,0.125,2.0,0,0,0
maxent_59_20,MaxEnt,19,0.14958448753462603,17.21259157553744,28,0,0
maxent_59_40,MaxEnt,40,0.16625,16.83471669966844,281,0,0
maxent_5_10,MaxEnt,10,0.24,30.99999999999999,5,0,0
maxent_5_20,MaxEnt,,,,,,
maxent_5_40,MaxEnt,,,,,,
maxent_60_10,MaxEnt,8,0.109375,3.0,0,0,0
maxent_60_20,MaxEnt,2,0.25,2.0,0,0,0
maxent_60_40,MaxEnt,40,0.14625,13.380771893504345,261,0,0
maxent_61_10,MaxEnt,,,,,,
maxent_61_20,MaxEnt,4,0.1875,2.0,0,0,0
maxent_61_40,MaxEnt,39,0.23339907955292571,14.1614640602266,247,0,0
maxent_62_10,MaxEnt,6,0.16666666666666666,3.0,0,0,0
maxent_62_20,MaxEnt,3,0.2222222222222222,3.0,0,0,0
maxent_62_40,MaxEnt,2,0.25,2.0,0,0,0
maxent_63_10,MaxEnt,6,0.1111111111111111,2.0,0,0,0
maxent_63_20,MaxEnt,2,0.25,2.0,0,0,0
maxent_63_40,MaxEnt,5,0.12,2.0,0,0,0
maxent_64_10,MaxEnt,2,0.25,2.0,0,0,0
maxent_64_20,MaxEnt,7,0.10204081632653061,3.0,0,0,0
maxent_64_40,MaxEnt,,,,,,
maxent_65_10,MaxEnt,9,0.25925925925925924,19.8125,3,0,0
maxent_65_20,MaxEnt,20,0.1475,14.68869013836429,38,0,0
maxent_65_40,MaxEnt,39,0.168310322156476,12.91849953653215,258,0,0
maxent_66_10,MaxEnt,5,0.12,2.0,0,0,0
maxent_66_20,MaxEnt,6,0.1111111111111111,2.5,0,0,0
maxent_66_40,MaxEnt,38,0.1038781163434903,18.221304183349993,163,0,0
maxent_67_10,MaxEnt,6,0.16666666666666666,3.25,0,0,0
maxent_67_20,MaxEnt,20,0.14,13.059216449944511,31,0,0
maxent_67_40,MaxEnt,8,0.09375,2.9999999999999973,0,0,0
maxent_68_10,MaxEnt,7,0.14285714285714285,11.0,0,0,0
maxent_68_20,MaxEnt,8,0.1875,1.68,0,0,0
maxent_68_40,MaxEnt,,,,,,
maxent_69_10,MaxEnt,5,0.16,3.0,0,0,0
maxent_69_20,MaxEnt,18,0.16666666666666666,2.800402004852172,27,0,0
maxent_69_40,MaxEnt,9,0.08641975308641975,2.5000000000000013,0,0,0
maxent_6_10,MaxEnt,5,0.2,3.25,0,0,0
maxent_6_20,MaxEnt,6,0.16666666666666666,3.0,0,0,0
maxent_6_40,MaxEnt,40,0.123125,64.33322772704166,238,0,0
maxent_70_10,MaxEnt,5,0.16,2.0,0,0,0
maxent_70_20,MaxEnt,2,0.25,2.0,0,0,0
maxent_70_40,MaxEnt,17,0.12802768166089964,5.776737967914438,13,0,0
maxent_71_10,MaxEnt,3,0.2222222222222222,3.0,0,0,0
maxent_71_20,MaxEnt,20,0.1375,13.420204402515722,24,0,0
maxent_71_40,MaxEnt,40,0.14875,15.475378847797773,272,0,0
maxent_72_10,MaxEnt,,,,,,
maxent_72_20,MaxEnt,4,0.1875,3.0,0,0,0
maxent_72_40,MaxEnt,6,0.08333333333333333,2.0,0,0,0
maxent_73_10,MaxEnt,7,0.08163265306122448,2.0,0,0,0
maxent_73_20,MaxEnt,,,,,,
maxent_73_40,MaxEnt,2,0.25,2.0,0,0,0
maxent_74_10,MaxEnt,7,0.24489795918367346,4.8,2,0,0
maxent_74_20,MaxEnt,3,0.2222222222222222,3.0,0,0,0
maxent_74_40,MaxEnt,40,0.19375,23.65851054452573,241,0,0
maxent_75_10,MaxEnt,9,0.18518518518518517,10.999999999999996,0,0,0
maxent_75_20,MaxEnt,,,,,,
maxent_75_40,MaxEnt,27,0.0644718792866941,2.6279069767441867,18,0,0
maxent_76_10,MaxEnt,6,0.16666666666666666,2.5,0,0,0
maxent_76_20,MaxEnt,,,,,,
maxent_76_40,MaxEnt,20,0.1375,9.806854521242986,21,0,0
maxent_77_10,MaxEnt,8,0.078125,3.0,0,0,0
maxent_77_20,MaxEnt,14,0.09183673469387756,3.4930747922437675,1,0,0
maxent_77_40,MaxEnt,40,0.15875,24.8828218727856,294,0,0
maxent_78_10,MaxEnt,7,0.2653061224489796,10.999999999999996,0,0,0
maxent_78_20,MaxEnt,10,0.09,3.6666666666666665,0,0,0
maxent_78_40,MaxEnt,,,,,,
maxent_79_10,MaxEnt,6,0.16666666666666666,2.5,0,0,0
maxent_79_20,MaxEnt,19,0.20498614958448755,49.234573247836884,42,0,0
maxent_79_40,MaxEnt,40,0.145625,17.87729699206074,284,0,0
maxent_7_10,MaxEnt,4,0.1875,2.5,0,0,0
maxent_7_20,MaxEnt,3,0.2222222222222222,2.0,0,0,0
maxent_7_40,MaxEnt,39,0.13083497698882315,16.270945715681915,200,0,0
maxent_80_10,MaxEnt,3,0.2222222222222222,3.0,0,0,0
maxent_80_20,MaxEnt,20,0.1675,15.279332614284844,41,0,0
maxent_80_40,MaxEnt,7,0.12244897959183673,3.0,0,0,0
maxent_81_10,MaxEnt,5,0.16,2.0,0,0,0
maxent_81_20,MaxEnt,3,0.2222222222222222,3.0,0,0,0
maxent_81_40,MaxEnt,,,,,,
maxent_82_10,MaxEnt,4,0.125,2.0,0,0,0
maxent_82_20,MaxEnt,5,0.16,2.333333333333333,0,0,0
maxent_82_40,MaxEnt,38,0.09141274238227147,14.035655852712313,165,0,0
maxent_83_10,MaxEnt,7,0.10204081632653061,3.0,0,0,0
maxent_83_20,MaxEnt,2,0.25,2.0,0,0,0
maxent_83_40,MaxEnt,9,0.08641975308641975,2.5,0,0,0
maxent_84_10,MaxEnt,7,0.12244897959183673,2.0,0,0,0
maxent_84_20,MaxEnt,6,0.1388888888888889,2.5,0,0,0
maxent_84_40,MaxEnt,40,0.15375,16.747272980578224,252,0,0
maxent_85_10,MaxEnt,,,,,,
maxent_85_20,MaxEnt,7,0.08163265306122448,2.0,0,0,0
maxent_85_40,MaxEnt,35,0.17877551020408164,11.943342592938995,205,0,0
maxent_86_10,MaxEnt,2,0.25,2.0,0,0,0
maxent_86_20,MaxEnt,20,0.205,26.331715056683986,40,0,0
maxent_86_40,MaxEnt,13,0.07100591715976332,3.0,0,0,0
maxent_87_10,MaxEnt,5,0.12,3.0,0,0,0
maxent_87_20,MaxEnt,20,0.175,29.434157503436168,29,0,0
maxent_87_40,MaxEnt,22,0.08677685950413223,57.97297297297285,16,0,0
maxent_88_10,MaxEnt,8,0.09375,3.0,0,0,0
maxent_88_20,MaxEnt,5,0.16,2.5,0,0,0
maxent_88_40,MaxEnt,39,0.20710059171597633,17.53670516430671,277,0,0
maxent_89_10,MaxEnt,,,,,,
maxent_89_20,MaxEnt,6,0.16666666666666666,2.25,0,0,0
maxent_89_40,MaxEnt,,,,,,
maxent_8_10,MaxEnt,5,0.16,2.0,0,0,0
maxent_8_20,MaxEnt,7,0.1836734693877551,2.8333333333333335,0,0,0
maxent_8_40,MaxEnt,12,0.1111111111111111,3.0,1,0,0
maxent_90_10,MaxEnt,,,,,,
maxent_90_20,MaxEnt,5,0.16,2.5,0,0,0
maxent_90_40,MaxEnt,,,,,,
maxent_91_10,MaxEnt,6,0.1111111111111111,3.0,0,0,0
maxent_91_20,MaxEnt,3,0.2222222222222222,3.0,0,0,0
maxent_91_40,MaxEnt,26,0.11242603550295859,14.703080971922335,41,0,0
maxent_92_10,MaxEnt,5,0.12,3.0,0,0,0
maxent_92_20,MaxEnt,17,0.10380622837370242,26.011764705882367,7,0,0
maxent_92_40,MaxEnt,,,,,,
maxent_93_10,MaxEnt,,,,,,
maxent_93_20,MaxEnt,6,0.19444444444444445,2.5,1,0,0
maxent_93_40,MaxEnt,40,0.135625,17.02423418576912,200,0,0
maxent_94_10,MaxEnt,5,0.24,2.6666666666666665,0,0,0
maxent_94_20,MaxEnt,19,0.1634349030470914,12.342099209241868,31,0,0
maxent_94_40,MaxEnt,13,0.05917159763313609,3.0,0,0,0
maxent_95_10,MaxEnt,4,0.1875,3.0,0,0,0
maxent_95_20,MaxEnt,2,0.25,2.0,0,0,0
maxent_95_40,MaxEnt,,,,,,
maxent_96_10,MaxEnt,8,0.078125,3.0,0,0,0
maxent_96_20,MaxEnt,12,0.16666666666666666,20.687500000000004,1,0,0
maxent_96_40,MaxEnt,,,,,,
maxent_97_10,MaxEnt,6,0.1388888888888889,2.5,0,0,0
maxent_97_20,MaxEnt,7,0.12244897959183673,2.6666666666666665,0,0,0
maxent_97_40,MaxEnt,3,0.2222222222222222,2.0,0,0,0
maxent_98_10,MaxEnt,9,0.16049382716049382,2.5625,1,0,0
maxent_98_20,MaxEnt,5,0.12,3.0,0,0,0
maxent_98_40,MaxEnt,40,0.165625,15.983026990894388,252,0,0
maxent_99_10,MaxEnt,3,0.2222222222222222,3.0,0,0,0
maxent_99_20,MaxEnt,6,0.19444444444444445,2.25,0,0,0
maxent_99_40,MaxEnt,,,,,,
maxent_9_10,MaxEnt,6,0.16666666666666666,2.0,0,0,0
maxent_9_20,MaxEnt,7,0.14285714285714285,2.333333333333333,0,0,0
maxent_9_40,MaxEnt,2,0.25,2.0,0,0,0
niche_100_10,Niche,8,0.140625,2.5,0,0,0
niche_100_20,Niche,4,0.3125,2.5,0,0,0
niche_100_40,Niche,7,0.1836734693877551,2.75,0,0,0
niche_10_10,Niche,6,0.3333333333333333,2.583333333333333,0,0,0
niche_10_20,Niche,7,0.2857142857142857,2.5,0,0,0
niche_10_40,Niche,6,0.16666666666666666,3.5,0,0,0
niche_11_10,Niche,4,0.25,2.0,0,0,0
niche_11_20,Niche,5,0.16,3.0,0,0,0
niche_11_40,Niche,17,0.08650519031141868,4.0,0,0,0
niche_12_10,Niche,4,0.3125,3.25,0,0,0
niche_12_20,Niche,12,0.05555555555555555,3.0,0,0,0
niche_12_40,Niche,12,0.1111111111111111,2.0,0,0,0
niche_13_10,Niche,6,0.1388888888888889,2.0,0,0,0
niche_13_20,Niche,4,0.1875,3.0,0,0,0
niche_13_40,Niche,11,0.21487603305785125,3.533333333333333,0,0,0
niche_14_10,Niche,8,0.15625,2.0,0,0,0
niche_14_20,Niche,6,0.1388888888888889,3.0,0,0,0
niche_14_40,Niche,4,0.3125,3.25,0,0,0
niche_15_10,Niche,6,0.16666666666666666,3.0,0,0,0
niche_15_20,Niche,13,0.10650887573964497,3.2333333333333334,0,0,0
niche_15_40,Niche,8,0.125,3.0,0,0,0
niche_16_10,Niche,6,0.19444444444444445,2.4999999999999996,0,0,0
niche_16_20,Niche,9,0.13580246913580246,2.9999999999999996,0,0,0
niche_16_40,Niche,11,0.09090909090909091,3.0,0,0,0
niche_17_10,Niche,4,0.25,2.3333333333333335,0,0,0
niche_17_20,Niche,4,0.25,3.0,0,0,0
niche_17_40,Niche,5,0.28,2.5,0,0,0
niche_18_10,Niche,5,0.24,2.0,0,0,0
niche_18_20,Niche,3,0.2222222222222222,2.0,0,0,0
niche_18_40,Niche,15,0.057777777777777775,3.0,0,0,0
niche_19_10,Niche,8,0.125,2.5,0,0,0
niche_19_20,Niche,16,0.20703125,3.359410430839002,0,0,0
niche_19_40,Niche,19,0.12742382271468145,4.375000000000001,0,0,0
niche_1_10,Niche,7,0.1836734693877551,3.25,0,0,0
niche_1_20,Niche,8,0.140625,3.0,0,0,0
niche_1_40,Niche,7,0.10204081632653061,3.0,0,0,0
niche_20_10,Niche,3,0.2222222222222222,3.0,0,0,0
niche_20_20,Niche,3,0.2222222222222222,3.0,0,0,0
niche_20_40,Niche,12,0.125,3.0,0,0,0
niche_21_10,Niche,4,0.3125,2.5,0,0,0
niche_21_20,Niche,6,0.25,3.333333333333333,0,0,0
niche_21_40,Niche,4,0.1875,2.0,0,0,0
niche_22_10,Niche,9,0.2962962962962963,3.142857142857143,0,0,0
niche_22_20,Niche,8,0.109375,3.0,0,0,0
niche_22_40,Niche,6,0.2777777777777778,2.25,0,0,0
niche_23_10,Niche,6,0.1111111111111111,2.0,0,0,0
niche_23_20,Niche,12,0.09722222222222222,2.0,0,0,0
niche_23_40,Niche,6,0.2222222222222222,3.0,0,0,0
niche_24_10,Niche,8,0.21875,2.9333333333333336,0,0,0
niche_24_20,Niche,10,0.1,2.4999999999999996,0,0,0
niche_24_40,Niche,19,0.08033240997229917,3.1714285714285713,0,0,0
niche_25_10,Niche,9,0.1728395061728395,3.0,0,0,0
niche_25_20,Niche,10,0.07,2.333333333333333,0,0,0
niche_25_40,Niche,10,0.17,4.0,0,0,0
niche_26_10,Niche,3,0.2222222222222222,2.0,0,0,0
niche_26_20,Niche,14,0.0663265306122449,2.6666666666666665,0,0,0
niche_26_40,Niche,26,0.0621301775147929,3.066666666666667,0,0,0
niche_27_10,Niche,5,0.16,2.0,0,0,0
niche_27_20,Niche,5,0.12,3.0,0,0,0
niche_27_40,Niche,15,0.16444444444444445,2.648148148148148,0,0,0
niche_28_10,Niche,5,0.24,2.333333333333333,0,0,0
niche_28_20,Niche,9,0.19753086419753085,3.0,0,0,0
niche_28_40,Niche,8,0.125,3.5,0,0,0
niche_29_10,Niche,10,0.19,2.3555555555555556,0,0,0
niche_29_20,Niche,11,0.2727272727272727,3.4907407407407405,0,0,0
niche_29_40,Niche,22,0.09297520661157024,3.1500000000000004,0,0,0
niche_2_10,Niche,4,0.25,3.0,0,0,0
niche_2_20,Niche,4,0.3125,2.5,0,0,0
niche_2_40,Niche,11,0.08264462809917356,4.0,0,0,0
niche_30_10,Niche,5,0.16,3.0,0,0,0
niche_30_20,Niche,9,0.2345679012345679,3.166666666666666,0,0,0
niche_30_40,Niche,6,0.25,3.3333333333333335,0,0,0
niche_31_10,Niche,3,0.3333333333333333,2.5,0,0,0
niche_31_20,Niche,13,0.20710059171597633,2.8714285714285714,0,0,0
niche_31_40,Niche,9,0.2222222222222222,2.45,0,0,0
niche_32_10,Niche,8,0.09375,2.0,0,0,0
niche_32_20,Niche,17,0.10380622837370242,4.0,0,0,0
niche_32_40,Niche,5,0.32,2.875,0,0,0
niche_33_10,Niche,7,0.30612244897959184,2.466666666666667,0,0,0
niche_33_20,Niche,16,0.0703125,3.0,0,0,0
niche_33_40,Niche,5,0.12,3.0,0,0,0
niche_34_10,Niche,3,0.2222222222222222,2.0,0,0,0
niche_34_20,Niche,14,0.1683673469387755,2.6785714285714284,0,0,0
niche_34_40,Niche,13,0.1301775147928994,3.0,0,0,0
niche_35_10,Niche,5,0.28,2.333333333333333,0,0,0
niche_35_20,Niche,8,0.1875,3.3333333333333335,0,0,0
niche_35_40,Niche,17,0.09342560553633218,3.0,0,0,0
niche_36_10,Niche,6,0.1388888888888889,3.5,0,0,0
niche_36_20,Niche,4,0.1875,2.0,0,0,0
niche_36_40,Niche,8,0.234375,3.0,0,0,0
niche_37_10,Niche,3,0.2222222222222222,2.0,0,0,0
niche_37_20,Niche,3,0.3333333333333333,2.5,0,0,0
niche_37_40,Niche,10,0.14,2.5,0,0,0
niche_38_10,Niche,9,0.14814814814814814,3.166666666666666,0,0,0
niche_38_20,Niche,8,0.140625,3.0,0,0,0
niche_38_40,Niche,16,0.07421875,2.5,0,0,0
niche_39_10,Niche,4,0.3125,2.5,0,0,0
niche_39_20,Niche,17,0.15916955017301038,2.680000000000001,0,0,0
niche_39_40,Niche,7,0.14285714285714285,3.0,0,0,0
niche_3_10,Niche,8,0.09375,2.0,0,0,0
niche_3_20,Niche,4,0.25,2.333333333333333,0,0,0
niche_3_40,Niche,3,0.3333333333333333,2.5,0,0,0
niche_40_10,Niche,9,0.2839506172839506,2.361111111111111,0,0,0
niche_40_20,Niche,9,0.25925925925925924,3.1712962962962967,0,0,0
niche_40_40,Niche,20,0.0625,3.777777777777777,0,0,0
niche_41_10,Niche,3,0.3333333333333333,2.5,0,0,0
niche_41_20,Niche,5,0.12,3.0,0,0,0
niche_41_40,Niche,6,0.25,3.3333333333333335,0,0,0
niche_42_10,Niche,8,0.140625,3.0,0,0,0
niche_42_20,Niche,6,0.25,3.25,0,0,0
niche_42_40,Niche,7,0.16326530612244897,3.0,0,0,0
niche_43_10,Niche,9,0.2839506172839506,2.3214285714285716,0,0,0
niche_43_20,Niche,9,0.13580246913580246,3.0,0,0,0
niche_43_40,Niche,4,0.1875,2.0,0,0,0
niche_44_10,Niche,5,0.16,3.0,0,0,0
niche_44_20,Niche,10,0.17,3.0,0,0,0
niche_44_40,Niche,22,0.11983471074380166,3.0,0,0,0
niche_45_10,Niche,9,0.12345679012345678,3.0,0,0,0
niche_45_20,Niche,3,0.3333333333333333,2.5,0,0,0
niche_45_40,Niche,16,0.12890625,3.3333333333333335,0,0,0
niche_46_10,Niche,8,0.21875,3.0,0,0,0
niche_46_20,Niche,10,0.17,2.5,0,0,0
niche_46_40,Niche,4,0.1875,2.0,0,0,0
niche_47_10,Niche,5,0.28,2.7777777777777777,0,0,0
niche_47_20,Niche,14,0.14285714285714285,3.0,0,0,0
niche_47_40,Niche,3,0.2222222222222222,3.0,0,0,0
niche_48_10,Niche,7,0.12244897959183673,3.3333333333333335,0,0,0
niche_48_20,Niche,9,0.2839506172839506,2.6428571428571423,0,0,0
niche_48_40,Niche,33,0.03856749311294766,3.0,0,0,0
niche_49_10,Niche,8,0.265625,2.4999999999999996,0,0,0
niche_49_20,Niche,5,0.16,3.0,0,0,0
niche_49_40,Niche,10,0.11,3.1,0,0,0
niche_4_10,Niche,7,0.16326530612244897,2.6666666666666665,0,0,0
niche_4_20,Niche,15,0.1511111111111111,2.7074829931972793,0,0,0
niche_4_40,Niche,19,0.0664819944598338,2.666666666666667,0,0,0
niche_50_10,Niche,5,0.2,3.0,0,0,0
niche_50_20,Niche,13,0.17159763313609466,2.6409090909090915,0,0,0
niche_50_40,Niche,8,0.21875,3.2,0,0,0
niche_51_10,Niche,7,0.20408163265306123,2.833333333333333,0,0,0
niche_51_20,Niche,11,0.09917355371900827,2.6666666666666665,0,0,0
niche_51_40,Niche,9,0.08641975308641975,3.5,0,0,0
niche_52_10,Niche,3,0.2222222222222222,3.0,0,0,0
niche_52_20,Niche,4,0.1875,2.5,0,0,0
niche_52_40,Niche,11,0.08264462809917356,2.0,0,0,0
niche_53_10,Niche,4,0.1875,2.5,0,0,0
niche_53_20,Niche,9,0.2222222222222222,3.388888888888889,0,0,0
niche_53_40,Niche,9,0.25925925925925924,2.6428571428571423,0,0,0
niche_54_10,Niche,8,0.125,2.2,0,0,0
niche_54_20,Niche,14,0.12755102040816327,2.8,0,0,0
niche_54_40,Niche,8,0.09375,3.0,0,0,0
niche_55_10,Niche,4,0.25,2.0,0,0,0
niche_55_20,Niche,9,0.12345679012345678,3.0,0,0,0
niche_55_40,Niche,5,0.12,2.0,0,0,0
niche_56_10,Niche,3,0.2222222222222222,3.0,0,0,0
niche_56_20,Niche,3,0.2222222222222222,3.0,0,0,0
niche_56_40,Niche,4,0.3125,3.25,0,0,0
niche_57_10,Niche,4,0.3125,2.5,0,0,0
niche_57_20,Niche,10,0.16,3.0666666666666664,0,0,0
niche_57_40,Niche,10,0.13,3.0,0,0,0
niche_58_10,Niche,4,0.25,3.5,0,0,0
niche_58_20,Niche,5,0.16,2.0,0,0,0
niche_58_40,Niche,8,0.109375,3.5,0,0,0
niche_59_10,Niche,8,0.140625,2.75,0,0,0
niche_59_20,Niche,9,0.14814814814814814,2.0,0,0,0
niche_59_40,Niche,3,0.2222222222222222,3.0,0,0,0
niche_5_10,Niche,4,0.25,2.5,0,0,0
niche_5_20,Niche,5,0.16,2.0,0,0,0
niche_5_40,Niche,9,0.20987654320987653,2.333333333333333,0,0,0
niche_60_10,Niche,4,0.25,3.0,0,0,0
niche_60_20,Niche,4,0.3125,2.333333333333333,0,0,0
niche_60_40,Niche,3,0.2222222222222222,3.0,0,0,0
niche_61_10,Niche,10,0.15,2.933333333333334,0,0,0
niche_61_20,Niche,7,0.14285714285714285,3.5,0,0,0
niche_61_40,Niche,9,0.19753086419753085,3.2,0,0,0
niche_62_10,Niche,6,0.2777777777777778,2.833333333333333,0,0,0
niche_62_20,Niche,19,0.060941828254847646,2.666666666666667,0,0,0
niche_62_40,Niche,22,0.05991735537190083,3.3333333333333335,0,0,0
niche_63_10,Niche,9,0.1111111111111111,2.4000000000000004,0,0,0
niche_63_20,Niche,10,0.15,3.222222222222222,0,0,0
niche_63_40,Niche,10,0.24,4.0,0,0,0
niche_64_10,Niche,6,0.1111111111111111,2.0,0,0,0
niche_64_20,Niche,17,0.08996539792387544,2.583333333333333,0,0,0
niche_64_40,Niche,14,0.17857142857142858,2.7111111111111112,0,0,0
niche_65_10,Niche,5,0.36,2.9166666666666665,0,0,0
niche_65_20,Niche,3,0.2222222222222222,2.0,0,0,0
niche_65_40,Niche,11,0.09917355371900827,3.0,0,0,0
niche_66_10,Niche,9,0.13580246913580246,3.5,0,0,0
niche_66_20,Niche,18,0.12962962962962962,3.0183673469387755,0,0,0
niche_66_40,Niche,10,0.12,3.0,0,0,0
niche_67_10,Niche,5,0.16,3.0,0,0,0
niche_67_20,Niche,7,0.20408163265306123,3.0,0,0,0
niche_67_40,Niche,15,0.1111111111111111,3.5,0,0,0
niche_68_10,Niche,7,0.10204081632653061,2.0,0,0,0
niche_68_20,Niche,4,0.3125,2.5,0,0,0
niche_68_40,Niche,3,0.2222222222222222,3.0,0,0,0
niche_69_10,Niche,4,0.25,2.0,0,0,0
niche_69_20,Niche,8,0.1875,3.416666666666666,0,0,0
niche_69_40,Niche,23,0.11342155009451796,3.1750000000000003,0,0,0
niche_6_10,Niche,9,0.1111111111111111,3.0,0,0,0
niche_6_20,Niche,18,0.1697530864197531,3.8972222222222226,0,0,0
niche_6_40,Niche,13,0.1242603550295858,3.3333333333333335,0,0,0
niche_70_10,Niche,5,0.12,2.0,0,0,0
niche_70_20,Niche,6,0.19444444444444445,3.5,0,0,0
niche_70_40,Niche,22,0.09297520661157024,2.866666666666667,0,0,0
niche_71_10,Niche,8,0.125,2.3333333333333335,0,0,0
niche_71_20,Niche,3,0.2222222222222222,3.0,0,0,0
niche_71_40,Niche,3,0.2222222222222222,2.0,0,0,0
niche_72_10,Niche,5,0.28,2.333333333333333,0,0,0
niche_72_20,Niche,14,0.17346938775510204,3.498095238095238,0,0,0
niche_72_40,Niche,3,0.2222222222222222,2.0,0,0,0
niche_73_10,Niche,5,0.16,2.0,0,0,0
niche_73_20,Niche,11,0.2231404958677686,3.338888888888889,0,0,0
niche_73_40,Niche,13,0.07100591715976332,4.0,0,0,0
niche_74_10,Niche,7,0.22448979591836735,2.25,0,0,0
niche_74_20,Niche,8,0.21875,3.0833333333333335,0,0,0
niche_74_40,Niche,6,0.16666666666666666,3.0,0,0,0
niche_75_10,Niche,4,0.3125,2.5,0,0,0
niche_75_20,Niche,7,0.14285714285714285,3.0,0,0,0
niche_75_40,Niche,19,0.0886426592797784,3.0,0,0,0
niche_76_10,Niche,5,0.16,3.0,0,0,0
niche_76_20,Niche,5,0.28,3.25,0,0,0
niche_76_40,Niche,10,0.22,2.9333333333333336,0,0,0
niche_77_10,Niche,6,0.1111111111111111,3.0,0,0,0
niche_77_20,Niche,16,0.125,3.625,0,0,0
niche_77_40,Niche,13,0.1893491124260355,2.428571428571428,0,0,0
niche_78_10,Niche,6,0.16666666666666666,3.0,0,0,0
niche_78_20,Niche,15,0.09333333333333334,3.0714285714285707,0,0,0
niche_78_40,Niche,11,0.38016528925619836,3.071869488536155,0,0,0
niche_79_10,Niche,6,0.1111111111111111,2.0,0,0,0
niche_79_20,Niche,4,0.3125,2.5,0,0,0
niche_79_40,Niche,8,0.140625,2.0,0,0,0
niche_7_10,Niche,7,0.24489795918367346,2.0,0,0,0
niche_7_20,Niche,8,0.15625,3.0,0,0,0
niche_7_40,Niche,8,0.265625,3.333333333333333,0,0,0
niche_80_10,Niche,6,0.25,2.25,0,0,0
niche_80_20,Niche,7,0.32653061224489793,2.45,0,0,0
niche_80_40,Niche,16,0.1015625,3.666666666666667,0,0,0
niche_81_10,Niche,7,0.20408163265306123,2.0,0,0,0
niche_81_20,Niche,3,0.2222222222222222,3.0,0,0,0
niche_81_40,Niche,23,0.1323251417769376,3.201388888888889,0,0,0
niche_82_10,Niche,8,0.140625,2.5833333333333335,0,0,0
niche_82_20,Niche,6,0.16666666666666666,3.5,0,0,0
niche_82_40,Niche,9,0.13580246913580246,3.5,0,0,0
niche_83_10,Niche,4,0.3125,2.5,0,0,0
