fw_ID,model,richness,links,connectance,distance,basal,top,intermediate,diameter,herbivory,omnivory,predpreyRatio,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
cascade_6_10,Cascade,10,13,0.13,2.0,0.4,0.4,0.2,3,0.2,0.4,1.0,1.3,0.9628196592573635,1.0288411614225066,1.8666666666666667,2.076923076923077,0.75955452531275,2.5649493574615367,1.1875,1.0383823964777736,0.06,0.04,0.06,0.05,2.668122270742358,0.0,2,0.295,0.3125,0.5063696835418333,0.634567901234568
random_6_10,Random,10,15,0.15,2.0,0.2,0.0,0.8,4,0.1,0.4,1.25,1.5,0.8461970117626564,0.47140452079103173,4.15,NaN,NaN,0.0,2.088888888888889,0.9938079899999065,0.08,0.01,0.02,0.04,4.025360905189231,0.7,0,0.3092857142857143,0.35416666666666663,1.5728411239225428,4.641437098255278
maxent_6_10,MaxEnt,10,9,0.09,2.0,0.5,0.4,0.1,3,0.1,0.4,1.2,0.9,1.1049210289019482,0.9728833730787925,1.8625,2.4285714285714284,1.1338934190276817,1.9459101490553132,1.4285714285714286,1.4628457524541851,0.06,0.02,0.01,0.02,3.736842105263158,0.0,1,0.16166666666666665,0.5,0.689706056551952,0.9390624999999999
ltm_7_10,LTM,10,25,0.25,3.0,0.3,0.1,0.6,3,0.1,0.6,1.2857142857142858,2.5,0.7363574011458174,0.5077182070575939,2.467361111111111,4.440298507462686,1.0369938771279041,4.897839799950911,1.4523809523809523,0.8219218670625302,0.28,0.19,0.0,0.07,2.984819734345351,0.2,1,0.5444444444444445,0.8109523809523809,0.595546745374304,1.5316363383058984
atn_7_10,ATN,10,10,0.1,1.0,0.3,0.1,0.6,6,0.1,0.2,1.2857142857142858,1.0,0.816496580927726,0.4714045207910317,2.75,3.75,2.6299556396765835,1.3862943611198906,1.1666666666666667,0.8164965809277261,0.09,0.0,0.01,0.03,1.0,0.0,0,0.36666666666666664,0.0,1.118033988749895,2.0694444444444446
adbm_7_10,ADBM,10,19,0.19,2.0,0.3,0.1,0.6,3,0.1,0.3,1.2857142857142858,1.9,1.2516532618762786,0.6301152630199289,2.7314285714285713,3.7333333333333334,1.486446705914413,2.70805020110221,1.0952380952380953,1.0757691029302383,0.09,0.14,0.01,0.2,1.179930795847751,0.0,0,0.5021428571428571,0.6160714285714285,1.0075073254624427,1.892240866717057
niche_7_10,Niche,10,24,0.24,2.0,0.5,0.4,0.1,1,0.3,0.2,1.2,2.4,1.097134314340639,0.9860132971832694,1.5666666666666669,1.5714285714285714,0.5039526306789697,3.332204510175204,1.0,0.7556372504853025,0.0,0.16,0.26,0.32,1.307692307692308,0.0,0,0.8666666666666668,0.41481481481481475,0.3333333333333333,0.371604938271605
cascade_7_10,Cascade,10,12,0.12,2.0,0.4,0.3,0.3,2,0.3,0.3,1.1666666666666667,1.2,1.0243938285880985,1.2297746456210366,1.7833333333333332,1.875,0.6408699444616557,2.0794415416798357,1.25,1.1915339216404008,0.05,0.02,0.09,0.06,2.0612244897959187,0.0,0,0.35333333333333333,0.33749999999999997,0.34020690871988585,0.5682098765432098
random_7_10,Random,10,14,0.14,1.0,0.2,0.2,0.6,3,0.1,0.5,1.0,1.4,0.6900655593423543,0.6900655593423544,3.4083333333333337,2.2857142857142856,0.7559289460184545,1.9459101490553132,1.125,0.7377111135633174,0.06,0.02,0.03,0.03,1.2641509433962264,0.4,0,0.3009523809523809,0.3333333333333333,1.2186546055462342,3.222916666666667
maxent_7_10,MaxEnt,10,7,0.07,3.0,0.6,0.5,-0.1,2,0.1,0.1,1.25,0.7,1.7880936529065323,1.1761037176408067,0.8777777777777779,1.5,0.7071067811865476,0.6931471805599453,1.125,2.150779007740232,0.01,0.0,0.0,0.05,2.1578947368421053,0.2,0,0.18333333333333332,0.5416666666666666,0.9310440556223427,0.5574759945130304
