fw_ID,model,S_equ,connectance_equ,prop_basal_equ,mx_tl_equ,mean_FCL_equ,closed_loops_equ,isolated_equ,illogical_equ
ltm_41,LTM,7,0.22448979591836735,0.0,1.326530612244898,NaN,2,0,
ltm_42,LTM,4,0.125,0.5,1.125,1.0,0,0,
ltm_43,LTM,5,0.16,0.4,1.2,1.3333333333333333,0,0,
ltm_44,LTM,4,0.25,0.25,1.3125,1.6666666666666667,0,0,
ltm_45,LTM,8,0.171875,0.0,1.296875,NaN,1,0,
ltm_46,LTM,10,0.22,0.0,1.3499999999999999,NaN,2,0,
ltm_47,LTM,7,0.1836734693877551,0.14285714285714285,1.2244897959183674,1.5714285714285714,0,0,
ltm_48,LTM,4,0.1875,0.25,1.1875,1.0,0,0,
ltm_49,LTM,7,0.24489795918367346,0.14285714285714285,1.3061224489795917,1.4,1,0,
ltm_5,LTM,9,0.16049382716049382,0.1111111111111111,1.2592592592592593,1.0,2,0,
ltm_50,LTM,4,0.1875,0.25,1.1875,1.0,0,0,
ltm_51,LTM,8,0.109375,0.25,1.140625,1.6,0,0,
ltm_52,LTM,5,0.2,0.2,1.24,1.5,0,0,
ltm_53,LTM,5,0.16,0.4,1.2,1.3333333333333333,0,0,
ltm_54,LTM,4,0.1875,0.25,1.25,1.5,0,0,
ltm_55,LTM,9,0.20987654320987653,0.1111111111111111,1.3333333333333333,2.411764705882353,1,0,
ltm_56,LTM,5,0.2,0.2,1.24,1.5,0,0,
ltm_57,LTM,7,0.22448979591836735,0.0,1.3061224489795917,NaN,1,0,
ltm_58,LTM,4,0.1875,0.25,1.25,1.5,0,0,
ltm_59,LTM,8,0.109375,0.25,1.140625,1.6,0,0,
ltm_6,LTM,5,0.24,0.2,1.3599999999999999,2.0,0,0,
ltm_60,LTM,8,0.140625,0.125,1.21875,2.5,0,0,
ltm_61,LTM,6,0.19444444444444445,0.16666666666666666,1.2222222222222223,1.5,1,0,
ltm_62,LTM,8,0.21875,0.125,1.34375,2.5555555555555554,2,0,
ltm_63,LTM,10,0.24,0.0,1.39,NaN,5,0,
ltm_64,LTM,11,0.2644628099173554,0.0,1.528925619834711,NaN,12,0,
ltm_65,LTM,6,0.25,0.16666666666666666,1.3888888888888886,2.2,1,0,
ltm_66,LTM,4,0.25,0.0,1.4375,NaN,1,0,
ltm_67,LTM,4,0.25,0.25,1.375,2.5,0,0,
ltm_68,LTM,6,0.16666666666666666,0.16666666666666666,1.222222222222222,1.0,1,0,
ltm_69,LTM,5,0.28,0.0,1.52,NaN,1,0,
ltm_7,LTM,9,0.19753086419753085,0.0,1.3703703703703702,NaN,6,0,
ltm_70,LTM,5,0.24,0.2,1.3599999999999999,2.0,0,0,
ltm_71,LTM,7,0.14285714285714285,0.0,1.163265306122449,NaN,2,0,
ltm_72,LTM,5,0.2,0.2,1.28,1.0,1,0,
ltm_73,LTM,3,0.4444444444444444,0.0,1.6666666666666667,NaN,1,0,
ltm_74,LTM,5,0.2,0.2,1.28,1.0,1,0,
ltm_75,LTM,6,0.1388888888888889,0.16666666666666666,1.1666666666666667,1.5,0,0,
ltm_76,LTM,10,0.17,0.1,1.25,3.0,3,0,
ltm_77,LTM,7,0.14285714285714285,0.14285714285714285,1.163265306122449,1.75,1,0,
ltm_78,LTM,9,0.24691358024691357,0.1111111111111111,1.3703703703703705,2.7857142857142856,0,0,
ltm_79,LTM,4,0.1875,0.25,1.25,1.5,0,0,
ltm_8,LTM,5,0.24,0.2,1.28,1.6,0,0,
ltm_80,LTM,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
ltm_81,LTM,5,0.16,0.2,1.16,1.0,0,0,
ltm_82,LTM,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
ltm_83,LTM,5,0.24,0.2,1.2399999999999998,1.0,1,0,
ltm_84,LTM,7,0.24489795918367346,0.14285714285714285,1.3877551020408163,2.642857142857143,0,0,
ltm_85,LTM,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
ltm_86,LTM,4,0.1875,0.25,1.1875,1.0,0,0,
ltm_87,LTM,6,0.2777777777777778,0.16666666666666666,1.361111111111111,2.0,0,0,
ltm_88,LTM,4,0.1875,0.25,1.1875,1.0,0,0,
ltm_89,LTM,6,0.2777777777777778,0.0,1.472222222222222,NaN,3,0,
ltm_9,LTM,8,0.09375,0.375,1.09375,1.0,0,0,
ltm_90,LTM,6,0.25,0.16666666666666666,1.361111111111111,2.2222222222222223,0,0,
ltm_91,LTM,5,0.16,0.4,1.1600000000000001,1.0,0,0,
ltm_92,LTM,5,0.2,0.2,1.24,1.75,0,0,
ltm_93,LTM,7,0.10204081632653061,0.2857142857142857,1.1020408163265305,1.0,0,0,
ltm_94,LTM,9,0.13580246913580246,0.1111111111111111,1.2098765432098764,1.0,2,0,
ltm_95,LTM,5,0.24,0.0,1.44,NaN,1,0,
ltm_96,LTM,5,0.16,0.2,1.2,2.0,0,0,
ltm_97,LTM,6,0.25,0.16666666666666666,1.3055555555555556,1.0,1,0,
ltm_98,LTM,9,0.18518518518518517,0.1111111111111111,1.2469135802469136,1.0,3,0,
ltm_99,LTM,11,0.18181818181818182,0.09090909090909091,1.2892561983471076,1.5,12,0,
ltm_laura_1,LTM_Laura,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
ltm_laura_10,LTM_Laura,9,0.19753086419753085,0.2222222222222222,1.308641975308642,1.8333333333333333,5,0,
ltm_laura_100,LTM_Laura,12,0.08333333333333333,0.25,1.1249999999999998,1.625,1,0,
ltm_laura_11,LTM_Laura,2,0.25,0.5,1.25,1.0,0,0,
ltm_laura_12,LTM_Laura,0,0.0,0.0,NaN,NaN,0,0,
ltm_laura_13,LTM_Laura,14,0.12755102040816327,0.21428571428571427,1.280612244897959,4.721153846153846,1,0,
ltm_laura_14,LTM_Laura,13,0.1301775147928994,0.07692307692307693,1.2189349112426036,2.2857142857142856,2,0,
ltm_laura_15,LTM_Laura,9,0.13580246913580246,0.1111111111111111,1.2716049382716048,3.0,1,0,
ltm_laura_16,LTM_Laura,2,0.25,0.5,1.25,1.0,0,0,
ltm_laura_17,LTM_Laura,9,0.16049382716049382,0.1111111111111111,1.271604938271605,1.0,1,0,
ltm_laura_18,LTM_Laura,7,0.1836734693877551,0.14285714285714285,1.2653061224489797,2.0,1,0,
ltm_laura_19,LTM_Laura,2,0.25,0.5,1.25,1.0,0,0,
ltm_laura_2,LTM_Laura,2,0.25,0.5,1.25,1.0,0,0,
ltm_laura_20,LTM_Laura,9,0.08641975308641975,0.2222222222222222,1.1358024691358026,1.5,1,0,
ltm_laura_21,LTM_Laura,6,0.1388888888888889,0.3333333333333333,1.1666666666666667,1.5,0,0,
ltm_laura_22,LTM_Laura,8,0.140625,0.375,1.203125,1.7142857142857142,0,0,
ltm_laura_23,LTM_Laura,13,0.13609467455621302,0.15384615384615385,1.21301775147929,1.5,1,0,
ltm_laura_24,LTM_Laura,6,0.08333333333333333,0.5,1.0833333333333335,1.0,0,0,
ltm_laura_25,LTM_Laura,8,0.25,0.0,1.5,NaN,1,0,
ltm_laura_26,LTM_Laura,10,0.11,0.3,1.15,2.142857142857143,0,0,
ltm_laura_27,LTM_Laura,8,0.203125,0.125,1.375,2.0,3,0,
ltm_laura_28,LTM_Laura,8,0.171875,0.25,1.234375,1.6666666666666667,0,0,
ltm_laura_29,LTM_Laura,14,0.08673469387755102,0.35714285714285715,1.1020408163265305,1.7058823529411764,0,0,
ltm_laura_3,LTM_Laura,6,0.16666666666666666,0.16666666666666666,1.222222222222222,1.0,1,0,
ltm_laura_30,LTM_Laura,2,0.25,0.5,1.25,1.0,0,0,
ltm_laura_31,LTM_Laura,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
ltm_laura_32,LTM_Laura,2,0.25,0.5,1.25,1.0,0,0,
ltm_laura_33,LTM_Laura,11,0.23140495867768596,0.09090909090909091,1.3884297520661157,2.3333333333333335,36,0,
ltm_laura_34,LTM_Laura,6,0.2222222222222222,0.0,1.3333333333333333,NaN,2,0,
ltm_laura_35,LTM_Laura,3,0.2222222222222222,0.3333333333333333,1.222222222222222,1.0,0,0,
ltm_laura_36,LTM_Laura,7,0.3469387755102041,0.0,1.5714285714285714,NaN,2,0,
ltm_laura_37,LTM_Laura,14,0.1683673469387755,0.07142857142857142,1.3163265306122447,4.371428571428571,6,0,
ltm_laura_38,LTM_Laura,14,0.09183673469387756,0.14285714285714285,1.1326530612244896,1.75,1,0,
ltm_laura_39,LTM_Laura,8,0.125,0.375,1.15625,2.0,1,0,
ltm_laura_4,LTM_Laura,13,0.1242603550295858,0.15384615384615385,1.2189349112426033,1.8,1,0,
ltm_laura_40,LTM_Laura,2,0.25,0.5,1.25,1.0,0,0,
ltm_laura_41,LTM_Laura,9,0.16049382716049382,0.2222222222222222,1.234567901234568,1.6666666666666667,1,0,
ltm_laura_42,LTM_Laura,15,0.12444444444444444,0.06666666666666667,1.1866666666666668,4.975,2,0,
ltm_laura_43,LTM_Laura,6,0.19444444444444445,0.16666666666666666,1.3333333333333333,1.0,1,0,
ltm_laura_44,LTM_Laura,6,0.08333333333333333,0.5,1.0833333333333335,1.0,0,0,
ltm_laura_45,LTM_Laura,9,0.13580246913580246,0.2222222222222222,1.222222222222222,2.3636363636363638,0,0,
ltm_laura_46,LTM_Laura,10,0.11,0.2,1.1199999999999999,1.25,1,0,
ltm_laura_47,LTM_Laura,5,0.16,0.2,1.2,1.3333333333333333,0,0,
ltm_laura_48,LTM_Laura,13,0.15976331360946747,0.15384615384615385,1.2248520710059172,2.0,2,0,
ltm_laura_49,LTM_Laura,3,0.3333333333333333,0.3333333333333333,1.4444444444444444,1.5,0,0,
ltm_laura_5,LTM_Laura,8,0.109375,0.375,1.125,1.3333333333333333,0,0,
ltm_laura_50,LTM_Laura,10,0.24,0.1,1.5199999999999998,1.0,13,0,
ltm_laura_51,LTM_Laura,9,0.13580246913580246,0.2222222222222222,1.2098765432098764,2.125,0,0,
