fw_ID,model,richness,connectance,complexity,trophic_level,generality,vulnerability,top,ChLen,distance,centrality,clustering,trophicCoherence
adbm_2,ADBM,9,0.20987654320987653,0.873704718978866,1.271604938271605,0.9337945803757378,0.9705882352941176,0.3333333333333333,3.2222222222222223,2.0,1.1011673151750974,0.6740740740740742,0.17176303955578945
adbm_20,ADBM,4,0.25,0.9335926644561658,1.5,0.816496580927726,0.816496580927726,0.25,2.5,3.0,1.526315789473684,0.5833333333333334,0.375
adbm_21,ADBM,5,0.2,0.8648264518457696,1.24,0.7071067811865476,1.7320508075688772,0.6,1.25,2.0,0.42857142857142855,0.4333333333333333,0.17888543819998326
adbm_22,ADBM,10,0.11,0.9086222854813065,1.13,1.0883809088526042,1.1697126706435625,0.5,1.2,2.0,1.3999999999999997,0.0,0.09045340337332913
adbm_23,ADBM,2,0.25,NaN,1.25,1.4142135623730951,1.4142135623730951,0.5,1.0,2.0,1.0,0.0,NaN
adbm_24,ADBM,7,0.14285714285714285,0.961156796715986,1.2244897959183672,1.0,0.816496580927726,0.2857142857142857,1.75,2.0,0.909090909090909,0.33333333333333337,0.3163813865097548
adbm_25,ADBM,7,0.20408163265306123,0.8590412501090875,1.2653061224489797,1.1328430311977618,0.8906926143924926,0.2857142857142857,1.8888888888888888,2.0,2.36,0.6428571428571429,0.2524258720133062
adbm_26,ADBM,6,0.16666666666666666,0.957478391200615,1.1944444444444444,0.6324555320336759,1.0954451150103321,0.3333333333333333,3.3333333333333335,1.0,0.6744186046511629,0.3611111111111111,0.1638653467083624
adbm_27,ADBM,14,0.22959183673469388,0.8459828622189152,1.596938775510204,0.9926988929769986,0.8981991056710644,0.21428571428571427,4.3232323232323235,2.0,2.4690265486725664,0.6385487528344671,0.5187327771441613
adbm_28,ADBM,14,0.20408163265306123,0.8556333998987204,1.3826530612244894,1.139162985569803,0.8557497837029772,0.14285714285714285,4.928571428571429,2.0,1.7807992433199338,0.59421768707483,0.3885082298853457
adbm_29,ADBM,9,0.3333333333333333,0.8271040089397917,1.5555555555555556,0.9428090415820634,0.6666666666666667,0.1111111111111111,3.5945945945945947,2.0,1.9752066115702478,0.8526455026455027,0.4537642651985105
adbm_3,ADBM,6,0.19444444444444445,0.8685893832533697,1.25,1.2616801237611208,0.8427360687858643,0.3333333333333333,1.3333333333333333,3.0,3.2857142857142856,0.0,0.18544954675472886
adbm_30,ADBM,11,0.1652892561983471,0.8910777971025678,1.3305785123966944,1.3874436925511608,0.8455767262643882,0.18181818181818182,2.533333333333333,2.0,2.4285714285714293,0.5023809523809524,0.4714327139982452
adbm_31,ADBM,3,0.3333333333333333,0.8504896251021614,1.4444444444444444,1.0,1.0,0.3333333333333333,1.5,2.0,1.0,1.0,0.33333333333333337
adbm_32,ADBM,11,0.2231404958677686,0.8486743474476813,1.3801652892561982,1.1575481395921514,0.7370277311900888,0.18181818181818182,2.875,2.0,1.7404844290657442,0.5625541125541125,0.3610370711040669
adbm_33,ADBM,11,0.1487603305785124,0.889741581464212,1.2396694214876034,1.2605113600792692,0.9175921254250033,0.2727272727272727,2.3125,2.0,1.6720647773279356,0.503030303030303,0.33748028104786904
adbm_34,ADBM,8,0.15625,0.9261600176561031,1.203125,1.1109841197270618,0.931971796017148,0.25,1.7142857142857142,2.0,1.4615384615384617,0.41666666666666663,0.23570226039551584
adbm_35,ADBM,8,0.25,0.8536834236518231,1.40625,0.9258200997725514,0.9258200997725514,0.25,2.8823529411764706,2.0,1.436548223350254,0.75,0.3125
adbm_36,ADBM,6,0.19444444444444445,0.928583042591335,1.25,1.0020387381000102,0.6452337023220693,0.16666666666666666,2.5,2.0,1.4489795918367347,0.4444444444444444,0.2089277235093362
adbm_37,ADBM,14,0.23979591836734693,0.8454744989463161,1.556122448979592,0.9677388276573177,0.8944349775313933,0.07142857142857142,4.841463414634147,2.0,3.3656980864635004,0.5418367346938775,0.44588079251549767
adbm_38,ADBM,9,0.16049382716049382,0.8602810616216289,1.2098765432098766,0.9230769230769231,1.2046507510281406,0.4444444444444444,1.5384615384615385,2.0,1.5714285714285714,0.39999999999999997,0.1372409355499661
adbm_39,ADBM,7,0.24489795918367346,0.84449401868805,1.3673469387755104,1.2918906615814985,0.8050764858994133,0.14285714285714285,2.2,2.0,2.5,0.6285714285714287,0.4256756425123759
adbm_4,ADBM,9,0.16049382716049382,0.8602810616216288,1.2098765432098768,0.9230769230769231,1.2046507510281403,0.4444444444444444,1.5384615384615385,2.0,1.5714285714285716,0.4,0.1372409355499661
adbm_40,ADBM,4,0.375,0.8347211376995968,1.5625,0.8606629658238705,0.8606629658238704,0.25,2.0,2.0,1.1818181818181817,1.0,0.3679900360969936
adbm_41,ADBM,3,0.2222222222222222,NaN,1.222222222222222,1.7320508075688772,0.8660254037844386,0.3333333333333333,1.0,2.0,2.0,0.0,0.0
adbm_42,ADBM,5,0.16,0.9335926644561658,1.2,1.0458250331675945,1.0458250331675945,0.4,1.3333333333333333,2.0,1.0,0.6,0.1914854215512677
adbm_43,ADBM,5,0.36,0.8500003213537838,1.56,0.9128709291752769,0.8240220541217405,0.2,2.1666666666666665,2.0,0.9354838709677419,0.9,0.4472135954999581
adbm_44,ADBM,14,0.27040816326530615,0.8323405691727074,1.4693877551020407,1.0213644627262473,0.7265800050308296,0.07142857142857142,4.705128205128205,2.0,2.1257372840191517,0.6703360131931559,0.4604359604320188
adbm_45,ADBM,12,0.22916666666666666,0.848497796328677,1.3611111111111107,1.0299788827315965,0.8924089247400389,0.08333333333333333,3.048780487804878,2.0,1.7021494370522008,0.589021164021164,0.3294238862033942
adbm_46,ADBM,7,0.14285714285714285,0.8685893832533697,1.1428571428571428,1.0,1.4142135623730951,0.5714285714285714,1.0,2.0,1.8,0.0,0.05399492471560387
adbm_47,ADBM,10,0.17,0.9087321453115703,1.38,1.0394006494665544,0.7362738570791604,0.2,4.052631578947368,3.0,1.3076923076923077,0.47333333333333333,0.3967700474938036
adbm_48,ADBM,7,0.22448979591836735,0.8974684852656611,1.3469387755102038,1.1535070491317745,0.5006882315714638,0.14285714285714285,2.4285714285714284,2.0,1.0940170940170941,0.4619047619047619,0.44430012086718745
adbm_49,ADBM,7,0.1836734693877551,0.9519113620971497,1.5510204081632655,0.974996043043569,0.974996043043569,0.14285714285714285,3.75,1.0,2.36,0.5428571428571428,0.8481672919312798
adbm_5,ADBM,8,0.390625,0.781011599951655,1.59375,0.7732676490988467,0.7732676490988466,0.25,2.6666666666666665,2.0,1.3529411764705883,0.8642857142857143,0.3556098048891978
adbm_50,ADBM,9,0.13580246913580246,0.9466214915463596,1.2962962962962965,0.9833321660356333,0.9833321660356333,0.2222222222222222,2.8333333333333335,3.0,1.6341463414634148,0.45185185185185184,0.4092093605791956
adbm_51,ADBM,9,0.14814814814814814,0.9029353425964486,1.1975308641975309,1.1858541225631423,0.9185586535436918,0.3333333333333333,1.7777777777777777,2.0,0.9999999999999999,0.29629629629629634,0.1943843100856708
adbm_52,ADBM,5,0.12,0.9999999999999998,1.16,0.9128709291752769,0.9128709291752769,0.4,1.5,3.0,1.1428571428571428,0.0,0.0
adbm_53,ADBM,7,0.22448979591836735,0.895205838294371,1.2653061224489797,1.3173978860172217,0.6210273191490665,0.14285714285714285,2.857142857142857,2.0,1.048780487804878,0.6666666666666666,0.43501647336218774
adbm_54,ADBM,6,0.19444444444444445,0.8685893832533697,1.277777777777778,0.8427360687858643,1.2616801237611208,0.5,1.5,2.0,2.0,0.0,0.1259881576697424
adbm_55,ADBM,12,0.1597222222222222,0.88023243907514,1.236111111111111,1.1867979740350676,1.0542917959114904,0.25,2.111111111111111,2.0,1.4525547445255473,0.425,0.2678621096638867
adbm_56,ADBM,14,0.25,0.8266618685767642,1.3571428571428572,1.0316802834315242,0.715383771374057,0.14285714285714285,4.4,2.0,1.4643598747753641,0.6273242630385488,0.3177428791902896
adbm_57,ADBM,6,0.1388888888888889,0.935024437829149,1.1666666666666667,1.4028542333400142,0.9033271832508972,0.3333333333333333,1.25,2.0,1.5714285714285716,0.3888888888888889,0.2527625148017182
adbm_58,ADBM,3,0.3333333333333333,0.8504896251021615,1.4444444444444444,1.0,1.0,0.3333333333333333,1.5,2.0,1.0,1.0,0.33333333333333337
adbm_59,ADBM,8,0.15625,0.9561383657251775,1.265625,1.0253919111386494,0.565685424949238,0.125,3.0,2.0,1.5945945945945947,0.29166666666666663,0.3129163892586431
adbm_6,ADBM,11,0.14049586776859505,0.9156783735764501,1.2066115702479339,1.30582935769521,0.785244545692482,0.18181818181818182,3.8181818181818183,2.0,1.5190839694656488,0.47878787878787876,0.3214121732666126
adbm_60,ADBM,7,0.24489795918367346,0.8584091899083662,1.346938775510204,0.9941961204540712,0.8050764858994133,0.2857142857142857,2.4,2.0,1.625,0.47619047619047616,0.2889427981985324
adbm_62,ADBM,11,0.19008264462809918,0.8522816986261353,1.2727272727272727,1.0358416210474166,0.918822292141882,0.2727272727272727,2.5,2.0,1.8000000000000003,0.3926406926406926,0.21092866698895366
adbm_63,ADBM,7,0.16326530612244897,0.9250071329547135,1.2448979591836735,0.9354143466934853,0.9354143466934853,0.2857142857142857,2.0,2.0,0.8260869565217391,0.5714285714285714,0.2151343739011022
adbm_64,ADBM,8,0.09375,0.946394630357186,1.109375,1.8516401995451028,0.6172133998483675,0.25,1.2,2.0,2.555555555555556,0.0,0.19364916731037085
adbm_65,ADBM,5,0.12,0.9786600843501594,1.1199999999999999,1.4907119849998598,0.9128709291752769,0.4,1.0,2.0,2.333333333333333,0.0,0.11547005383792512
adbm_66,ADBM,7,0.20408163265306123,0.9266775310118471,1.3469387755102038,1.2027745701779142,0.6831300510639733,0.14285714285714285,2.1666666666666665,2.0,1.0289855072463767,0.43809523809523804,0.5421047417431507
adbm_67,ADBM,8,0.15625,0.9334539932971753,1.234375,0.931971796017148,0.828078671210825,0.25,2.3333333333333335,2.0,1.0000000000000002,0.24999999999999997,0.16666666666666666
adbm_68,ADBM,9,0.14814814814814814,0.9396322579081337,1.2345679012345678,1.243734296383275,0.5303300858899106,0.1111111111111111,2.5714285714285716,4.0,2.0508474576271185,0.34814814814814815,0.31605025953862653
adbm_69,ADBM,11,0.2396694214876033,0.8450914366092892,1.5041322314049588,1.0897861117312129,0.744699861334791,0.18181818181818182,3.358974358974359,3.0,2.545210384959714,0.5313852813852814,0.5304128434272504
adbm_7,ADBM,3,0.3333333333333333,0.8504896251021615,1.4444444444444444,1.0,1.0,0.3333333333333333,1.5,2.0,1.0,1.0,0.33333333333333337
adbm_70,ADBM,9,0.2222222222222222,0.8856150875613804,1.345679012345679,1.0897247358851685,0.6614378277661477,0.1111111111111111,4.214285714285714,4.0,1.8502879078694816,0.6037037037037037,0.3909324871037065
adbm_71,ADBM,3,0.2222222222222222,NaN,1.222222222222222,1.7320508075688772,0.8660254037844386,0.3333333333333333,1.0,2.0,2.0,0.0,0.0
adbm_72,ADBM,5,0.12,0.9786600843501594,1.1199999999999999,0.9128709291752769,1.4907119849998598,0.6,1.0,2.0,0.6666666666666666,0.0,0.0
adbm_73,ADBM,9,0.1111111111111111,0.9507421655421545,1.1358024691358024,1.3228756555322954,0.7071067811865476,0.2222222222222222,1.6666666666666667,2.0,1.4,0.3333333333333333,0.23642861731117973
adbm_74,ADBM,8,0.328125,0.8066090648091476,1.6875,0.9537405261671773,0.7035473999373004,0.25,2.8461538461538463,2.0,2.9344262295081975,0.7416666666666667,0.5132906212904751
adbm_75,ADBM,8,0.375,0.8223239993140511,1.578125,0.8544932592822078,0.734630886692453,0.125,2.6666666666666665,2.0,2.6206896551724137,0.8178571428571427,0.3740931062902831
adbm_76,ADBM,10,0.23,0.8693490465634116,1.5399999999999998,1.1782884999523389,0.7114746497758596,0.2,3.9,2.0,1.5872689938398357,0.4961904761904762,0.5509603545201455
adbm_77,ADBM,6,0.1388888888888889,0.935024437829149,1.1666666666666667,1.4028542333400142,0.9033271832508971,0.3333333333333333,1.25,2.0,1.5714285714285716,0.38888888888888884,0.2527625148017182
adbm_78,ADBM,9,0.2962962962962963,0.8241309505032041,1.5061728395061729,1.0606601717798212,0.7261843774138906,0.1111111111111111,2.9285714285714284,2.0,3.0449438202247197,0.7005291005291006,0.4411106852113447
adbm_79,ADBM,5,0.32,0.8200890064018351,1.44,1.1353688827865593,0.7126096406869612,0.2,1.8333333333333333,2.0,2.1578947368421058,0.8666666666666666,0.3615443067098219
adbm_8,ADBM,14,0.2193877551020408,0.8573186441424159,1.3571428571428572,1.0173434657252274,0.8610692652562845,0.14285714285714285,4.91764705882353,1.0,1.4467716207781405,0.6096938775510203,0.27601803584189705
adbm_80,ADBM,8,0.140625,0.9131393314998774,1.1875,1.1079319597850887,1.0008814457418695,0.375,1.4285714285714286,2.0,1.666666666666667,0.24999999999999997,0.1743041721945991
adbm_81,ADBM,5,0.16,0.9870558585867127,1.2,0.5590169943749475,1.0458250331675945,0.4,3.0,2.0,0.25,0.0,0.23094010767585024
adbm_82,ADBM,14,0.2755102040816326,0.8290966138692363,1.4846938775510203,0.8972776055398896,0.8739243678836505,0.14285714285714285,4.369230769230769,2.0,2.513212568914478,0.7491032776747063,0.3492361268580321
adbm_83,ADBM,10,0.15,0.9030491127853107,1.23,1.1863420280034789,1.0999438818457405,0.2,2.1,2.0,1.1428571428571428,0.48666666666666664,0.339887936714161
adbm_84,ADBM,9,0.1111111111111111,0.963851863352205,1.1728395061728394,1.224744871391589,0.8660254037844386,0.2222222222222222,1.8,2.0,0.9636363636363636,0.33333333333333326,0.2664350846284843
adbm_85,ADBM,12,0.2638888888888889,0.8366242628597814,1.3888888888888886,1.032828069039772,0.8172159160450936,0.16666666666666666,2.875,2.0,3.2905788876276953,0.6671957671957672,0.3286477219068896
adbm_86,ADBM,14,0.25,0.8424262331921165,1.3622448979591835,1.1899632594621152,0.715383771374057,0.07142857142857142,3.824561403508772,3.0,1.3709677419354842,0.6351783137497423,0.4293400946105609
adbm_87,ADBM,6,0.16666666666666666,0.957478391200615,1.222222222222222,1.0954451150103321,0.6324555320336759,0.16666666666666666,2.0,2.0,0.875,0.38888888888888884,0.21081851067789187
adbm_88,ADBM,2,0.25,NaN,1.25,1.4142135623730951,1.4142135623730951,0.5,1.0,2.0,1.0,0.0,NaN
adbm_89,ADBM,9,0.1111111111111111,0.9337302889237267,1.148148148148148,0.7071067811865476,1.3228756555322954,0.5555555555555556,1.4285714285714286,2.0,0.5,0.37037037037037035,0.09622504486493758
adbm_9,ADBM,6,0.1388888888888889,0.9909839046364357,1.1666666666666667,0.9033271832508972,0.48989794855663565,0.16666666666666666,2.5,2.0,1.1176470588235294,0.0,0.18257418583505527
adbm_90,ADBM,8,0.28125,0.8665917266934589,1.609375,1.1079319597850887,0.7027283689263065,0.125,2.769230769230769,2.0,2.7333333333333334,0.7071428571428571,0.6051589214920639
adbm_91,ADBM,12,0.22916666666666666,0.8383381653513433,1.3541666666666667,0.9447549859466602,0.957394410418154,0.25,2.5090909090909093,2.0,1.8051948051948055,0.5694444444444443,0.2559529052982984
adbm_92,ADBM,11,0.19008264462809918,0.864086918240136,1.5206611570247934,1.1000945138980136,0.8676064895987992,0.2727272727272727,3.4444444444444446,3.0,2.6330275229357802,0.5090909090909089,0.5438051478305836
adbm_93,ADBM,9,0.1728395061728395,0.8934493705439416,1.2222222222222223,1.3296078906418776,0.7266782124777074,0.2222222222222222,2.6,2.0,1.4000000000000001,0.6185185185185184,0.3216301241787997
adbm_94,ADBM,6,0.25,0.9786600843501597,1.4166666666666667,0.816496580927726,0.816496580927726,0.3333333333333333,2.0,1.0,0.6363636363636364,0.0,0.33333333333333326
adbm_95,ADBM,9,0.20987654320987653,0.8436988378334848,1.3209876543209877,1.0734286818173329,0.9705882352941176,0.3333333333333333,2.263157894736842,2.0,1.7835051546391751,0.5333333333333333,0.2853541926282924
adbm_96,ADBM,2,0.25,NaN,1.25,1.4142135623730951,1.4142135623730951,0.5,1.0,2.0,1.0,0.0,NaN
adbm_97,ADBM,6,0.1388888888888889,0.935024437829149,1.1666666666666667,1.4028542333400145,0.9033271832508972,0.3333333333333333,1.25,2.0,1.5714285714285716,0.3888888888888889,0.25276251480171824
adbm_98,ADBM,11,0.19834710743801653,0.8728260698215274,1.2231404958677687,1.0211309090088956,0.9124904870128175,0.2727272727272727,4.333333333333333,1.0,1.129032258064516,0.5376623376623377,0.20645790189121788
adbm_99,ADBM,8,0.1875,0.8102463008129033,1.234375,0.9428090415820634,1.234426799696735,0.5,1.4615384615384615,2.0,2.2,0.45,0.14556251911016435
atn_1,ATN,15,0.12444444444444444,0.9255453973612093,1.208888888888889,0.6975070142911989,0.6674709676917568,0.26666666666666666,2.8333333333333335,3.0,2.923196678775298,0.40444444444444444,0.09511897312113415
atn_10,ATN,14,0.14795918367346939,0.9150680140290669,1.3265306122448979,0.7446261639428012,0.5173297890843962,0.14285714285714285,5.522222222222222,4.0,2.4228081370916277,0.33333333333333337,0.35527307875858
atn_100,ATN,10,0.09,0.9729949318494295,1.1099999999999999,0.9728833730787924,0.8198497637473576,0.3,2.2857142857142856,2.0,1.2222222222222223,0.0,0.09279607271383368
atn_11,ATN,10,0.15,0.9291790590418965,1.23,0.9558139185602919,0.7200822998230957,0.2,2.5,2.0,1.5149700598802394,0.5033333333333333,0.19073791542572852
atn_12,ATN,5,0.32,0.8200890064018351,1.48,0.7126096406869612,1.1353688827865593,0.4,1.8333333333333333,2.0,1.1428571428571428,0.8666666666666666,0.2563479777846623
atn_13,ATN,10,0.17,0.9320926341499763,1.35,0.7867608881466227,0.5580489988532434,0.1,5.578947368421052,3.0,2.056825604180274,0.4366666666666667,0.32798403834907075
atn_14,ATN,4,0.1875,0.9786600843501594,1.25,1.2765694770084508,0.6666666666666666,0.25,1.5,2.0,1.6666666666666665,0.0,0.25
atn_15,ATN,15,0.1111111111111111,0.9521235320043896,1.1866666666666665,0.8976158898517146,0.7406560798180412,0.2,4.5,2.0,1.9832261824539679,0.519047619047619,0.22777506773455572
atn_16,ATN,4,0.1875,0.9999999999999998,1.375,0.6666666666666667,0.6666666666666666,0.25,3.0,3.0,0.7142857142857142,0.0,0.0
atn_17,ATN,6,0.19444444444444445,0.9289733505723583,1.3333333333333333,1.0020387381000102,0.6452337023220693,0.16666666666666666,2.4,3.0,2.255813953488372,0.25,0.38490017945975047
atn_18,ATN,15,0.13333333333333333,0.9174770667357796,1.1777777777777776,0.7319250547113999,0.7319250547113999,0.13333333333333333,5.179775280898877,3.0,3.237668161434979,0.49206349206349204,0.1822240911968446
atn_19,ATN,11,0.1322314049586777,0.9512279160521154,1.190082644628099,0.7120612684313057,0.7756046028744286,0.2727272727272727,4.0,2.0,1.3540856031128403,0.0,0.10231480615838871
atn_2,ATN,15,0.1511111111111111,0.9093377622077093,1.4,0.588760269942007,0.5646533589019275,0.13333333333333333,5.819571865443425,4.0,3.6592007362687586,0.373968253968254,0.21010329538498448
atn_20,ATN,4,0.1875,0.9786600843501594,1.3125,0.6666666666666667,1.2765694770084508,0.5,2.0,3.0,0.7142857142857142,0.0,0.0
atn_21,ATN,8,0.1875,0.9009214678030689,1.3125,0.8728715609439694,0.9428090415820632,0.375,2.3333333333333335,4.0,1.7988338192419824,0.0,0.1846372364689991
atn_22,ATN,13,0.10059171597633136,0.9576721762428478,1.1538461538461537,0.8483650059915268,0.9039832397829815,0.3076923076923077,2.5714285714285716,2.0,1.5434782608695652,0.17948717948717946,0.11688317966596831
atn_24,ATN,3,0.2222222222222222,1.0,1.3333333333333333,0.8660254037844386,0.8660254037844386,0.3333333333333333,2.0,2.0,0.5,0.0,0.0
atn_25,ATN,15,0.12444444444444444,0.9487260663320709,1.2666666666666666,0.6975070142911988,0.4904332588039965,0.06666666666666667,5.531914893617022,2.0,2.3173455978975035,0.3777777777777778,0.19630627907130696
atn_26,ATN,3,0.2222222222222222,1.0,1.3333333333333333,0.8660254037844386,0.8660254037844386,0.3333333333333333,2.0,3.0,1.25,0.0,0.0
atn_27,ATN,13,0.13609467455621302,0.935755043476682,1.2307692307692308,0.8368859371704418,0.7706411867330678,0.23076923076923078,2.64,1.0,2.382899628252788,0.4794871794871795,0.14264482265808837
atn_28,ATN,15,0.1111111111111111,0.9477172582570668,1.1466666666666667,0.9258200997725514,0.5398412465054623,0.06666666666666667,5.5777777777777775,2.0,1.6829268292682928,0.22444444444444445,0.16087722486878453
atn_29,ATN,13,0.17751479289940827,0.9153044578018713,1.4556213017751476,0.6472162612982533,0.5122571692103561,0.07692307692307693,4.877697841726619,1.0,2.195270716433885,0.4476190476190476,0.1877714317719167
atn_3,ATN,8,0.109375,0.9797012107127449,1.15625,0.9537405261671773,0.9537405261671773,0.375,1.8,2.0,1.4000000000000001,0.29166666666666663,0.0983494740586804
atn_30,ATN,13,0.09467455621301775,0.9785636561291626,1.136094674556213,0.8871918479111494,0.8228507357554792,0.23076923076923078,2.5384615384615383,3.0,1.3493975903614457,0.46153846153846156,0.15819182922119315
atn_31,ATN,4,0.25,0.9999999999999999,1.375,0.816496580927726,0.816496580927726,0.25,2.0,3.0,0.7777777777777777,0.0,0.28867513459481287
atn_32,ATN,15,0.14666666666666667,0.9049113242066398,1.2666666666666664,0.8624393618641033,0.8793847801158543,0.13333333333333333,4.708133971291866,1.0,3.0076335877862594,0.40444444444444444,0.10859525446781404
atn_33,ATN,15,0.10666666666666667,0.9498508614782715,1.182222222222222,0.9389869160810648,0.6597483286396845,0.06666666666666667,6.451612903225806,2.0,2.688131985098457,0.36000000000000004,0.2470437123531066
atn_34,ATN,9,0.13580246913580246,0.9639533589478267,1.2098765432098764,0.6818181818181818,0.795129803842541,0.2222222222222222,2.3333333333333335,3.0,1.0377358490566038,0.2222222222222222,0.10487553416094872
atn_35,ATN,15,0.15555555555555556,0.9112162505851877,1.271111111111111,0.8206518066482896,0.598832683719233,0.06666666666666667,6.410256410256411,2.0,2.014354066985646,0.49444444444444446,0.28251240439454695
atn_36,ATN,4,0.1875,0.9786600843501594,1.25,1.2765694770084508,0.6666666666666667,0.25,1.5,3.0,2.2,0.0,0.25
atn_37,ATN,13,0.11242603550295859,0.9536189904714482,1.165680473372781,1.1038002013860437,0.9921203870595574,0.23076923076923078,1.9285714285714286,2.0,1.5161290322580647,0.4102564102564103,0.28787990544645564
atn_38,ATN,9,0.1111111111111111,0.9535465152229736,1.1728395061728394,0.7071067811865476,1.0,0.4444444444444444,2.0,2.0,1.037735849056604,0.37037037037037035,0.09799078929868849
atn_39,ATN,6,0.16666666666666666,0.925945455127374,1.2222222222222223,1.2649110640673518,0.6324555320336759,0.16666666666666666,1.75,2.0,2.272727272727273,0.38888888888888884,0.22973414586817031
atn_4,ATN,4,0.1875,0.9786600843501594,1.25,0.6666666666666666,1.2765694770084508,0.5,1.5,2.0,0.3333333333333333,0.0,0.0
atn_40,ATN,11,0.15702479338842976,0.9223845569855014,1.2396694214876034,0.6894535955289607,0.6894535955289606,0.18181818181818182,4.2631578947368425,2.0,0.9130434782608697,0.33636363636363636,0.2569417095288289
atn_41,ATN,2,0.25,NaN,1.25,1.4142135623730951,1.4142135623730951,0.5,1.0,2.0,1.0,0.0,NaN
atn_42,ATN,15,0.13777777777777778,0.9127661005569769,1.1777777777777776,0.9408711871205745,0.5321533202339939,0.06666666666666667,6.388888888888889,3.0,2.2566299597424773,0.6374603174603173,0.205096358156434
atn_43,ATN,4,0.25,0.8724293398564681,1.3125,0.816496580927726,1.4142135623730951,0.5,1.3333333333333333,2.0,0.6000000000000001,0.5833333333333333,0.23935677693908453
atn_44,ATN,15,0.13777777777777778,0.9347690075094341,1.2977777777777777,0.7192484060876191,0.5321533202339939,0.06666666666666667,5.70935960591133,2.0,3.1217537272846823,0.4066666666666666,0.1859844162996786
atn_45,ATN,15,0.1511111111111111,0.9018779045796759,1.2044444444444447,0.9353813182752523,0.7725838550919824,0.06666666666666667,5.405405405405405,3.0,3.126531555829545,0.21587301587301588,0.17771463525126893
atn_46,ATN,12,0.09027777777777778,0.9572759392716486,1.138888888888889,0.8310799729647876,0.9195737722113434,0.3333333333333333,2.272727272727273,2.0,2.741143127066604,0.17500000000000002,0.09388345202485135
atn_47,ATN,11,0.12396694214876033,0.9520349072965398,1.28099173553719,0.8213809510006101,0.49441323247304425,0.09090909090909091,5.235294117647059,3.0,2.2218149307107735,0.2727272727272727,0.2636288997301398
atn_48,ATN,8,0.171875,0.9280831368324268,1.25,1.0239170568533518,0.6662730045912031,0.125,3.0,2.0,1.7906976744186047,0.0,0.2522624895547565
atn_49,ATN,5,0.12,0.9999999999999998,1.16,0.9128709291752769,0.9128709291752769,0.4,1.5,3.0,1.1428571428571428,0.0,0.0
atn_5,ATN,8,0.28125,0.9033076546394945,1.453125,0.7417981870189158,0.6613544970158621,0.25,2.4615384615384617,2.0,1.0,0.375,0.26775208023578123
atn_50,ATN,15,0.11555555555555555,0.9617479884771352,1.2799999999999998,0.7383928539486744,0.4608511365680655,0.06666666666666667,5.5,2.0,2.7492560999801623,0.0,0.1900247397298617
atn_51,ATN,15,0.1288888888888889,0.9198239561612225,1.2177777777777776,0.6620073862988114,0.7688517444384896,0.26666666666666666,5.140845070422535,2.0,2.4047919293820934,0.5158730158730159,0.17554356897547704
atn_52,ATN,12,0.13194444444444445,0.9285219402015689,1.222222222222222,0.911605688194146,0.911605688194146,0.16666666666666666,3.85,2.0,1.6713225665648188,0.43134920634920637,0.17568209223157658
atn_53,ATN,3,0.2222222222222222,1.0,1.3333333333333333,0.8660254037844386,0.8660254037844386,0.3333333333333333,2.0,2.0,0.5,0.0,0.0
atn_54,ATN,5,0.24,0.9786600843501597,1.3199999999999998,0.9128709291752769,0.6972166887783964,0.2,2.0,2.0,0.6666666666666666,0.0,1.1644117316690923e-16
atn_55,ATN,12,0.10416666666666667,0.9634191185256374,1.173611111111111,0.9723448696087954,0.6030226891555273,0.16666666666666666,2.2222222222222223,2.0,1.4080267558528428,0.125,0.1484042099261659
atn_56,ATN,15,0.10666666666666667,0.9423913217653423,1.1644444444444442,0.8775473125218296,0.6160067253807264,0.13333333333333333,5.333333333333333,2.0,1.6304801670146134,0.41555555555555557,0.1707942985920842
atn_57,ATN,12,0.1388888888888889,0.96324352085314,1.2708333333333333,0.8984835709531516,0.7385489458759964,0.16666666666666666,3.090909090909091,4.0,2.600923313670172,0.24444444444444444,0.14408412097843623
atn_58,ATN,7,0.20408163265306123,0.9130811908196204,1.3265306122448979,0.8906926143924925,1.058300524425836,0.42857142857142855,2.0,3.0,1.4137931034482758,0.3523809523809524,0.21769770382214212
atn_59,ATN,15,0.13777777777777778,0.9448388633187635,1.2133333333333334,0.6956083436402524,0.5627028151286511,0.06666666666666667,6.123893805309734,2.0,2.2530120481927716,0.3422222222222222,0.15770153137748938
atn_6,ATN,11,0.1322314049586777,0.9145079411193192,1.1900826446280992,1.2051322541530451,0.7756046028744286,0.2727272727272727,3.3703703703703702,2.0,2.5841737781225755,0.47575757575757577,0.32264190078669364
atn_60,ATN,8,0.125,0.9870558585867127,1.15625,0.9258200997725514,0.9258200997725514,0.375,1.6666666666666667,2.0,1.5263157894736845,0.0,0.057863756235784464
atn_61,ATN,3,0.2222222222222222,NaN,1.222222222222222,1.7320508075688772,0.8660254037844386,0.3333333333333333,1.0,2.0,2.0,0.0,0.0
atn_62,ATN,15,0.10666666666666667,0.9483135665823371,1.1288888888888886,0.811469126250126,0.811469126250126,0.26666666666666666,5.27536231884058,2.0,2.0831516661476175,0.1288888888888889,0.15161503075993138
atn_63,ATN,10,0.13,0.9324167196217834,1.23,1.0288411614225066,0.6332866171912034,0.2,2.5,2.0,1.4242424242424243,0.5666666666666667,0.2662657242256988
