model,richness,connectance,complexity,trophic_level,generality,vulnerability,top,ChLen,distance,centrality,clustering,trophicCoherence
ATN,15,0.13777777777777778,0.9028954359917203,1.2666666666666666,0.8273782564509459,0.7643381931415381,0.2,4.951219512195122,2.0,3.3025439644869388,0.6209523809523809,0.17594937905671076
ADBM,15,0.28,0.8050811730168631,1.4355555555555553,0.9866291065264379,0.7377111135633175,0.2,4.760869565217392,2.0,2.1896042528056707,0.6651370851370851,0.34074036970229943
LTM,15,0.2311111111111111,0.8689310996403364,1.5111111111111115,0.8713166647933325,0.4859609785739326,0.06666666666666667,0.0,3.0,3.6243160282930735,0.6078306878306878,0.5540714213315069
ATN,15,0.10222222222222223,0.9404097079836065,1.1377777777777778,0.917910718107387,0.9504323390488724,0.2,3.0625,1.0,1.2867513611615244,0.2733333333333333,0.09192232882532442
ADBM,15,0.15555555555555556,0.892974463489079,1.1866666666666665,1.3324827218698305,0.6203544552477821,0.13333333333333333,3.9545454545454546,2.0,1.660098522167488,0.35677248677248674,0.2804957595908705
Niche,15,0.2088888888888889,0.8513814177555696,1.391111111111111,0.9789876741141262,0.7711324674054058,0.26666666666666666,2.922222222222222,3.0,2.6336429599932245,0.288994708994709,0.3406776484450761
Cascade,15,0.19555555555555557,0.8964136858910167,1.4133333333333333,0.7564656368535586,0.8094775086881778,0.2,3.670886075949367,3.0,3.2305838008415146,0.38846560846560846,0.3814466239159494
Random,15,0.18222222222222223,0.9171563561767377,1.346666666666667,0.7999532577489489,0.4023598274939954,0.0,NaN,3.0,2.9835926981244336,0.4193650793650795,0.3528052504079937
Niche,15,0.22666666666666666,0.8496406991425879,1.431111111111111,0.7685745708671916,0.9678469053674567,0.3333333333333333,3.693877551020408,2.0,3.5895559455611115,0.5557671957671958,0.4280166551439442
Cascade,15,0.11555555555555555,0.9268965513370424,1.1999999999999997,0.8002007355934472,0.9864894596145894,0.26666666666666666,2.4,2.0,1.9777847802111235,0.17555555555555555,0.12231387395011149
Random,15,0.14666666666666667,0.9482727977770294,1.1955555555555553,0.6473996665254295,0.6241877839323592,0.0,NaN,2.0,2.057092189195627,0.29936507936507945,0.22173557826083448
Niche,15,0.1688888888888889,0.871971406005984,1.2933333333333332,1.1151544511594083,0.9653678578190649,0.3333333333333333,3.5057471264367814,2.0,2.8864898210980874,0.6021164021164022,0.4025562385672591
Cascade,15,0.17333333333333334,0.9024090090991661,1.3244444444444445,0.8067760370539627,0.90551050876715,0.13333333333333333,3.7884615384615383,2.0,2.0759215558629664,0.48619047619047623,0.34055162399699035
Random,15,0.15555555555555556,0.9310944980965444,1.3422222222222222,0.7880299827064416,0.6613000712661082,0.13333333333333333,3.8,2.0,2.594120349940175,0.4584656084656086,0.365914685989739
Niche,15,0.12444444444444444,0.9470757977197137,1.2,1.1249392597791315,0.636018042540711,0.2,3.111111111111111,2.0,0.9945124525116082,0.21714285714285714,0.2999804030440396
Cascade,15,0.10666666666666667,0.9244163670807146,1.2266666666666666,0.811469126250126,0.9682458365518543,0.4,2.967741935483871,1.0,2.31811797752809,0.26,0.15907846533093373
Random,15,0.06666666666666667,0.9752858798224799,1.111111111111111,0.7559289460184544,0.7559289460184544,0.26666666666666666,2.2857142857142856,2.0,2.01941049604601,0.1111111111111111,0.12049281521534182
Niche,15,0.15555555555555556,0.876686133690643,1.2666666666666664,1.0456072210162854,0.8822843396415219,0.3333333333333333,2.876923076923077,3.0,2.639186390652057,0.36756613756613754,0.35947882182775437
Cascade,15,0.19555555555555557,0.8981730205478997,1.377777777777778,0.6628865181985867,0.849508504334963,0.2,4.740963855421687,2.0,2.6433415698438574,0.44873015873015876,0.3158189387405123
Random,15,0.1511111111111111,0.922478407492362,1.3244444444444443,0.5887602699420069,0.6119182095714597,0.06666666666666667,6.0,2.0,3.500325947683524,0.22888888888888895,0.26514718611184673
Niche,15,0.20444444444444446,0.8760663536245297,1.3422222222222222,0.8668435668424733,0.8310572932612347,0.2,3.314814814814815,3.0,1.5154826856386572,0.3739682539682539,0.32401135809067855
Cascade,15,0.2,0.8854804125732292,1.3555555555555554,0.7867957924694431,0.734630886692453,0.13333333333333333,4.1909090909090905,2.0,2.166930899810526,0.37783068783068785,0.33562846221151255
Random,15,0.19111111111111112,0.9011862387537019,1.333333333333333,0.7083894784995473,0.5726923366001377,0.06666666666666667,7.817391304347826,2.0,2.701990730262446,0.3976190476190476,0.30385732308830254
Niche,15,0.2,0.8728268624913158,1.3155555555555554,1.161553420728616,0.8997354108424374,0.2,2.517857142857143,2.0,1.9756537421100089,0.4927657527657528,0.42247201542343277
Cascade,15,0.1511111111111111,0.9069887345600163,1.2444444444444442,0.8414908033488024,0.7357141657348164,0.2,2.7142857142857144,1.0,1.4937027707808566,0.18571428571428575,0.2280750346486571
Random,15,0.13333333333333333,0.9412794395926094,1.3155555555555556,0.7559289460184544,0.7071067811865476,0.2,3.2,3.0,1.9402405651371475,0.20444444444444446,0.33160471321100793
Niche,15,0.17333333333333334,0.8835539702126166,1.2177777777777776,0.9944903161976937,0.90551050876715,0.2,5.1866666666666665,2.0,2.3186320584194924,0.48724867724867715,0.23933230458254925
Cascade,15,0.12,0.9154535078660561,1.1644444444444442,0.9893613995077728,0.9200874124564723,0.3333333333333333,2.08,2.0,1.4660605305766596,0.28,0.18765307142084095
Random,15,0.12,0.9448410184703692,1.2399999999999998,0.733429527120503,0.733429527120503,0.13333333333333333,3.4285714285714284,2.0,1.9045440257064024,0.3688888888888889,0.2260636635854353
Niche,15,0.08,0.9563693179930299,1.1066666666666665,1.2279806626883454,1.0540925533894598,0.26666666666666666,2.3636363636363638,2.0,1.0930232558139534,0.18888888888888886,0.17301630132122187
Cascade,15,0.08,0.9575241485044008,1.1066666666666665,0.7842699567619335,1.1443442705426587,0.4666666666666667,1.875,2.0,1.011173184357542,0.08444444444444446,0.09428090415820632
Random,15,0.07111111111111111,0.9635184161807585,1.102222222222222,0.7488830969231065,0.9682458365518543,0.26666666666666666,2.6,1.0,1.8725388601036275,0.09555555555555556,0.0709720863229836
Niche,15,0.14666666666666667,0.9041856731869923,1.2044444444444444,0.7527987920098409,0.9283670649694292,0.3333333333333333,3.7625,2.0,2.2302595251242407,0.4476190476190477,0.15319273307834638
Cascade,15,0.08444444444444445,0.9660380125943228,1.111111111111111,0.9180940667888519,1.247078104599352,0.4,1.5714285714285714,2.0,0.978021978021978,0.12444444444444443,0.12581120792276954
Random,15,0.09777777777777778,0.9448497321340154,1.1155555555555554,0.849508504334963,0.8877362000069804,0.26666666666666666,2.8333333333333335,3.0,1.526906878802059,0.19555555555555557,0.16668109605647477
Niche,15,0.15555555555555556,0.897993168799052,1.2622222222222226,0.8045062589562049,1.070407676893335,0.4,2.816326530612245,3.0,1.816271792579347,0.2638095238095238,0.19882004869908337
Cascade,15,0.2311111111111111,0.8797479775980063,1.417777777777778,0.6797160786614295,0.7221147444430225,0.13333333333333333,4.028169014084507,2.0,2.947097974570905,0.43238095238095237,0.31807985586045284
Random,15,0.2,0.9155256351345166,1.4133333333333336,0.6042179781166438,0.549169647365276,0.0,NaN,1.0,1.6785910468862708,0.4375132275132275,0.2917727079959898
Niche,15,0.1111111111111111,0.9270460124836525,1.1600000000000001,1.3918127952935542,0.7050835816716038,0.2,2.8421052631578947,2.0,0.7578125,0.2557142857142857,0.3151249017512004
Cascade,15,0.13333333333333333,0.9036988818879679,1.2266666666666666,0.9636241116594315,0.7319250547113999,0.2,3.081081081081081,3.0,2.8476486591527403,0.2785714285714286,0.24739769484074817
Random,15,0.1511111111111111,0.9327178893369007,1.3066666666666664,0.8896754977796572,0.4240368109073183,0.0,NaN,3.0,3.1586445899114364,0.3019047619047619,0.3469471875669066
Niche,15,0.20444444444444446,0.8976483353277342,1.4400000000000002,0.7644105712698374,0.7442733027069648,0.26666666666666666,4.095238095238095,1.0,2.8916915474106872,0.4153535353535354,0.3449785480350938
Cascade,15,0.22666666666666666,0.9058328102971251,1.4355555555555555,0.7523238015132064,0.8739091781223749,0.2,3.682242990654206,2.0,2.239715189873418,0.5464021164021164,0.3115440498374295
Random,15,0.24,0.9062976976873942,1.4888888888888885,0.5826715823167509,0.41732751825825104,0.0,NaN,3.0,6.086289079991036,0.5176190476190475,0.33646329245522655
Niche,15,0.1688888888888889,0.917098302946024,1.2755555555555556,1.0847998252501165,0.86825015406599,0.26666666666666666,2.6538461538461537,3.0,1.4327312937707335,0.3325925925925926,0.4091107210871211
Cascade,15,0.13777777777777778,0.9181680295835567,1.2177777777777774,0.8859439513878647,0.5916770741471687,0.13333333333333333,4.466666666666667,4.0,1.7718521678843793,0.19777777777777786,0.21596937700531096
Random,15,0.14666666666666667,0.9424311798179775,1.3066666666666662,0.5749595745760688,0.5211013674737371,0.06666666666666667,0.0,3.0,2.8971615874196885,0.17079365079365078,0.1954232219830481
Niche,15,0.10666666666666667,0.9362215524313887,1.16,0.9087864749999623,1.1998883876665958,0.4,2.0454545454545454,1.0,1.2841133816743573,0.15333333333333332,0.14839452138625508
Cascade,15,0.11555555555555555,0.9268746447448726,1.191111111111111,0.8002007355934472,0.8848542439108448,0.2,3.2222222222222223,2.0,2.862660944206008,0.09555555555555557,0.17124980504075246
Random,15,0.09777777777777778,0.9335538890745387,1.1377777777777778,0.767361046187915,1.0265081627851105,0.26666666666666666,3.0,3.0,1.7663934426229508,0.15777777777777777,0.1506758862699095
Niche,15,0.13777777777777778,0.9154755879493682,1.2844444444444443,1.205754006152851,0.7643381931415382,0.2,3.5185185185185186,2.0,2.0312750601443468,0.3037037037037037,0.5569759619788113
Cascade,15,0.1111111111111111,0.9381007487799387,1.2177777777777774,0.8383657572069265,1.0796824930109248,0.4,2.68,2.0,1.8074866310160427,0.13333333333333333,0.1469189748983609
Random,15,0.11555555555555555,0.9497688262935036,1.1155555555555554,0.7054611268677781,0.7054611268677781,0.2,1.0,1.0,1.9765484064942873,0.21555555555555558,0.1057977428547622
Niche,15,0.2,0.8744797186205567,1.328888888888889,0.8819171036881969,0.9085135251589959,0.3333333333333333,3.9441340782122905,2.0,2.0613484511034628,0.49306878306878305,0.32887933374053185
Cascade,15,0.13777777777777778,0.9257444361207039,1.2577777777777779,0.6711361008203106,1.1194458056769776,0.4,3.230769230769231,2.0,1.5316455696202533,0.3184126984126985,0.2057477547634557
Random,15,0.13333333333333333,0.9259345481694117,1.2355555555555553,0.8451542547285166,0.5,0.0,NaN,3.0,3.084238649981337,0.4038095238095238,0.39651096464412444
Niche,15,0.13333333333333333,0.8844686684547056,1.2577777777777777,0.9258200997725514,1.1952286093343936,0.4666666666666667,2.8524590163934427,3.0,2.6339165545087484,0.274973544973545,0.303315017762062
Cascade,15,0.19111111111111112,0.9072705488603902,1.3466666666666667,0.7205550411548682,0.853115781328476,0.2,3.7884615384615383,3.0,1.6999335210586286,0.4556084656084655,0.2564391612750713
Random,15,0.18222222222222223,0.9236921175001688,1.4088888888888889,0.8464102433167392,0.5942273506847873,0.06666666666666667,4.0,3.0,2.3030982620669893,0.4478835978835979,0.416918623008594
Niche,15,0.10666666666666667,0.9430801056884234,1.2,1.0242593142642846,1.0511473323401026,0.4,2.6956521739130435,2.0,1.7153044432254525,0.2733333333333334,0.23300529045157303
Cascade,15,0.12,0.9309287410049242,1.1822222222222223,0.9893613995077728,0.9200874124564723,0.26666666666666666,2.238095238095238,3.0,1.321996984419501,0.28,0.1620539266736972
Random,15,0.1111111111111111,0.9476081358784403,1.142222222222222,0.5398412465054624,0.6279217421667402,0.06666666666666667,NaN,1.0,2.011633941147749,0.20666666666666667,0.10313601231886481
Niche,15,0.2,0.8679941709898709,1.342222222222222,0.8261595987094035,0.8728715609439696,0.2,2.835294117647059,3.0,3.7999999999999994,0.40830687830687834,0.24642904197207097
Cascade,15,0.1688888888888889,0.9087683541853042,1.2266666666666666,1.0640824536397753,0.9420275517157295,0.06666666666666667,3.642857142857143,2.0,1.229005515279753,0.5806878306878307,0.3010597162395127
Random,15,0.17777777777777778,0.8995019979091873,1.3333333333333333,0.5428101483418094,0.6123724356957945,0.13333333333333333,4.0,3.0,2.3071230342275673,0.22730158730158728,0.2518082750971608
Niche,15,0.08888888888888889,0.9563098258946834,1.151111111111111,0.9258200997725514,1.1220198623146433,0.3333333333333333,2.8125,1.0,1.1247892074198989,0.2733333333333334,0.16809910749769164
Cascade,15,0.09333333333333334,0.9425438232736865,1.1466666666666663,1.0731279040926454,0.9273932871430011,0.3333333333333333,2.764705882352941,2.0,1.240663900414938,0.18222222222222223,0.17114615184398765
Random,15,0.09777777777777778,0.9173036378710417,1.1244444444444441,0.8495085043349632,1.0892845046154276,0.4,2.1333333333333333,2.0,1.7284538761368555,0.10888888888888888,0.11724757458896
Niche,15,0.12,0.9127922038108767,1.2133333333333334,1.0329663113348535,1.209894539692667,0.3333333333333333,3.8181818181818183,1.0,1.664786746563271,0.3161904761904762,0.2748737083745107
Cascade,15,0.08,0.9521527868955165,1.1333333333333333,0.8451542547285166,0.9019379488036101,0.3333333333333333,2.3333333333333335,2.0,1.254697286012526,0.0,0.12313975269103988
Random,15,0.1288888888888889,0.9313020476801116,1.2311111111111113,0.7174213491527459,0.8401145302784924,0.2,4.305555555555555,4.0,2.3402285461811907,0.25412698412698415,0.19729977968850876
Niche,15,0.12444444444444444,0.9257841938755773,1.2355555555555555,1.1065666703449764,0.6674709676917566,0.13333333333333333,3.12,3.0,1.9861250754071988,0.15174603174603174,0.31687777238825837
Cascade,15,0.15555555555555556,0.8970469696392129,1.2844444444444443,0.804506258956205,0.804506258956205,0.26666666666666666,2.9661016949152543,2.0,3.217656098810404,0.28587301587301595,0.2820493232189919
Random,15,0.12,0.9323169929596696,1.151111111111111,0.8958064164776165,0.6706231801357971,0.13333333333333333,2.2,2.0,1.9637760702524694,0.17333333333333334,0.2098553142718616
Niche,15,0.21333333333333335,0.8697999976641659,1.4177777777777778,0.8028270361665706,0.8615030470056388,0.3333333333333333,3.4114285714285715,3.0,3.196735872099478,0.4763780663780664,0.29630971699314007
Cascade,15,0.19111111111111112,0.9074193760527398,1.391111111111111,0.7558778403870525,0.7205550411548683,0.13333333333333333,4.381818181818182,2.0,2.223953381614034,0.4134920634920635,0.3481533841357821
Random,15,0.19555555555555557,0.9405079432416448,1.391111111111111,0.767361046187915,0.5067431951980954,0.0,NaN,2.0,1.957649947404494,0.3922222222222222,0.32516777982513984
Niche,15,0.09777777777777778,0.9307636551832886,1.1288888888888886,0.9936338090056392,1.1771887349068115,0.4666666666666667,2.176470588235294,2.0,0.9933554817275746,0.2222222222222222,0.14063690759804054
Cascade,15,0.10666666666666667,0.9224975628808288,1.1644444444444444,0.9966461615982732,1.0773645092141684,0.3333333333333333,2.789473684210526,2.0,1.4960380348652933,0.1288888888888889,0.2215448613799578
Random,15,0.10666666666666667,0.9459887153376666,1.1866666666666668,0.811469126250126,0.739509972887452,0.13333333333333333,4.5,2.0,0.9203413940256046,0.18444444444444444,0.15225095818191353
Niche,15,0.2311111111111111,0.8307323295840123,1.4133333333333333,1.094996497174772,0.8781115428331442,0.26666666666666666,3.106194690265487,2.0,2.6730799809190646,0.6168734968734969,0.4188194762007228
Cascade,15,0.2,0.9083695180889497,1.3333333333333333,0.835710894037345,0.7968190728895959,0.06666666666666667,3.864406779661017,2.0,1.6380068392769904,0.39502645502645506,0.2647235603641972
Random,15,0.19111111111111112,0.935955880192684,1.3644444444444446,0.5414874737524945,0.49097550038302107,0.06666666666666667,0.0,2.0,2.796275067575834,0.3568253968253968,0.23926181541563168
Niche,15,0.10222222222222223,0.9476271789273218,1.1466666666666667,1.0123461465807504,1.0419243087625827,0.26666666666666666,1.9333333333333333,3.0,0.7696629213483147,0.2555555555555556,0.20201010075756315
Cascade,15,0.16444444444444445,0.9006892834927569,1.3155555555555554,0.93037375557073,0.6999500585932392,0.2,4.550632911392405,3.0,3.233469739392634,0.45185185185185184,0.3070628941345529
Random,15,0.16444444444444445,0.9281570760889553,1.4711111111111108,0.7485768612000198,0.5278431459500964,0.0,NaN,5.0,6.456480341418289,0.3880952380952381,0.4734597809362102
Niche,15,0.09333333333333334,0.9299485831819411,1.1777777777777778,0.887227147725884,1.1705820734448968,0.4,2.619047619047619,2.0,3.2272422276895556,0.29777777777777775,0.15903146006688518
Cascade,15,0.16,0.9010255321883153,1.2666666666666666,0.8740073734751262,0.768295371441074,0.2,3.53125,2.0,2.353190444021372,0.33634920634920634,0.33154546986660105
Random,15,0.13333333333333333,0.9344665529181805,1.2755555555555556,0.6267831705280087,0.5,0.06666666666666667,4.4,2.0,2.468028242051936,0.15158730158730158,0.23423471216525907
Niche,15,0.15555555555555556,0.8987568409896703,1.3155555555555554,1.0825948742754974,0.8520255406182898,0.2,2.9285714285714284,4.0,2.764102203634063,0.3346031746031746,0.41139692792515586
Cascade,15,0.13777777777777778,0.9391206386586298,1.2,0.9046236714338114,0.6711361008203104,0.13333333333333333,3.125,2.0,2.811252268602541,0.17714285714285716,0.19616392822930326
Random,15,0.12444444444444444,0.91877425685393,1.1777777777777776,0.8065421279025867,0.8315700489770451,0.26666666666666666,2.6470588235294117,2.0,1.2730006013229105,0.4311111111111111,0.1500930536372252
Niche,15,0.1288888888888889,0.9307831299985722,1.1866666666666665,0.8170511719788858,1.079087623977231,0.26666666666666666,2.3333333333333335,3.0,1.3684210526315792,0.12000000000000002,0.17752787580704182
Cascade,15,0.14222222222222222,0.9010143947535719,1.2533333333333332,0.6831232436913771,0.9352651934841033,0.26666666666666666,3.4909090909090907,4.0,2.577534086644707,0.297037037037037,0.15496559914239907
Random,15,0.1288888888888889,0.9273209198763348,1.191111111111111,0.6324823896055942,0.8170511719788857,0.2,3.4,2.0,2.7968991217835693,0.233015873015873,0.16225693370148808
Niche,15,0.1511111111111111,0.9074277774845121,1.3377777777777777,1.1243716320593176,0.7165682758257729,0.2,3.361111111111111,3.0,1.7785759631127,0.28619047619047616,0.5156301296281212
Cascade,15,0.12,0.9463003346900506,1.2177777777777776,0.733429527120503,0.7027283689263065,0.13333333333333333,3.3214285714285716,3.0,1.852614896988906,0.08666666666666666,0.17523104632115988
Random,15,0.12,0.9366725002291685,1.2,0.6706231801357971,0.9893613995077728,0.3333333333333333,3.6,3.0,2.721261321297671,0.2015873015873016,0.17039514250723267
Niche,15,0.17777777777777778,0.8917375501616511,1.3599999999999997,0.8698829970584714,0.9038607667745545,0.26666666666666666,2.893617021276596,4.0,2.2784041630529055,0.4602645502645503,0.3863187352978952
Cascade,15,0.10666666666666667,0.930106400822391,1.1688888888888889,1.0242593142642846,0.9087864749999623,0.26666666666666666,2.235294117647059,3.0,1.125984251968504,0.3244444444444444,0.20190318306087376
Random,15,0.12444444444444444,0.9497319409764877,1.16,0.6674709676917567,0.7263019876466504,0.13333333333333333,0.5,2.0,1.9700636442209474,0.22444444444444445,0.1314460791447054
Niche,15,0.16,0.8750841205938846,1.271111111111111,0.8451542547285166,0.915583775955893,0.3333333333333333,2.3454545454545452,3.0,1.6980728051391865,0.22746031746031745,0.22262661617442986
Cascade,15,0.12444444444444444,0.9430384141865378,1.24,0.9468376089520039,0.6975070142911989,0.13333333333333333,3.35,2.0,1.0529531568228108,0.1111111111111111,0.30128082450527727
Random,15,0.1288888888888889,0.9432189737597746,1.2266666666666666,0.8844388258613561,0.6324823896055941,0.06666666666666667,3.789473684210526,1.0,1.3863636363636362,0.26222222222222225,0.24902656681516572
Niche,15,0.17333333333333334,0.880504223553519,1.3199999999999998,1.0662738780884717,0.7383928539486744,0.26666666666666666,2.4,2.0,1.893226176808266,0.2788888888888889,0.3113391619667835
Cascade,15,0.12444444444444444,0.9403205238571711,1.271111111111111,0.9024989602087321,0.753998089873925,0.13333333333333333,3.5454545454545454,3.0,2.6563844258980116,0.09714285714285714,0.26669973339959396
Random,15,0.14222222222222222,0.9102514637553901,1.2755555555555553,0.7896865901826405,0.7276237928549144,0.2,3.676470588235294,2.0,1.5451381335653684,0.3038095238095238,0.3309525190906894
Niche,15,0.19111111111111112,0.8736391601906767,1.3466666666666665,1.170901941876661,0.8324894643069238,0.26666666666666666,3.19672131147541,2.0,1.8656648795590125,0.39126984126984127,0.45175784251210827
Cascade,15,0.18222222222222223,0.9120938160378596,1.3644444444444446,0.7506264911224563,0.8796443110983897,0.13333333333333333,5.3,3.0,2.210191082802548,0.3961904761904762,0.30904170441503637
Random,15,0.17333333333333334,0.9272040508918822,1.3066666666666664,0.5778381022037321,0.5200949259867794,0.06666666666666667,5.178571428571429,3.0,3.4863376338773775,0.22952380952380955,0.283615667327523
Niche,15,0.13777777777777778,0.9121243574768445,1.2355555555555555,0.9584810340697015,0.9229253972212672,0.3333333333333333,2.688888888888889,3.0,3.2562338779019777,0.2674603174603175,0.24608766686883404
Cascade,15,0.13777777777777778,0.9238926925843756,1.2577777777777777,0.8473500346170126,0.8473500346170126,0.2,3.103448275862069,3.0,1.8539071347678373,0.28539682539682537,0.23398271132611934
Random,15,0.12444444444444444,0.9265481578359582,1.1777777777777776,0.6674709676917567,0.636018042540711,0.2,4.142857142857143,3.0,4.115102001263485,0.2688888888888889,0.1888577627637886
Niche,15,0.18222222222222223,0.8898950529578871,1.3511111111111112,1.2858275919592534,0.7247051721014818,0.13333333333333333,3.121212121212121,2.0,1.5061582949555534,0.6067032967032967,0.6525912493693028
Cascade,15,0.1688888888888889,0.9307235497108932,1.2933333333333332,0.7439905663392119,0.6815303202092067,0.13333333333333333,4.105263157894737,2.0,1.7563785426531906,0.2725396825396825,0.23009676979662114
Random,15,0.17333333333333334,0.9210088236685704,1.3555555555555554,0.8451542547285166,0.45508306023843204,0.06666666666666667,0.0,2.0,3.462487972226525,0.42269841269841274,0.31475915290342593
Niche,15,0.12,0.9168157423051402,1.2133333333333334,1.245804245736418,0.9668217354184799,0.2,2.8421052631578947,2.0,1.2959183673469388,0.20492063492063492,0.33358015553178383
Cascade,15,0.16444444444444445,0.9189438740895878,1.3066666666666664,0.779310895721558,0.7165257581258406,0.13333333333333333,3.823529411764706,3.0,4.722300140252456,0.4342857142857142,0.24433521993298407
Random,15,0.14666666666666667,0.923196445117198,1.3244444444444443,0.6914898447778772,0.6473996665254295,0.13333333333333333,5.419354838709677,3.0,2.393501533083721,0.4480952380952381,0.31758240798033177
Niche,15,0.1111111111111111,0.9543468047241678,1.1688888888888889,0.8071112509614591,0.9258200997725514,0.26666666666666666,3.3333333333333335,1.0,1.11978465679677,0.1511111111111111,0.18887581654111804
Cascade,15,0.10666666666666667,0.9520939109356448,1.1688888888888889,0.7007648882267351,1.1029586833344471,0.4,3.24,3.0,1.4064171122994653,0.17555555555555555,0.14443515391898412
Random,15,0.08888888888888889,0.9404536512268804,1.182222222222222,0.8813544770895048,0.8345229603962802,0.26666666666666666,3.0,2.0,3.2935779816513753,0.10222222222222223,0.1925817210906726
Niche,15,0.20444444444444446,0.9148699200667648,1.3555555555555552,0.7442733027069648,0.7235758265555776,0.2,3.8360655737704916,2.0,2.8465452325226415,0.40481481481481485,0.31984966946588245
Cascade,15,0.14666666666666667,0.9089271513334359,1.2444444444444445,0.9748913904330552,0.7721541036984284,0.2,3.085714285714286,3.0,1.455183164458301,0.2853968253968254,0.2522624895547565
Random,15,0.13777777777777778,0.9211495894922431,1.3066666666666669,0.8069123108059276,0.49973978660740864,0.06666666666666667,2.3333333333333335,2.0,3.9567762278193817,0.1938095238095238,0.3555734762508899
Niche,15,0.27111111111111114,0.8201132625242855,1.4622222222222223,0.8180311442540753,0.6984068329226489,0.13333333333333333,3.2222222222222223,2.0,5.592409771068537,0.544956154956155,0.31234079125954506
Cascade,15,0.27555555555555555,0.8538731347959386,1.48,0.7643381931415382,0.6895717092968099,0.13333333333333333,4.102836879432624,2.0,4.010604453870626,0.5614381914381915,0.36196284137591983
Random,15,0.26222222222222225,0.9092000321899254,1.6844444444444444,0.5390333020569251,0.3526308326344006,0.0,NaN,3.0,2.9068270034864603,0.5480856180856181,0.4520662780334845
Niche,15,0.21777777777777776,0.8810434420298705,1.3155555555555554,1.088268330233258,0.5484227724444289,0.13333333333333333,4.690789473684211,3.0,1.3466968978666392,0.5684126984126985,0.40824829046386296
Cascade,15,0.21777777777777776,0.8852810880263082,1.4488888888888887,0.7082208158364552,0.7887092214327829,0.13333333333333333,4.655963302752293,3.0,2.818348189442382,0.5543386243386244,0.3393393162893787
Random,15,0.20444444444444446,0.9238165369621412,1.4977777777777779,0.5970491846309522,0.6459328707861033,0.06666666666666667,2.75,2.0,3.712557085236175,0.4973544973544974,0.4739573125132784
Niche,15,0.24444444444444444,0.8107889130273982,1.4177777777777778,1.0187150737162796,0.8160144453197408,0.3333333333333333,2.520408163265306,2.0,3.2471042471042475,0.4412169312169312,0.3902975928684132
Cascade,15,0.2,0.8910689102713792,1.3644444444444443,0.816496580927726,0.6546536707079771,0.2,3.220183486238532,2.0,2.6120901115692994,0.32476190476190475,0.3289407548511133
Random,15,0.16,0.9292236393032096,1.3422222222222218,0.5850315416812197,0.6454972243679028,0.13333333333333333,4.68,2.0,4.531181840647238,0.2847619047619048,0.2088686244814404
Niche,15,0.11555555555555555,0.921522964672169,1.2444444444444442,1.2614647526041116,1.0785897620941598,0.4,3.264705882352941,3.0,2.113100601691713,0.3515873015873016,0.4448989129398303
Cascade,15,0.10666666666666667,0.9294458148082894,1.1777777777777776,0.8775473125218296,0.9682458365518543,0.3333333333333333,2.6296296296296298,3.0,1.8213166144200623,0.3,0.18281657518132918
Random,15,0.12,0.9443598872888349,1.297777777777778,0.6012919658690733,0.5634361698190111,0.06666666666666667,NaN,3.0,2.3114769564602113,0.1288888888888889,0.25091160165588344
Niche,15,0.09333333333333334,0.9169915937381853,1.1466666666666667,0.887227147725884,1.6153418975759095,0.6666666666666666,1.5,2.0,1.7692307692307694,0.1984126984126984,0.1405958597085838
Cascade,15,0.13777777777777778,0.8914280093352337,1.231111111111111,0.922925397221267,0.9229253972212671,0.3333333333333333,2.6808510638297873,3.0,2.199593702386999,0.2965079365079365,0.2372684056006958
Random,15,0.12444444444444444,0.9238690376566002,1.2133333333333332,0.6674709676917568,0.753998089873925,0.2,3.925925925925926,2.0,1.586206896551724,0.1311111111111111,0.21154230539627103
Niche,15,0.15555555555555556,0.9274576474255882,1.2844444444444443,1.2924991047811438,0.6998542122237652,0.2,3.142857142857143,3.0,1.1685210119764722,0.4654497354497355,0.3890950500625693
Cascade,15,0.16,0.9129283348221003,1.2888888888888888,0.7999255917777306,0.8303518091653243,0.2,3.087719298245614,2.0,2.5039791920563395,0.4604761904761905,0.23145883487103902
Random,15,0.14666666666666667,0.9249328209725433,1.2,0.8275081725752721,0.49196615389287807,0.06666666666666667,4.866666666666666,2.0,3.7812444025766405,0.3266666666666667,0.2705213821157548
Niche,15,0.21333333333333335,0.8815096959578705,1.3733333333333333,1.0242593142642846,0.7581403469769207,0.26666666666666666,3.7578125,2.0,3.370282622243765,0.5475613275613276,0.4400641116699096
Cascade,15,0.14222222222222222,0.9255773322128416,1.2755555555555553,0.8093172552484329,0.8093172552484329,0.06666666666666667,3.2962962962962963,2.0,2.4925328002419067,0.24793650793650795,0.22044879280888807
Random,15,0.1511111111111111,0.9227347688364733,1.248888888888889,0.5394702734871245,0.5646533589019276,0.06666666666666667,3.25,3.0,1.569734241159675,0.49333333333333335,0.1746115854785227
Niche,15,0.2222222222222222,0.8321135813073988,1.3688888888888886,1.0184021097498066,0.8976158898517146,0.2,3.0808823529411766,2.0,3.1643297812675266,0.5830495430495429,0.43699447632161315
Cascade,15,0.19555555555555557,0.8880461791704635,1.3955555555555559,0.7227946550308769,0.7112168430759023,0.13333333333333333,4.978102189781022,3.0,1.9956086782214681,0.3974603174603175,0.3511750803301214
