model,richness,connectance,complexity,trophic_level,generality,vulnerability,top,ChLen,distance,centrality,clustering,trophicCoherence
atn_58,8,0.15625,0.9130811908196206,1.25,1.0253919111386491,1.190438094628552,0.5,1.8,3.0,1.7586206896551724,0.30833333333333335,0.19048549084437433
atn_59,15,0.13777777777777778,0.9448388633187635,1.2133333333333334,0.6956083436402524,0.5627028151286511,0.06666666666666667,6.123893805309734,2.0,2.2530120481927716,0.3422222222222222,0.15770153137748938
atn_6,12,0.1111111111111111,0.9145079411193192,1.159722222222222,1.2924606552829936,0.8660254037844386,0.3333333333333333,3.25,2.0,2.910007757951901,0.4361111111111111,0.2957550757211358
atn_60,8,0.125,0.9870558585867127,1.15625,0.9258200997725514,0.9258200997725514,0.375,1.6666666666666667,2.0,1.5263157894736845,0.0,0.057863756235784464
atn_61,5,0.08,NaN,1.08,2.23606797749979,1.3693063937629153,0.6,0.5,2.0,4.0,0.0,0.0
atn_62,15,0.10666666666666667,0.9483135665823371,1.1288888888888886,0.811469126250126,0.811469126250126,0.26666666666666666,5.27536231884058,2.0,2.0831516661476175,0.1288888888888889,0.15161503075993138
atn_63,10,0.11,0.931526075793901,1.2,1.245745744914816,0.7959954870644664,0.3,2.25,2.0,1.7586206896551722,0.26666666666666666,0.285720779146991
atn_64,11,0.0743801652892562,0.9464790507513358,1.0909090909090908,0.9175921254250033,1.6231352073177907,0.6363636363636364,1.1111111111111112,2.0,0.8333333333333333,0.2727272727272727,0.07872958216222173
atn_65,6,0.1388888888888889,0.935024437829149,1.1666666666666667,0.9033271832508972,1.4028542333400145,0.5,1.25,2.0,0.7142857142857142,0.3888888888888889,0.14907119849998593
atn_66,9,0.14814814814814814,0.9328764895967341,1.2716049382716048,0.9921567416492215,0.8385254915624212,0.3333333333333333,2.8125,3.0,2.138586956521739,0.3703703703703704,0.1979600416171581
atn_67,7,0.10204081632653061,0.8844676237771903,1.163265306122449,1.3316656236958786,1.3316656236958784,0.5714285714285714,1.1666666666666667,2.0,3.0,0.47619047619047616,0.1428571428571429
atn_68,14,0.14795918367346939,0.9063098639579736,1.255102040816326,0.8353963913647248,0.7683247202175847,0.14285714285714285,3.953488372093023,3.0,3.3421052631578947,0.47891156462585044,0.21378665789989998
atn_69,11,0.08264462809917356,0.8943828663700226,1.0991735537190082,1.2497999839974396,1.3431306712304651,0.5454545454545454,1.0,2.0,2.8823529411764706,0.4545454545454545,0.08782652573448149
atn_7,6,0.05555555555555555,1.0,1.0555555555555556,1.5491933384829668,1.5491933384829668,0.6666666666666666,0.5,2.0,2.0,0.0,0.0
atn_70,10,0.08,0.9250071329547135,1.0999999999999999,1.2909944487358056,1.2909944487358056,0.5,1.0,2.0,1.608695652173913,0.16666666666666666,0.1281739888923311
atn_71,8,0.078125,0.9594187282227441,1.09375,1.190438094628552,1.190438094628552,0.5,1.4,1.0,1.823529411764706,0.29166666666666663,0.11180339887498948
atn_72,14,0.17346938775510204,0.9249980682305128,1.3061224489795917,0.8950816427521617,0.7864977133982841,0.21428571428571427,2.5925925925925926,1.0,1.915220624690134,0.31020408163265306,0.2810932648628186
atn_73,8,0.0625,0.9870558585867127,1.078125,1.5118578920369088,1.0690449676496976,0.5,0.8,2.0,2.1999999999999997,0.0,0.07216878364870322
atn_74,13,0.14201183431952663,0.8908106902435853,1.4142011834319526,0.8228507357554792,0.852046827525516,0.3076923076923077,4.093023255813954,5.0,4.844101208005289,0.4945054945054945,0.24709963229901524
atn_75,8,0.1875,0.8347211376995968,1.296875,1.0690449676496976,1.284832148879242,0.5,1.6363636363636365,2.0,1.7428571428571433,0.5458333333333333,0.2410814492065185
atn_76,10,0.11,0.9679292170441037,1.15,1.0883809088526042,0.7959954870644664,0.3,1.9090909090909092,2.0,2.076923076923077,0.2866666666666667,0.08738628975053031
atn_77,13,0.16568047337278108,0.8996076179115645,1.301775147928994,0.9059750638547017,0.5947617141331809,0.23076923076923078,4.077519379844961,2.0,2.008264462809917,0.45128205128205123,0.2486461888096067
atn_78,13,0.13609467455621302,0.9415051073848812,1.301775147928994,0.8044457441378504,0.7352841097951203,0.23076923076923078,4.074074074074074,4.0,4.085841923756297,0.5424908424908426,0.2577244118083099
atn_79,11,0.08264462809917356,0.9467495183508019,1.0991735537190082,1.0382677881933928,1.3431306712304654,0.45454545454545453,3.0714285714285716,2.0,1.5882352941176472,0.38787878787878793,0.20009180629356593
atn_8,15,0.1288888888888889,0.9372608377748939,1.2133333333333332,0.7933175979890333,0.5688535492156486,0.06666666666666667,6.618421052631579,1.0,2.0721716514954487,0.39968253968253964,0.2438964849020262
atn_80,10,0.12,0.9498491439160203,1.1800000000000002,0.7657804862272346,0.8606629658238705,0.3,2.0,2.0,1.4000000000000001,0.2,0.0852802865422442
atn_81,15,0.12,0.9282232562346298,1.1288888888888886,0.733429527120503,0.7027283689263065,0.2,6.660287081339713,1.0,2.218390804597701,0.4155555555555555,0.07900937791197543
atn_82,15,0.16,0.9069410761804138,1.3377777777777777,0.7353057888896314,0.7842699567619335,0.13333333333333333,4.690140845070423,3.0,3.861060195028962,0.4222222222222223,0.143267488259688
atn_83,11,0.09090909090909091,0.8739259936373515,1.1239669421487604,0.8944271909999159,1.7888543819998317,0.6363636363636364,1.2727272727272727,2.0,1.2,0.43636363636363645,0.07556449223578489
atn_84,10,0.08,0.9495106369829256,1.1099999999999999,0.9860132971832694,1.1486707293408518,0.5,1.7142857142857142,2.0,1.3809523809523812,0.26666666666666666,0.18850918886280918
atn_85,12,0.16666666666666666,0.896449484179606,1.3124999999999998,0.9293203772845852,0.7977240352174656,0.25,2.8780487804878048,2.0,3.2905788876276962,0.3277777777777778,0.29041311016750915
atn_86,15,0.12444444444444444,0.9073911335788921,1.2666666666666666,0.8315700489770449,1.0097014828889304,0.3333333333333333,3.046153846153846,4.0,2.294117647058824,0.24904761904761905,0.13773595542064487
atn_87,12,0.19444444444444445,0.866846904917442,1.3055555555555556,0.8827348295047495,0.7155832370886187,0.25,3.2837837837837838,2.0,4.144607009186799,0.4154761904761905,0.29687959285101
atn_88,9,0.06172839506172839,NaN,1.0617283950617284,0.9486832980505137,3.0,0.8888888888888888,0.625,2.0,0.8,0.0,0.0
atn_89,11,0.06611570247933884,0.9552395719908457,1.0909090909090908,1.3874436925511608,1.243734296383275,0.45454545454545453,1.125,3.0,2.019607843137255,0.0,0.16070608663330627
atn_9,14,0.10714285714285714,0.938287504055223,1.2499999999999998,0.816496580927726,0.6793662204867573,0.21428571428571427,5.5,4.0,2.8987341772151898,0.3142857142857142,0.31649655294680673
atn_90,9,0.08641975308641975,0.9117423470557797,1.1111111111111114,1.2494896917525644,1.4051653980647143,0.5555555555555556,1.0,2.0,2.6,0.37037037037037035,0.07667395103803931
atn_91,10,0.08,0.9098737127132512,1.0899999999999999,1.1486707293408518,1.536590742882148,0.6,0.8888888888888888,2.0,1.8571428571428568,0.0,0.046291004988627565
atn_92,15,0.10666666666666667,0.9367600706277315,1.1822222222222223,0.8451542547285166,0.5689118686454997,0.13333333333333333,6.4,2.0,2.767720655862484,0.5511111111111112,0.22321036343459832
atn_93,15,0.15555555555555556,0.9196292204217021,1.3377777777777775,0.6998542122237651,0.4768702630835886,0.06666666666666667,4.943396226415095,3.0,2.2420600266580872,0.40031746031746035,0.2565591466016144
atn_94,9,0.1111111111111111,0.9786600843501597,1.1851851851851851,1.224744871391589,1.224744871391589,0.5555555555555556,1.3333333333333333,1.0,1.4545454545454546,0.0,0.2222222222222221
atn_95,15,0.16444444444444445,0.9036245548047221,1.3466666666666667,0.8784526253146826,0.6999500585932392,0.2,4.478527607361963,4.0,4.109834403514701,0.3658730158730158,0.2646192674202379
atn_96,7,0.10204081632653061,0.9182958340544894,1.1428571428571428,1.5577761927397231,1.5577761927397231,0.5714285714285714,0.8333333333333334,2.0,2.0,0.47619047619047616,0.2672612419124244
atn_97,10,0.1,0.9666959300280741,1.14,1.247219128924647,0.9428090415820634,0.4,1.3333333333333333,3.0,2.296703296703297,0.0,0.15491933384829662
atn_98,15,0.15555555555555556,0.909322900862736,1.1644444444444444,0.7539980898739251,0.7363925939864782,0.13333333333333333,5.65,1.0,2.2296650717703357,0.47333333333333344,0.10521420061571762
atn_99,8,0.03125,1.0,1.03125,1.8516401995451028,1.8516401995451028,0.75,0.3333333333333333,2.0,3.0,0.0,0.0
cascade_1,6,0.16666666666666666,0.9252448125510808,1.25,0.8944271909999159,0.8944271909999159,0.3333333333333333,2.0,1.0,1.7272727272727273,0.0,0.17213259316477403
cascade_10,12,0.09722222222222222,0.9811931715673857,1.125,1.0862609696792977,1.2029647976009779,0.3333333333333333,1.5,2.0,0.9726027397260273,0.16666666666666666,0.16494069678352113
cascade_100,9,0.14814814814814814,0.9183344444235526,1.259259259259259,0.9921567416492215,0.75,0.2222222222222222,2.5555555555555554,2.0,1.9032258064516128,0.1962962962962963,0.39020939825380513
cascade_11,7,0.24489795918367346,0.8798952754184513,1.346938775510204,0.8050764858994133,0.8050764858994133,0.14285714285714285,2.4444444444444446,3.0,2.0731707317073167,0.3333333333333333,0.18104349494654964
cascade_12,9,0.12345679012345678,0.941811484217896,1.1728395061728396,1.2278029157808674,0.8351646544245032,0.2222222222222222,1.7142857142857142,3.0,2.085714285714286,0.09259259259259259,0.22253065015999693
cascade_13,8,0.203125,0.9314504557680133,1.328125,0.9267326875739788,0.9833783437888833,0.25,2.0,4.0,1.1951219512195124,0.4583333333333333,0.28798036792061416
cascade_14,9,0.12345679012345678,0.933725632667633,1.1851851851851853,0.9486832980505138,0.9486832980505138,0.3333333333333333,2.625,3.0,1.1724137931034484,0.14814814814814814,0.17529125283258123
cascade_15,7,0.12244897959183673,0.9258497517258916,1.163265306122449,1.2472191289246473,1.4174834246858972,0.5714285714285714,1.25,2.0,1.8,0.42857142857142855,0.12777531299998793
cascade_16,8,0.109375,0.9483375266737589,1.171875,0.9537405261671773,1.1326070959601313,0.5,1.7142857142857142,3.0,2.6363636363636362,0.0,0.12198750911856665
cascade_17,5,0.12,0.9786600843501594,1.2,0.9128709291752769,1.49071198499986,0.6,1.3333333333333333,3.0,1.1428571428571428,0.0,0.0
cascade_18,8,0.1875,0.9205743261650153,1.25,0.8728715609439696,0.9428090415820632,0.25,2.0,3.0,1.3606557377049182,0.3541666666666667,0.1550140511715182
cascade_19,11,0.08264462809917356,0.9693486500234422,1.1157024793388428,1.0382677881933928,1.0382677881933928,0.36363636363636365,1.4285714285714286,2.0,0.9701492537313434,0.2121212121212121,0.11968737974625161
cascade_2,8,0.078125,0.9909839046364357,1.109375,1.1904380946285518,0.8280786712108252,0.375,1.25,3.0,1.4615384615384617,0.0,0.11180339887498948
cascade_20,6,0.08333333333333333,0.9999999999999998,1.1111111111111112,1.0954451150103321,1.0954451150103321,0.5,1.0,2.0,1.0,0.0,1.2869730969111293e-16
cascade_21,10,0.06,0.978081278530621,1.0899999999999999,0.8606629658238705,1.7916128329552332,0.7,1.1428571428571428,1.0,0.875,0.0,1.2161883888976234e-16
cascade_22,11,0.09090909090909091,0.9572748848062238,1.1487603305785123,1.0954451150103321,0.7745966692414834,0.2727272727272727,2.0,3.0,1.3023255813953487,0.0,0.16807568686130459
cascade_23,9,0.14814814814814814,0.9401875326068481,1.259259259259259,0.9185586535436918,0.649519052838329,0.1111111111111111,2.7777777777777777,1.0,2.2926829268292686,0.07407407407407407,0.21711298242630975
cascade_24,6,0.1111111111111111,0.9475713327707453,1.138888888888889,0.7745966692414834,1.816590212458495,0.6666666666666666,1.0,2.0,0.5,0.0,1.1102230246251565e-16
cascade_25,8,0.078125,0.9594187282227441,1.109375,1.1904380946285518,1.190438094628552,0.5,1.0,3.0,1.4615384615384617,0.0,0.11180339887498948
cascade_26,5,0.16,0.9870558585867127,1.24,1.0458250331675945,0.5590169943749475,0.2,2.0,1.0,1.0,0.0,0.23094010767585038
cascade_27,6,0.1111111111111111,0.9475713327707453,1.1388888888888888,1.816590212458495,0.7745966692414834,0.3333333333333333,1.5,2.0,3.2000000000000006,0.0,0.33333333333333337
cascade_28,9,0.12345679012345678,0.9564229177726605,1.2098765432098766,1.1423659658795862,0.8351646544245033,0.2222222222222222,2.875,2.0,1.9401088929219599,0.3666666666666667,0.47198614287626633
cascade_29,11,0.1652892561983471,0.9225190519199822,1.2231404958677687,1.1489125293076057,0.6877499545619761,0.09090909090909091,2.4444444444444446,2.0,2.323741007194245,0.20519480519480518,0.24406838793754232
cascade_3,4,0.125,1.0,1.1875,1.1547005383792515,1.1547005383792515,0.5,1.0,3.0,2.0,0.0,0.0
cascade_30,8,0.109375,0.9479337187225417,1.15625,0.9537405261671773,1.2868475730966893,0.5,1.5714285714285714,3.0,1.1333333333333333,0.1875,0.12198750911856664
cascade_31,11,0.10743801652892562,0.9589658507517148,1.1652892561983472,0.8306267684118824,0.8306267684118823,0.2727272727272727,2.111111111111111,3.0,1.5344,0.0,0.20144634891137247
cascade_32,13,0.10650887573964497,0.9282012706444954,1.1597633136094674,1.1622491321861632,0.8615590232928235,0.3076923076923077,2.076923076923077,3.0,0.9419087136929459,0.28717948717948716,0.24890991021674333
cascade_33,10,0.14,0.9342576136692056,1.2500000000000002,1.0213147899774866,0.6900655593423543,0.2,2.375,3.0,1.0095693779904307,0.07666666666666666,0.42322674669836163
cascade_34,7,0.08163265306122448,0.9870558585867127,1.1224489795918366,0.9354143466934853,1.3768926368215255,0.5714285714285714,1.0,2.0,1.625,0.0,0.0
cascade_35,6,0.1388888888888889,0.9363667612628592,1.2222222222222223,0.9033271832508972,1.17983049630021,0.5,1.5,1.0,0.7142857142857142,0.0,0.18257418583505525
cascade_36,6,0.1111111111111111,0.8724293398564681,1.1111111111111112,1.224744871391589,1.816590212458495,0.6666666666666666,0.8,2.0,1.4,0.0,0.09622504486493755
cascade_37,10,0.2,0.9255024381477247,1.33,0.816496580927726,0.6666666666666666,0.1,3.066666666666667,2.0,1.5469981807155855,0.35666666666666663,0.2483630619200766
cascade_38,9,0.18518518518518517,0.9136849401864121,1.259259259259259,1.1224972160321824,0.7348469228349533,0.2222222222222222,2.2666666666666666,3.0,4.142857142857142,0.6185185185185185,0.2715167405299479
cascade_39,4,0.125,NaN,1.125,1.1547005383792515,2.0,0.75,0.6666666666666666,2.0,1.0,0.0,0.0
cascade_4,9,0.08641975308641975,0.9467851282604016,1.148148148148148,1.0714285714285712,1.0714285714285714,0.4444444444444444,1.5,4.0,2.34020618556701,0.0,0.1283000598199168
cascade_40,10,0.11,0.955728377024023,1.1599999999999997,1.0883809088526042,0.7959954870644664,0.3,2.25,2.0,1.0547945205479454,0.15,0.24196167991120943
cascade_41,10,0.23,0.9059767297889638,1.37,0.8707721093217278,0.6813135810749658,0.2,2.72972972972973,2.0,2.665987780040733,0.5095238095238095,0.2960877981101607
cascade_42,9,0.25925925925925924,0.8668665804953303,1.4074074074074074,0.8571428571428571,0.8835226340609272,0.3333333333333333,2.3461538461538463,2.0,1.781456953642384,0.7404761904761904,0.3325387354610144
cascade_43,11,0.18181818181818182,0.9194231341414819,1.3388429752066116,1.0723805294763609,0.5916079783099616,0.09090909090909091,2.8214285714285716,2.0,2.2650176678445235,0.4679653679653679,0.49649049183874566
cascade_44,8,0.125,0.9221492657867462,1.171875,1.3093073414159542,1.0690449676496976,0.375,1.2857142857142858,3.0,2.1578947368421053,0.25,0.18600595228571123
cascade_45,10,0.12,0.9448628591719952,1.1700000000000002,1.1653431646335017,1.024393828588099,0.3,1.7777777777777777,3.0,1.631578947368421,0.11666666666666667,0.23915887961137822
cascade_46,10,0.15,0.8978974774776867,1.2100000000000002,0.8461970117626565,1.1439589045541112,0.4,1.6153846153846154,2.0,1.6666666666666665,0.4133333333333334,0.1387014608361975
cascade_47,8,0.109375,0.9928327283568574,1.15625,0.9537405261671773,0.7324227936704637,0.25,2.0,2.0,1.7118644067796613,0.0,0.1390871600660467
cascade_48,6,0.2222222222222222,0.8227564541846621,1.2777777777777777,1.1291589790636214,1.02469507659596,0.3333333333333333,1.7142857142857142,2.0,1.9032258064516132,0.5555555555555555,0.24800793638094826
cascade_49,12,0.1388888888888889,0.9296575630243515,1.2361111111111112,1.0651504375183136,0.590839156700797,0.08333333333333333,3.125,3.0,2.325183374083129,0.3603174603174603,0.361198257590689
cascade_5,8,0.234375,0.9054265199808863,1.375,0.77746025264604,0.8280786712108251,0.375,2.35,3.0,2.4639175257731964,0.6125,0.2789755920369754
cascade_50,7,0.14285714285714285,0.9425315809842019,1.1836734693877549,0.816496580927726,1.4142135623730951,0.42857142857142855,1.6,2.0,0.8666666666666667,0.0,0.1079898494312078
cascade_51,6,0.16666666666666666,0.946394630357186,1.277777777777778,1.0954451150103321,1.0954451150103321,0.3333333333333333,1.5,2.0,1.3684210526315788,0.27777777777777773,0.38005847503304596
cascade_52,9,0.09876543209876543,0.926660859612604,1.1234567901234567,1.0439558180306292,1.0439558180306292,0.4444444444444444,1.2857142857142858,2.0,1.5714285714285712,0.25925925925925924,0.09272477337736444
cascade_53,8,0.0625,NaN,1.0625,1.0690449676496976,2.8284271247461903,0.875,0.5714285714285714,2.0,1.0,0.0,0.0
cascade_54,10,0.12,0.9443181287377528,1.17,0.9460770203292445,0.7657804862272345,0.2,2.2857142857142856,3.0,1.0307692307692307,0.2333333333333333,0.15666989036012802
cascade_55,9,0.09876543209876543,0.9040361484763405,1.0987654320987654,1.1858541225631423,1.3125,0.5555555555555556,1.0,2.0,1.347826086956522,0.0,0.10286889997472788
cascade_56,7,0.12244897959183673,0.9273257495909092,1.163265306122449,1.0496913126495102,1.0496913126495104,0.42857142857142855,1.4,2.0,2.36,0.3333333333333333,0.11664236870396086
cascade_57,7,0.08163265306122448,0.9335926644561658,1.1020408163265307,1.3768926368215255,1.3768926368215255,0.5714285714285714,1.0,2.0,3.1176470588235294,0.0,0.13677530110804825
cascade_58,8,0.125,0.926660859612604,1.1875,0.9258200997725514,0.9258200997725514,0.375,1.6666666666666667,2.0,1.742857142857143,0.20833333333333331,0.11572751247156893
cascade_59,9,0.08641975308641975,0.969155246954456,1.123456790123457,1.0714285714285714,0.8571428571428571,0.3333333333333333,1.6,2.0,1.25,0.0,0.15525291800128255
cascade_6,6,0.19444444444444445,0.9302224548319287,1.2777777777777777,0.8427360687858643,0.8427360687858642,0.16666666666666666,2.5,2.0,1.4,0.16666666666666666,0.14995590180707283
cascade_60,10,0.17,0.911968726163685,1.2499999999999998,0.9217771979249536,0.834197936713045,0.3,2.2857142857142856,3.0,1.2332506203473947,0.32,0.1888432278528472
cascade_61,9,0.16049382716049382,0.9272737693739274,1.2716049382716048,0.9230769230769231,0.9858465859981766,0.3333333333333333,2.2,2.0,1.9999999999999998,0.27037037037037037,0.25721620724847094
cascade_62,5,0.08,1.0,1.1199999999999999,1.3693063937629153,1.3693063937629153,0.6,0.6666666666666666,3.0,2.75,0.0,0.0
cascade_63,10,0.1,0.9372469000413188,1.1400000000000001,1.0540925533894598,1.4142135623730951,0.5,1.8461538461538463,2.0,1.307692307692308,0.37,0.22236106773543884
cascade_64,7,0.12244897959183673,0.9248263807829842,1.1836734693877549,1.4174834246858972,1.0496913126495102,0.42857142857142855,1.5,2.0,3.6666666666666665,0.42857142857142855,0.2347382389307855
cascade_65,12,0.09027777777777778,0.9450100279294026,1.1319444444444444,1.074923218044291,0.9195737722113434,0.3333333333333333,1.7777777777777777,3.0,1.6181818181818184,0.0,0.18776690404970264
cascade_66,13,0.17751479289940827,0.8900718982796222,1.2662721893491127,1.1102218663819374,0.8913161304747291,0.07692307692307693,2.7586206896551726,2.0,1.9478747423186415,0.5395604395604395,0.3196185579412212
cascade_67,6,0.16666666666666666,0.9639188533993056,1.25,1.2649110640673518,0.6324555320336759,0.16666666666666666,2.0,3.0,3.5762711864406787,0.3611111111111111,0.2918650119236376
cascade_68,10,0.13,0.9497047436864404,1.19,0.8919244682526196,1.0288411614225066,0.3,1.875,3.0,0.6901408450704225,0.0,0.2577018750615843
cascade_69,7,0.14285714285714285,0.961156796715986,1.2040816326530612,1.0,0.816496580927726,0.2857142857142857,2.8333333333333335,2.0,1.0136986301369864,0.3,0.3868589716493315
cascade_7,13,0.14201183431952663,0.9264163442610738,1.2189349112426036,0.9076258712829985,0.7282732622061889,0.15384615384615385,2.6315789473684212,1.0,1.296368989205103,0.158974358974359,0.238242968122978
cascade_70,8,0.296875,0.8617798586368351,1.453125,0.9794080894997762,0.6728378141713411,0.125,3.130434782608696,2.0,1.642201834862385,0.8380952380952381,0.38746344856851744
cascade_71,14,0.17857142857142858,0.8839341321927066,1.2908163265306123,0.8264846780654334,0.9114654303752998,0.21428571428571427,2.5434782608695654,2.0,2.0734141126158234,0.5464285714285714,0.22141017620992232
cascade_72,11,0.0743801652892562,0.9804021306891321,1.1239669421487604,0.9175921254250033,0.7370277311900888,0.2727272727272727,2.0,3.0,1.1639344262295084,0.0,0.07872958216222177
cascade_73,10,0.14,0.9258679049081591,1.2,0.9035079029052512,0.838419850555191,0.2,2.0,2.0,1.3204419889502765,0.14999999999999997,0.12924123453177275
cascade_74,10,0.13,0.8660236482290038,1.19,0.8919244682526197,1.7409482253095336,0.6,1.3333333333333333,2.0,1.1428571428571428,0.5785714285714285,0.1471960144387974
cascade_75,7,0.08163265306122448,0.9870558585867127,1.1224489795918366,1.3768926368215255,0.9354143466934853,0.42857142857142855,1.25,2.0,1.8,0.0,0.24397501823713338
cascade_76,9,0.09876543209876543,0.9289520343467876,1.1358024691358026,1.0439558180306292,1.0439558180306292,0.4444444444444444,1.5,2.0,3.0,0.24074074074074078,0.09848947338087982
cascade_77,8,0.0625,1.0,1.09375,1.0690449676496976,1.0690449676496976,0.5,1.0,2.0,2.0000000000000004,0.0,0.0
cascade_78,10,0.12,0.9280031071831395,1.1800000000000002,1.097134314340639,0.8606629658238704,0.3,1.7777777777777777,3.0,2.3707865168539324,0.15,0.19752253419585197
cascade_79,9,0.16049382716049382,0.9402306984833345,1.271604938271605,0.7825765365144541,0.70185721503441,0.1111111111111111,4.0,2.0,1.212879191059074,0.2777777777777778,0.18954970716054148
cascade_8,10,0.08,0.9475788036278463,1.0899999999999999,0.9860132971832694,1.2909944487358056,0.5,1.2857142857142858,2.0,1.0,0.0,0.07440238091428446
cascade_80,5,0.24,0.9248263807829842,1.3599999999999999,1.0865337342004415,0.6972166887783964,0.2,2.25,2.0,1.7272727272727273,0.6,0.3286335345030997
cascade_81,8,0.1875,0.9402054113148632,1.296875,0.7968190728895959,0.8728715609439694,0.25,2.125,3.0,1.5,0.375,0.21976226824788314
cascade_82,8,0.171875,0.897685761292398,1.265625,0.8638072284839422,0.9472510404576867,0.375,2.2222222222222223,2.0,1.4172661870503598,0.3333333333333333,0.17996211722571961
cascade_83,9,0.07407407407407407,0.9786600843501595,1.0740740740740742,1.0606601717798212,1.984313483298443,0.7777777777777778,0.75,2.0,1.0,0.0,0.05737753105492472
cascade_84,5,0.2,0.9182958340544894,1.28,1.0,1.0,0.4,1.5,3.0,1.8571428571428572,0.0,0.16733200530681516
cascade_85,12,0.13194444444444445,0.9150996285836529,1.1875000000000002,0.9505528616999283,1.0240128745098491,0.25,2.076923076923077,2.0,1.1364985163204748,0.26111111111111107,0.20071347721322236
cascade_86,10,0.18,0.9012598116632329,1.2700000000000002,0.7768954430890012,0.9369711585684086,0.3,2.2941176470588234,2.0,1.3300970873786406,0.2633333333333333,0.19267636857314901
cascade_87,10,0.12,0.9171425501237248,1.1800000000000002,1.2909944487358058,1.0243938285880987,0.3,1.7,2.0,1.9411764705882355,0.42333333333333334,0.3441062203870933
cascade_88,11,0.08264462809917356,0.9538557985061975,1.1239669421487604,1.0382677881933928,1.0382677881933928,0.36363636363636365,1.8571428571428572,2.0,1.2372881355932206,0.0,0.12998551872440736
cascade_89,8,0.1875,0.9048997191180818,1.328125,0.7968190728895959,0.7968190728895956,0.25,2.888888888888889,3.0,1.6446280991735538,0.3958333333333333,0.27351527573538936
cascade_9,10,0.1,0.941738618661651,1.1,1.0540925533894598,1.3333333333333333,0.6,1.0,2.0,1.307692307692308,0.0,0.0816496580927726
cascade_90,9,0.13580246913580246,0.9103211974693789,1.1851851851851851,1.2120265114521256,0.8941961624048181,0.3333333333333333,1.4444444444444444,2.0,1.9189189189189189,0.35185185185185186,0.20651563939657439
cascade_91,7,0.061224489795918366,0.9786600843501594,1.1020408163265305,1.2472191289246473,1.8358568490953675,0.7142857142857143,0.8,2.0,1.3333333333333333,0.0,0.0
cascade_92,10,0.12,0.9561837502065323,1.2200000000000002,1.097134314340639,0.6573421981221795,0.2,2.4285714285714284,3.0,1.5688073394495412,0.06666666666666667,0.32039275140289164
cascade_93,8,0.1875,0.8836910945078656,1.265625,0.9428090415820632,1.1268723396380222,0.375,1.7,3.0,1.5,0.3833333333333333,0.2843370146125683
cascade_94,8,0.09375,0.978081278530621,1.125,1.3801311186847085,0.9428090415820632,0.375,1.2,3.0,1.5,0.0,0.18819316317727025
cascade_95,11,0.1322314049586777,0.9589685588830583,1.1652892561983472,1.1239578506331986,1.1652521186421418,0.2727272727272727,1.75,3.0,1.583629893238434,0.18181818181818182,0.23288524468090005
cascade_96,13,0.16568047337278108,0.9171287169165384,1.2958579881656804,0.7545215179757535,0.8007224628952494,0.15384615384615385,3.0,4.0,2.386396526772793,0.4435897435897437,0.22879360542850716
cascade_97,5,0.16,0.9475713327707453,1.2,1.6298006013006623,0.5590169943749475,0.2,1.3333333333333333,3.0,3.166666666666667,0.0,0.28284271247461906
cascade_98,10,0.27,0.8623585236393445,1.4200000000000002,0.9410290864276298,0.6773267518195162,0.1,2.7096774193548385,2.0,2.984819734345351,0.5666666666666667,0.36775285891773196
cascade_99,10,0.2,0.8915466031765902,1.27,1.1055415967851334,0.816496580927726,0.2,2.125,2.0,2.557312252964427,0.2866666666666666,0.22542357790099116
ltm_1,9,0.1728395061728395,0.9597286510178445,1.296296296296296,0.970219836229009,0.5669467095138409,0.2222222222222222,0.0,2.0,1.857142857142857,0.7592592592592592,0.38206999268564995
ltm_10,8,0.171875,0.9639641687571261,1.265625,1.162174406295953,0.54110822483116,0.125,2.0,2.0,3.056338028169014,0.525,0.3320049287695481
ltm_100,10,0.18,0.9292074227813655,1.3199999999999998,1.073435314532551,0.5737753105492469,0.1,0.0,2.0,2.03030303030303,0.58,0.37298478126972356
ltm_11,5,0.2,0.8844676237771905,1.3199999999999998,1.0,1.0,0.4,1.0,2.0,1.0833333333333335,0.4666666666666666,0.3741657386773942
ltm_12,3,0.1111111111111111,NaN,1.111111111111111,1.7320508075688772,1.7320508075688772,0.6666666666666666,0.5,2.0,2.0,0.0,NaN
ltm_13,6,0.16666666666666666,0.978081278530621,1.277777777777778,1.2649110640673518,0.0,0.0,NaN,2.0,3.0,0.0,0.5348935511960404
ltm_14,4,0.125,1.0,1.125,1.1547005383792515,1.1547005383792515,0.5,1.0,2.0,1.0,0.0,0.0
ltm_15,8,0.109375,0.961156796715986,1.140625,1.2868475730966893,0.7324227936704637,0.25,1.6,2.0,2.6923076923076925,0.0,0.15669579263200217
ltm_16,4,0.1875,0.9786600843501594,1.25,1.2765694770084508,0.6666666666666667,0.25,1.5,3.0,2.2,0.0,0.25
ltm_17,3,0.2222222222222222,NaN,1.222222222222222,1.7320508075688772,0.8660254037844386,0.3333333333333333,1.0,2.0,2.0,0.0,0.0
ltm_18,7,0.12244897959183673,0.8920354867053562,1.163265306122449,1.707825127659933,1.0496913126495104,0.42857142857142855,0.0,2.0,2.5,0.47619047619047616,0.29508444542532697
ltm_19,8,0.125,0.9053067007866752,1.15625,1.3093073414159542,0.9258200997725514,0.375,1.4285714285714286,2.0,3.0000000000000004,0.375,0.16366341767699427
