run_ID,fw_ID,Model,S,BasalInput,ConnectanceInput,EmergentBasal,EmergentConnectance,AdjacencyMatrix,BodyMasses,MetabolicClasses
7,atn_7_10,ATN,10,0.25221534071174057,,0.3,0.15,[0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 1 1 0 0 1; 0 0 0 1 0 1 1 0 1 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 0 0 1 0 0 0 0 1 0],"[2.118397933666425e-6, 9.27287005045742, 0.7365950397666043, 0.004315190338777326, 1.2586571955069994e-5, 0.026235541815546215, 0.02504202933073525, 3.427495053923096e-5, 0.007709947403456885, 0.058306765544814385]","[:producer, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
7,adbm_7_10,ADBM,10,0.25221534071174057,,0.3,0.08,[0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 1 0],"[2.118397933666425e-6, 9.27287005045742, 0.7365950397666043, 0.004315190338777326, 1.2586571955069994e-5, 0.026235541815546215, 0.02504202933073525, 3.427495053923096e-5, 0.007709947403456885, 0.058306765544814385]","[:producer, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
7,niche_7_10,Niche,10,,0.10943908262770592,0.7,0.09,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 1 1 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 1 0 0 1 1 1 0 0; 0 0 0 0 0 0 0 0 0 0],,
7,cascade_7_10,Cascade,10,,0.10943908262770592,0.5,0.07,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 1 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 1 0 0 0; 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],,
7,random_7_10,Random,10,,0.10943908262770592,0.4,0.11,[0 1 1 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 0 1 0 1 0 1; 0 0 0 0 0 0 0 0 0 0],,
7,maxent_7_10,MaxEnt,10,,0.10943908262770592,0.5,0.08,[0 0 0 1 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 1 0 0 0 0; 0 0 0 1 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0],,
8,ltm_8_10,LTM,10,0.1761350816174482,,0.3,0.18,[0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 1 0 0 0 0; 0 0 0 1 0 0 1 1 0 0; 1 0 0 0 0 0 0 0 0 0; 0 1 1 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 1 0 1 0 0 0 1 0; 0 0 0 1 0 0 1 0 0 1; 0 1 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],"[16201.223871184588, 1.0771196434572627, 2.420344632907849, 10.129321745908198, 0.025909592943580098, 9417.166923288361, 0.0019712717540613972, 0.005846932377501357, 8.138811463487264e-5, 0.003210783256996486]","[:producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer]"
8,atn_8_10,ATN,10,0.1761350816174482,,0.4,0.14,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 1 0 1; 0 0 0 0 1 0 0 1 0 0; 0 1 1 0 1 0 0 0 0 0; 0 0 0 0 0 0 1 1 1 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],"[16201.223871184588, 1.0771196434572627, 2.420344632907849, 10.129321745908198, 0.025909592943580098, 9417.166923288361, 0.0019712717540613972, 0.005846932377501357, 8.138811463487264e-5, 0.003210783256996486]","[:producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer]"
8,adbm_8_10,ADBM,10,0.1761350816174482,,0.3,0.12,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0; 0 1 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 1 1 1 1 0 0 1 0 0; 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],"[16201.223871184588, 1.0771196434572627, 2.420344632907849, 10.129321745908198, 0.025909592943580098, 9417.166923288361, 0.0019712717540613972, 0.005846932377501357, 8.138811463487264e-5, 0.003210783256996486]","[:producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer]"
8,niche_8_10,Niche,10,,0.15355600350900206,0.6,0.08,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 0 0 0 1 1 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],,
8,cascade_8_10,Cascade,10,,0.15355600350900206,0.4,0.15,[0 0 1 1 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 1 0 0 0 0; 1 0 0 0 0 0 1 0 1 0; 0 0 1 1 0 0 0 0 1 1; 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],,
8,random_8_10,Random,10,,0.15355600350900206,0.2,0.15,[0 0 0 0 0 1 0 0 0 0; 0 0 1 0 1 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 1 1 1 0 1 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 1 0 0 1 0 1 0 0 0 0; 0 1 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],,
8,maxent_8_10,MaxEnt,10,,0.15355600350900206,0.3,0.11,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 1 0 1 0 0 1 1; 0 0 0 1 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 1 0],,
9,ltm_9_10,LTM,10,0.22224868021594144,,0.3,0.16,[0 0 0 1 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 1 0 0; 1 0 0 0 1 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 1; 1 0 0 0 1 0 1 0 1 0],"[0.9972269619748994, 0.00035202189951674494, 101817.08149251825, 3195.9649626808373, 0.0004258259402458168, 111647.2334519193, 0.0011284958238311639, 77119.85426751578, 1.2676862332909781e-5, 1.8850321225783692e-5]","[:invertebrate, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
9,atn_9_10,ATN,10,0.22224868021594144,,0.5,0.07,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 1; 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 1; 0 0 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],"[0.9972269619748994, 0.00035202189951674494, 101817.08149251825, 3195.9649626808373, 0.0004258259402458168, 111647.2334519193, 0.0011284958238311639, 77119.85426751578, 1.2676862332909781e-5, 1.8850321225783692e-5]","[:invertebrate, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
9,adbm_9_10,ADBM,10,0.22224868021594144,,0.4,0.12,[0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 1; 1 0 0 1 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 1 0 0 1 0 0 0; 0 1 0 0 0 0 0 0 0 0; 1 0 0 1 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],"[0.9972269619748994, 0.00035202189951674494, 101817.08149251825, 3195.9649626808373, 0.0004258259402458168, 111647.2334519193, 0.0011284958238311639, 77119.85426751578, 1.2676862332909781e-5, 1.8850321225783692e-5]","[:invertebrate, :invertebrate, :invertebrate, :producer, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
9,niche_9_10,Niche,10,,0.23364627285908413,0.1,0.36,[0 1 0 1 0 0 0 1 0 0; 0 0 0 1 0 0 0 0 0 0; 1 1 0 1 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 1; 1 1 0 1 0 1 0 1 0 0; 1 1 0 1 0 0 0 1 0 1; 1 1 1 1 1 1 0 1 1 1; 0 0 0 1 0 0 0 0 0 1; 1 1 1 0 1 1 0 1 0 0; 0 0 0 0 0 0 0 0 0 0],,
9,cascade_9_10,Cascade,10,,0.23364627285908413,0.3,0.17,[0 0 0 0 1 0 0 0 0 1; 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 1; 0 1 0 1 0 0 0 1 0 1; 0 0 0 1 0 0 0 0 0 1; 0 1 1 0 0 1 0 0 1 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],,
9,random_9_10,Random,10,,0.23364627285908413,0.1,0.23,[0 1 0 0 1 1 0 1 0 1; 0 0 0 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 1 1 1; 0 0 0 0 0 0 0 0 0 0; 0 1 0 1 0 0 0 0 0 1; 0 0 1 0 0 0 0 0 0 0; 1 0 0 1 0 0 0 0 0 0; 0 0 1 1 1 0 0 0 0 0; 0 0 1 1 0 0 0 0 0 0; 0 1 1 0 0 0 1 0 0 0],,
9,maxent_9_10,MaxEnt,10,,0.23364627285908413,0.4,0.12,[0 0 0 0 0 0 1 1 0 1; 0 0 0 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 1 1 0; 0 1 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 1 0 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],,
10,ltm_10_10,LTM,10,0.10966662522806613,,0.1,0.13,[0 0 0 0 1 0 0 0 1 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 1 0 0 0; 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 1 1 1 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0],"[0.0005040475643647897, 1.4036992828032165e-5, 21.584169384982722, 93.05252901850142, 468.1893043524257, 2.019753437301475e-6, 346.26674891235615, 4.559309722076218e-5, 0.1312522998467178, 684.9003040756317]","[:invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
10,atn_10_10,ATN,10,0.10966662522806613,,0.1,0.13,[0 1 0 0 0 1 0 1 0 0; 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 1 0; 0 0 1 0 0 0 0 0 0 0; 0 0 1 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 1 1 0 0 0 0 0 0],"[0.0005040475643647897, 1.4036992828032165e-5, 21.584169384982722, 93.05252901850142, 468.1893043524257, 2.019753437301475e-6, 346.26674891235615, 4.559309722076218e-5, 0.1312522998467178, 684.9003040756317]","[:invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
10,adbm_10_10,ADBM,10,0.10966662522806613,,0.1,0.16,[0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 1 0; 0 0 1 0 0 0 0 0 1 0; 0 0 1 1 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0; 0 0 1 1 0 0 0 0 1 0; 0 1 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 1 1 0 0 0 0 1 0],"[0.0005040475643647897, 1.4036992828032165e-5, 21.584169384982722, 93.05252901850142, 468.1893043524257, 2.019753437301475e-6, 346.26674891235615, 4.559309722076218e-5, 0.1312522998467178, 684.9003040756317]","[:invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
10,niche_10_10,Niche,10,,0.11635630213603453,0.7,0.08,[0 0 0 1 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 1 0 0 0 1 1 1 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],,
10,cascade_10_10,Cascade,10,,0.11635630213603453,0.4,0.1,[0 0 0 0 0 0 0 0 0 0; 1 0 0 1 0 0 0 1 0 0; 1 0 0 0 1 0 0 0 1 0; 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 1 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0],,
10,random_10_10,Random,10,,0.11635630213603453,0.2,0.12,[0 0 0 0 0 0 0 0 1 0; 0 0 0 0 1 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 1 0 0 0; 0 1 1 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 1 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0],,
10,maxent_10_10,MaxEnt,10,,0.11635630213603453,0.6,0.08,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 1 1 1 0 0 0 0 0 1 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0],,
11,ltm_11_10,LTM,10,0.19640305774868233,,0.2,0.18,[0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 1 0 0 0; 1 0 0 0 0 1 0 1 0 0; 0 0 0 0 0 0 0 1 1 1; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 1 1 1; 0 1 0 1 0 0 1 0 0 0; 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0],"[0.02110055755339738, 0.9854137697567991, 1.899697656839833e-5, 0.3873136526134998, 117171.94638384684, 0.0009918532223563547, 42.58569797544359, 0.11176375729930539, 137.12886922543174, 1147.7200338500065]","[:producer, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
11,atn_11_10,ATN,10,0.19640305774868233,,0.3,0.14,[0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 0 1 0 1 0 0 0 1 0 0; 1 0 0 0 0 1 0 0 0 0; 0 1 0 1 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 1 0],"[0.02110055755339738, 0.9854137697567991, 1.899697656839833e-5, 0.3873136526134998, 117171.94638384684, 0.0009918532223563547, 42.58569797544359, 0.11176375729930539, 137.12886922543174, 1147.7200338500065]","[:producer, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
11,adbm_11_10,ADBM,10,0.19640305774868233,,0.3,0.18,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 0 1 0 1 0 0 0 1 0 0; 1 0 0 0 0 0 0 0 0 0; 1 1 0 1 0 0 1 1 0 0; 1 1 0 1 0 0 1 1 1 0],"[0.02110055755339738, 0.9854137697567991, 1.899697656839833e-5, 0.3873136526134998, 117171.94638384684, 0.0009918532223563547, 42.58569797544359, 0.11176375729930539, 137.12886922543174, 1147.7200338500065]","[:producer, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
11,niche_11_10,Niche,10,,0.22587771282590757,0.2,0.16,[0 1 0 0 0 1 0 0 0 1; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 1 0 0 0 0 1 0 1 1 1; 0 1 0 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 1 1 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0],,
11,cascade_11_10,Cascade,10,,0.22587771282590757,0.3,0.21,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 0 0 1 1 0 1 1 1 1; 0 1 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 1 0 0 0; 0 0 0 1 1 0 0 1 1 0; 0 0 0 0 0 0 0 0 0 0; 1 1 0 1 0 0 0 0 0 0; 0 1 0 1 1 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0],,
11,random_11_10,Random,10,,0.22587771282590757,0.1,0.23,[0 0 0 0 0 0 0 0 1 0; 1 0 0 0 0 0 1 1 0 0; 0 0 0 1 0 1 1 0 0 0; 0 0 0 0 0 0 0 1 0 0; 1 1 0 0 0 1 1 0 0 0; 0 0 1 0 1 0 1 0 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 1 0 0 0; 0 0 0 0 0 0 0 1 0 0; 1 1 0 0 1 0 0 0 1 0],,
11,maxent_11_10,MaxEnt,10,,0.22587771282590757,0.3,0.1,[0 0 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 1 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0; 0 0 0 1 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 1; 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0],,
12,ltm_12_10,LTM,10,0.26526700282180493,,0.4,0.2,[0 0 0 1 1 1 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 1 0 1 1 1 0 1 0 0 1; 1 0 1 1 1 1 0 0 1 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],"[0.1849068737806642, 143.98012467981675, 7070.9715449688865, 0.014202954396148212, 3.0229474720703564, 0.5327103812128251, 0.056976796188500586, 0.0007294653262484172, 0.0005529969221978721, 0.013595348282601621]","[:invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :producer]"
12,atn_12_10,ATN,10,0.26526700282180493,,0.4,0.19,[0 0 0 1 0 0 0 1 1 1; 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 1 0; 1 0 0 1 0 1 1 0 0 1; 0 0 0 1 0 0 1 0 0 1; 0 0 0 1 0 0 0 1 1 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],"[0.1849068737806642, 143.98012467981675, 7070.9715449688865, 0.014202954396148212, 3.0229474720703564, 0.5327103812128251, 0.056976796188500586, 0.0007294653262484172, 0.0005529969221978721, 0.013595348282601621]","[:invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :producer]"
12,adbm_12_10,ADBM,10,0.26526700282180493,,0.4,0.13,[0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 1 1 0 1 1 1 1 0 0 1; 0 0 0 0 0 0 0 1 0 0; 1 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],"[0.1849068737806642, 143.98012467981675, 7070.9715449688865, 0.014202954396148212, 3.0229474720703564, 0.5327103812128251, 0.056976796188500586, 0.0007294653262484172, 0.0005529969221978721, 0.013595348282601621]","[:invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :producer, :producer]"
12,niche_12_10,Niche,10,,0.0882969997751606,0.6,0.06,[0 1 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0; 0 1 0 1 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],,
12,cascade_12_10,Cascade,10,,0.0882969997751606,0.2,0.12,[0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1; 0 0 0 0 1 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 1 0 0 0; 0 1 1 1 0 0 0 0 0 1; 0 1 0 0 0 0 1 0 0 0],,
12,random_12_10,Random,10,,0.0882969997751606,0.4,0.09,[0 1 0 0 0 0 0 0 0 0; 0 0 0 0 1 1 0 1 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0; 0 0 1 0 1 0 0 0 0 0; 0 0 0 0 0 1 0 0 0 0; 0 0 0 0 0 0 0 0 1 0],,
12,maxent_12_10,MaxEnt,10,,0.0882969997751606,0.4,0.09,[0 0 0 0 0 0 0 0 1 0; 0 0 1 0 0 0 1 0 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 1 1 0 0 1; 0 0 0 1 0 0 0 0 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0],,
13,ltm_13_10,LTM,10,0.21383966110914454,,0.3,0.19,[0 0 0 0 0 0 0 0 0 0; 0 0 0 1 1 0 0 0 1 0; 0 1 0 1 1 0 0 0 1 0; 0 0 0 0 1 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 1 0 1; 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 1; 0 1 0 1 1 0 0 0 0 1; 0 0 0 1 1 0 1 0 0 0],"[0.0008433566365206723, 0.8304029386673795, 0.10074435371002984, 142.85470751128966, 148.49584077850866, 0.003312283528258196, 74040.63353152007, 0.5030319225187886, 0.16280939378814166, 33.41443053720222]","[:producer, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
13,atn_13_10,ATN,10,0.21383966110914454,,0.3,0.17,[0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 1 0 0 1 0; 1 0 0 0 0 1 0 0 0 0; 0 1 0 0 0 0 0 1 0 1; 0 0 0 0 0 0 0 0 0 0; 1 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 1 0 0 0 0; 1 0 0 0 0 1 0 0 0 0; 0 1 1 0 0 0 0 1 1 0],"[0.0008433566365206723, 0.8304029386673795, 0.10074435371002984, 142.85470751128966, 148.49584077850866, 0.003312283528258196, 74040.63353152007, 0.5030319225187886, 0.16280939378814166, 33.41443053720222]","[:producer, :invertebrate, :invertebrate, :invertebrate, :producer, :invertebrate, :invertebrate, :invertebrate, :invertebrate, :invertebrate]"
