fw_ID,model,dist_model,outcome,failed
maxent_51_20,MaxEnt,3.5411920902018603,Equilibrium,FALSE
ltm_52_20,LTM,6.524705156263132,Equilibrium,FALSE
atn_52_20,ATN,1.56787161197611,Equilibrium,FALSE
adbm_52_20,ADBM,0.8565930908632595,Equilibrium,FALSE
niche_52_20,Niche,1.997399361278025,Equilibrium,FALSE
cascade_52_20,Cascade,1.6429454787495974,Equilibrium,FALSE
maxent_52_20,MaxEnt,1.297510193484436,Equilibrium,FALSE
ltm_53_20,LTM,1.806625789240718,Equilibrium,FALSE
atn_53_20,ATN,1.2733747144849077,Equilibrium,FALSE
adbm_53_20,ADBM,1.2165578101357928,Equilibrium,FALSE
niche_53_20,Niche,1.7605751133949277,Equilibrium,FALSE
cascade_53_20,Cascade,1.3297185149545796,Equilibrium,FALSE
maxent_53_20,MaxEnt,0.6462585931909285,Equilibrium,FALSE
ltm_54_20,LTM,2.292662557526912,Equilibrium,FALSE
atn_54_20,ATN,1.2769323433873812,Equilibrium,FALSE
adbm_54_20,ADBM,1.601859798191582,Equilibrium,FALSE
niche_54_20,Niche,1.729925835897943,Equilibrium,FALSE
cascade_54_20,Cascade,1.2370778557950457,Equilibrium,FALSE
maxent_54_20,MaxEnt,3.1210081070325453,Equilibrium,FALSE
ltm_55_20,LTM,4.602120553727077,Equilibrium,FALSE
atn_55_20,ATN,1.0220295743583194,Equilibrium,FALSE
adbm_55_20,ADBM,1.7780916330220862,Equilibrium,FALSE
niche_55_20,Niche,2.7359203185721874,Equilibrium,FALSE
cascade_55_20,Cascade,1.9116776539158193,Equilibrium,FALSE
maxent_55_20,MaxEnt,1.8540806771089593,Equilibrium,FALSE
atn_56_20,ATN,1.3510208633846008,Equilibrium,FALSE
adbm_56_20,ADBM,0.7835129855769289,Equilibrium,FALSE
niche_56_20,Niche,3.804058458958088,Equilibrium,FALSE
cascade_56_20,Cascade,2.424569902354452,Equilibrium,FALSE
maxent_56_20,MaxEnt,2.6024977418547963,Equilibrium,FALSE
adbm_57_20,ADBM,1.008408033248299,Equilibrium,FALSE
niche_57_20,Niche,2.72682997381109,Equilibrium,FALSE
cascade_57_20,Cascade,1.9054539308010314,Equilibrium,FALSE
ltm_58_20,LTM,2.383754981483534,Equilibrium,FALSE
atn_58_20,ATN,2.3137347828226016,Equilibrium,FALSE
adbm_58_20,ADBM,1.3885914354667512,Equilibrium,FALSE
niche_58_20,Niche,3.261733257097333,Equilibrium,FALSE
cascade_58_20,Cascade,3.191183909673369,Equilibrium,FALSE
random_58_20,Random,2.5911112796343123,Equilibrium,FALSE
maxent_58_20,MaxEnt,1.7793225383467548,Equilibrium,FALSE
atn_59_20,ATN,1.8361818379524673,Equilibrium,FALSE
adbm_59_20,ADBM,1.3591296579888352,Equilibrium,FALSE
niche_59_20,Niche,2.365887290957258,Equilibrium,FALSE
cascade_59_20,Cascade,1.8666412396982863,Equilibrium,FALSE
maxent_59_20,MaxEnt,2.648100266102106,Equilibrium,FALSE
ltm_60_20,LTM,3.6297992380824144,Equilibrium,FALSE
atn_60_20,ATN,2.1536599046973333,Equilibrium,FALSE
adbm_60_20,ADBM,1.8953107838067738,Equilibrium,FALSE
niche_60_20,Niche,4.256691292449551,Equilibrium,FALSE
cascade_60_20,Cascade,3.5916457752924957,Equilibrium,FALSE
maxent_60_20,MaxEnt,1.0305026468611231,Equilibrium,FALSE
atn_61_20,ATN,1.1616159908905688,Equilibrium,FALSE
adbm_61_20,ADBM,0.5151843368230111,Equilibrium,FALSE
niche_61_20,Niche,4.085672373801741,Equilibrium,FALSE
cascade_61_20,Cascade,4.587102899347003,Equilibrium,FALSE
random_61_20,Random,1.1320658468861704,Equilibrium,FALSE
maxent_61_20,MaxEnt,1.7643320672305667,Equilibrium,FALSE
atn_62_20,ATN,1.1510264828994181,Equilibrium,FALSE
adbm_62_20,ADBM,1.5313259946186768,Equilibrium,FALSE
niche_62_20,Niche,4.292163623011166,Equilibrium,FALSE
cascade_62_20,Cascade,2.5754715892855007,Equilibrium,FALSE
maxent_62_20,MaxEnt,1.1912731270245311,Equilibrium,FALSE
ltm_63_20,LTM,1.8419944805848858,Equilibrium,FALSE
atn_63_20,ATN,1.8732491635944124,Equilibrium,FALSE
adbm_63_20,ADBM,1.7731631093277613,Equilibrium,FALSE
niche_63_20,Niche,2.625501940916052,Equilibrium,FALSE
cascade_63_20,Cascade,1.422069983865683,Equilibrium,FALSE
maxent_63_20,MaxEnt,1.134919941011507,Equilibrium,FALSE
ltm_64_20,LTM,1.871985953102366,Equilibrium,FALSE
atn_64_20,ATN,1.4471072792918007,Equilibrium,FALSE
adbm_64_20,ADBM,2.097949807196898,Equilibrium,FALSE
niche_64_20,Niche,3.93599703024524,Equilibrium,FALSE
cascade_64_20,Cascade,3.864167115843115,Equilibrium,FALSE
random_64_20,Random,2.632626288315305,Equilibrium,FALSE
maxent_64_20,MaxEnt,2.4331520999796052,Equilibrium,FALSE
ltm_65_20,LTM,1.5653737832778625,Equilibrium,FALSE
atn_65_20,ATN,1.7990634819499074,Equilibrium,FALSE
adbm_65_20,ADBM,1.7948284288153704,Equilibrium,FALSE
niche_65_20,Niche,3.0175442130220804,Equilibrium,FALSE
cascade_65_20,Cascade,2.1660687304957,Equilibrium,FALSE
maxent_65_20,MaxEnt,2.537685220315248,Equilibrium,FALSE
ltm_66_20,LTM,1.3750086430106772,Equilibrium,FALSE
atn_66_20,ATN,1.237300219684644,Equilibrium,FALSE
adbm_66_20,ADBM,0.878754430097606,Equilibrium,FALSE
niche_66_20,Niche,2.568067684549912,Equilibrium,FALSE
cascade_66_20,Cascade,2.072179933867854,Equilibrium,FALSE
random_66_20,Random,2.176812648961914,Equilibrium,FALSE
maxent_66_20,MaxEnt,1.5486543619005897,Equilibrium,FALSE
ltm_67_20,LTM,2.2478066945077657,Equilibrium,FALSE
atn_67_20,ATN,2.5910412477903186,Equilibrium,FALSE
adbm_67_20,ADBM,1.006555353511297,Equilibrium,FALSE
niche_67_20,Niche,3.6221296858976317,Equilibrium,FALSE
cascade_67_20,Cascade,2.0260561170399276,Equilibrium,FALSE
maxent_67_20,MaxEnt,1.8147922129441274,Equilibrium,FALSE
ltm_68_20,LTM,1.6467137729253596,Equilibrium,FALSE
atn_68_20,ATN,2.413715681892481,Equilibrium,FALSE
adbm_68_20,ADBM,1.527026319304321,Equilibrium,FALSE
niche_68_20,Niche,3.323445830693011,Equilibrium,FALSE
cascade_68_20,Cascade,2.64175829942871,Equilibrium,FALSE
maxent_68_20,MaxEnt,1.9925283179735158,Equilibrium,FALSE
ltm_69_20,LTM,1.6315752591617052,Equilibrium,FALSE
atn_69_20,ATN,1.900435919704518,Equilibrium,FALSE
niche_69_20,Niche,3.496011452937071,Equilibrium,FALSE
cascade_69_20,Cascade,2.6096336458936276,Equilibrium,FALSE
maxent_69_20,MaxEnt,3.540968756344241,Equilibrium,FALSE
ltm_70_20,LTM,1.748024572860023,Equilibrium,FALSE
atn_70_20,ATN,1.4194282529983038,Equilibrium,FALSE
adbm_70_20,ADBM,0.7220612181171533,Equilibrium,FALSE
niche_70_20,Niche,2.709355738618913,Equilibrium,FALSE
cascade_70_20,Cascade,1.7816005943104356,Equilibrium,FALSE
maxent_70_20,MaxEnt,2.074265956201627,Equilibrium,FALSE
ltm_71_20,LTM,1.6831174839634817,Equilibrium,FALSE
atn_71_20,ATN,1.7388072570326554,Equilibrium,FALSE
adbm_71_20,ADBM,1.8533864788301668,Equilibrium,FALSE
niche_71_20,Niche,2.550273286696417,Equilibrium,FALSE
cascade_71_20,Cascade,1.4047598994198318,Equilibrium,FALSE
maxent_71_20,MaxEnt,1.551185936279365,Equilibrium,FALSE
ltm_72_20,LTM,1.434163445133145,Equilibrium,FALSE
atn_72_20,ATN,1.4410544925845234,Equilibrium,FALSE
adbm_72_20,ADBM,2.961070631205808,Equilibrium,FALSE
niche_72_20,Niche,1.4606368408627441,Equilibrium,FALSE
cascade_72_20,Cascade,2.1370211855527224,Equilibrium,FALSE
maxent_72_20,MaxEnt,1.3987344659582988,Equilibrium,FALSE
ltm_73_20,LTM,1.7431884242004176,Equilibrium,FALSE
atn_73_20,ATN,1.721062742355575,Equilibrium,FALSE
adbm_73_20,ADBM,1.452958902322785,Equilibrium,FALSE
niche_73_20,Niche,1.3647581022741078,Equilibrium,FALSE
cascade_73_20,Cascade,3.0250699654274804,Equilibrium,FALSE
random_73_20,Random,2.8430205763172394,Equilibrium,FALSE
ltm_74_20,LTM,4.746003551063083,Equilibrium,FALSE
atn_74_20,ATN,2.052151128968759,Equilibrium,FALSE
adbm_74_20,ADBM,2.7478981102276263,Equilibrium,FALSE
niche_74_20,Niche,3.550032374792754,Equilibrium,FALSE
cascade_74_20,Cascade,3.0682310501197203,Equilibrium,FALSE
maxent_74_20,MaxEnt,2.3614711116340734,Equilibrium,FALSE
ltm_75_20,LTM,3.2580776893170706,Equilibrium,FALSE
atn_75_20,ATN,1.0130967072918018,Equilibrium,FALSE
adbm_75_20,ADBM,0.9533986487140836,Equilibrium,FALSE
niche_75_20,Niche,1.7684002238077507,Equilibrium,FALSE
cascade_75_20,Cascade,3.1144626359945153,Equilibrium,FALSE
random_75_20,Random,2.8476866752610714,Equilibrium,FALSE
ltm_76_20,LTM,4.404464458800147,Equilibrium,FALSE
atn_76_20,ATN,2.5730258112430726,Equilibrium,FALSE
adbm_76_20,ADBM,2.04905635421043,Equilibrium,FALSE
niche_76_20,Niche,2.149183743733767,Equilibrium,FALSE
cascade_76_20,Cascade,1.6193079537650525,Equilibrium,FALSE
ltm_77_20,LTM,6.990658131320238,Equilibrium,FALSE
atn_77_20,ATN,1.1903183885547526,Equilibrium,FALSE
adbm_77_20,ADBM,1.577588158284936,Equilibrium,FALSE
niche_77_20,Niche,2.6598622237981404,Equilibrium,FALSE
cascade_77_20,Cascade,1.6315278712328085,Equilibrium,FALSE
random_77_20,Random,3.7614669725584204,Equilibrium,FALSE
maxent_77_20,MaxEnt,2.0704827351267405,Equilibrium,FALSE
ltm_78_20,LTM,1.7406982401108437,Equilibrium,FALSE
atn_78_20,ATN,2.603169121777301,Equilibrium,FALSE
adbm_78_20,ADBM,1.6574120332128077,Equilibrium,FALSE
niche_78_20,Niche,2.450528947241572,Equilibrium,FALSE
cascade_78_20,Cascade,2.0710324785949865,Equilibrium,FALSE
maxent_78_20,MaxEnt,2.6404810146580533,Equilibrium,FALSE
ltm_79_20,LTM,2.2065189389458255,Equilibrium,FALSE
atn_79_20,ATN,2.930721406268025,Equilibrium,FALSE
niche_79_20,Niche,3.519489435750889,Equilibrium,FALSE
cascade_79_20,Cascade,2.400437984566197,Equilibrium,FALSE
maxent_79_20,MaxEnt,3.2528804772685014,Equilibrium,FALSE
ltm_80_20,LTM,2.0154319604574087,Equilibrium,FALSE
atn_80_20,ATN,2.3910845668619003,Equilibrium,FALSE
niche_80_20,Niche,3.8498170979084763,Equilibrium,FALSE
cascade_80_20,Cascade,2.3794563888795075,Equilibrium,FALSE
maxent_80_20,MaxEnt,3.1346828254209655,Equilibrium,FALSE
ltm_81_20,LTM,1.3523940127688483,Equilibrium,FALSE
atn_81_20,ATN,1.0338281172913972,Equilibrium,FALSE
adbm_81_20,ADBM,2.0468672758765805,Equilibrium,FALSE
niche_81_20,Niche,2.177237808712843,Equilibrium,FALSE
cascade_81_20,Cascade,2.38870566900216,Equilibrium,FALSE
maxent_81_20,MaxEnt,1.4678512538281305,Equilibrium,FALSE
adbm_82_20,ADBM,1.99078638291063,Equilibrium,FALSE
niche_82_20,Niche,2.4491578853365543,Equilibrium,FALSE
cascade_82_20,Cascade,1.3841347481339628,Equilibrium,FALSE
maxent_82_20,MaxEnt,2.061346633783628,Equilibrium,FALSE
atn_83_20,ATN,1.0802637487605533,Equilibrium,FALSE
adbm_83_20,ADBM,1.8787818773858922,Equilibrium,FALSE
niche_83_20,Niche,3.0473438272806783,Equilibrium,FALSE
cascade_83_20,Cascade,3.8921520930635936,Equilibrium,FALSE
maxent_83_20,MaxEnt,1.7350954528597469,Equilibrium,FALSE
atn_84_20,ATN,2.453443011642395,Equilibrium,FALSE
adbm_84_20,ADBM,3.06743237824551,Equilibrium,FALSE
niche_84_20,Niche,2.4114798037459386,Equilibrium,FALSE
cascade_84_20,Cascade,2.9615883141318884,Equilibrium,FALSE
random_84_20,Random,1.0586649229129814,Equilibrium,FALSE
maxent_84_20,MaxEnt,2.518262834228767,Equilibrium,FALSE
ltm_85_20,LTM,2.064738593242672,Equilibrium,FALSE
atn_85_20,ATN,1.4535142981749274,Equilibrium,FALSE
adbm_85_20,ADBM,0.6874608841311982,Equilibrium,FALSE
niche_85_20,Niche,3.3791869491814164,Equilibrium,FALSE
cascade_85_20,Cascade,4.185929881312448,Equilibrium,FALSE
random_85_20,Random,1.1306090645949822,Equilibrium,FALSE
maxent_85_20,MaxEnt,3.6287067941802933,Equilibrium,FALSE
ltm_86_20,LTM,2.8553062460746172,Equilibrium,FALSE
atn_86_20,ATN,1.2360710503000543,Equilibrium,FALSE
adbm_86_20,ADBM,1.085241164480755,Equilibrium,FALSE
niche_86_20,Niche,3.8415517861341764,Equilibrium,FALSE
cascade_86_20,Cascade,2.1379482916494363,Equilibrium,FALSE
maxent_86_20,MaxEnt,3.2834390564748004,Equilibrium,FALSE
ltm_87_20,LTM,2.83384561325475,Equilibrium,FALSE
atn_87_20,ATN,0.9222766805076457,Equilibrium,FALSE
adbm_87_20,ADBM,1.213579154698254,Equilibrium,FALSE
niche_87_20,Niche,2.793717796700472,Equilibrium,FALSE
cascade_87_20,Cascade,2.0321146725983965,Equilibrium,FALSE
random_87_20,Random,5.138882487750178,Equilibrium,FALSE
maxent_87_20,MaxEnt,2.8275977365707243,Equilibrium,FALSE
atn_88_20,ATN,0.6911922983282721,Equilibrium,FALSE
adbm_88_20,ADBM,3.155241114520467,Equilibrium,FALSE
niche_88_20,Niche,1.5807950226417704,Equilibrium,FALSE
cascade_88_20,Cascade,1.6262149227133924,Equilibrium,FALSE
maxent_88_20,MaxEnt,1.6980835972644377,Equilibrium,FALSE
atn_89_20,ATN,2.6524979482096724,Equilibrium,FALSE
adbm_89_20,ADBM,1.7439153207957268,Equilibrium,FALSE
niche_89_20,Niche,2.629913766638857,Equilibrium,FALSE
cascade_89_20,Cascade,0.7962585937594652,Equilibrium,FALSE
maxent_89_20,MaxEnt,2.6476200254332807,Equilibrium,FALSE
atn_90_20,ATN,1.5908124721669281,Equilibrium,FALSE
adbm_90_20,ADBM,2.6363352916774,Equilibrium,FALSE
niche_90_20,Niche,2.340703752476916,Equilibrium,FALSE
cascade_90_20,Cascade,1.2822887285827813,Equilibrium,FALSE
random_90_20,Random,4.283158426971641,Equilibrium,FALSE
maxent_90_20,MaxEnt,1.242397911469788,Equilibrium,FALSE
ltm_91_20,LTM,2.7397451468851926,Equilibrium,FALSE
atn_91_20,ATN,2.424819544845523,Equilibrium,FALSE
adbm_91_20,ADBM,1.8699408795656938,Equilibrium,FALSE
niche_91_20,Niche,1.344757456573871,Equilibrium,FALSE
cascade_91_20,Cascade,2.676058642643653,Equilibrium,FALSE
maxent_91_20,MaxEnt,2.2614743104076784,Equilibrium,FALSE
atn_92_20,ATN,1.6328422446525022,Equilibrium,FALSE
adbm_92_20,ADBM,0.9074277976564811,Equilibrium,FALSE
niche_92_20,Niche,5.248677429237744,Equilibrium,FALSE
cascade_92_20,Cascade,3.760135557242594,Equilibrium,FALSE
random_92_20,Random,1.2822089356291395,Equilibrium,FALSE
maxent_92_20,MaxEnt,2.432373273950635,Equilibrium,FALSE
atn_93_20,ATN,1.7079614497849067,Equilibrium,FALSE
adbm_93_20,ADBM,0.917206532492368,Equilibrium,FALSE
niche_93_20,Niche,2.5338460029924987,Equilibrium,FALSE
cascade_93_20,Cascade,4.046864234166444,Equilibrium,FALSE
random_93_20,Random,2.0040919167263724,Equilibrium,FALSE
maxent_93_20,MaxEnt,3.0705426401304075,Equilibrium,FALSE
ltm_94_20,LTM,2.380426467056523,Equilibrium,FALSE
atn_94_20,ATN,1.6983769743130535,Equilibrium,FALSE
adbm_94_20,ADBM,1.5444974383135581,Equilibrium,FALSE
niche_94_20,Niche,3.0006699574167293,Equilibrium,FALSE
cascade_94_20,Cascade,1.3188336880035414,Equilibrium,FALSE
maxent_94_20,MaxEnt,2.525582276342473,Equilibrium,FALSE
ltm_95_20,LTM,1.2361807519119072,Equilibrium,FALSE
atn_95_20,ATN,1.183215739233723,Equilibrium,FALSE
adbm_95_20,ADBM,0.8014125946688511,Equilibrium,FALSE
niche_95_20,Niche,2.6069583709540582,Equilibrium,FALSE
cascade_95_20,Cascade,1.7606761170461174,Equilibrium,FALSE
maxent_95_20,MaxEnt,1.59656406758529,Equilibrium,FALSE
atn_96_20,ATN,1.0046194913238538,Equilibrium,FALSE
adbm_96_20,ADBM,2.3951025212655526,Equilibrium,FALSE
niche_96_20,Niche,1.9945239448800214,Equilibrium,FALSE
cascade_96_20,Cascade,1.9498621737544846,Equilibrium,FALSE
maxent_96_20,MaxEnt,1.9359315025983437,Equilibrium,FALSE
ltm_97_20,LTM,4.430803511694558,Equilibrium,FALSE
atn_97_20,ATN,1.2373166433861071,Equilibrium,FALSE
adbm_97_20,ADBM,3.0085681914509936,Equilibrium,FALSE
niche_97_20,Niche,2.401791340912602,Equilibrium,FALSE
cascade_97_20,Cascade,2.655359246088311,Equilibrium,FALSE
random_97_20,Random,3.332120292588601,Equilibrium,FALSE
maxent_97_20,MaxEnt,1.7520691674918256,Equilibrium,FALSE
ltm_98_20,LTM,1.485782686422911,Equilibrium,FALSE
atn_98_20,ATN,0.81617079653319,Equilibrium,FALSE
adbm_98_20,ADBM,2.4579967605899786,Equilibrium,FALSE
niche_98_20,Niche,2.9054235869029075,Equilibrium,FALSE
cascade_98_20,Cascade,3.132613416105224,Equilibrium,FALSE
maxent_98_20,MaxEnt,3.017294312808549,Equilibrium,FALSE
atn_99_20,ATN,1.6976335644696254,Equilibrium,FALSE
adbm_99_20,ADBM,0.4667893517937819,Equilibrium,FALSE
niche_99_20,Niche,2.0298490207359676,Equilibrium,FALSE
cascade_99_20,Cascade,3.556247467946355,Equilibrium,FALSE
maxent_99_20,MaxEnt,3.114276668137035,Equilibrium,FALSE
ltm_100_20,LTM,2.2129599012925656,Equilibrium,FALSE
adbm_100_20,ADBM,1.320802013032335,Equilibrium,FALSE
niche_100_20,Niche,5.3356263988901755,Equilibrium,FALSE
cascade_100_20,Cascade,3.2325110299977755,Equilibrium,FALSE
maxent_100_20,MaxEnt,4.7618417968808835,Equilibrium,FALSE
atn_1_40,ATN,3.2524940106399436,Equilibrium,FALSE
adbm_1_40,ADBM,2.1243338485394183,Equilibrium,FALSE
niche_1_40,Niche,8.370556248466178,Equilibrium,FALSE
cascade_1_40,Cascade,9.16894972503931,Equilibrium,FALSE
ltm_2_40,LTM,2.418462274101476,Equilibrium,FALSE
atn_2_40,ATN,3.5581452728828546,Equilibrium,FALSE
adbm_2_40,ADBM,2.604718804526075,Equilibrium,FALSE
niche_2_40,Niche,4.144241852393722,Equilibrium,FALSE
cascade_2_40,Cascade,5.906837038673094,Equilibrium,FALSE
maxent_2_40,MaxEnt,4.83224025347442,Equilibrium,FALSE
atn_3_40,ATN,4.639371316461927,Equilibrium,FALSE
adbm_3_40,ADBM,5.236542097798242,Equilibrium,FALSE
niche_3_40,Niche,7.324368122562435,Equilibrium,FALSE
cascade_3_40,Cascade,9.221035923540626,Equilibrium,FALSE
maxent_3_40,MaxEnt,7.325290050448416,Equilibrium,FALSE
ltm_4_40,LTM,6.180443895565305,Equilibrium,FALSE
atn_4_40,ATN,3.946237958236915,Equilibrium,FALSE
adbm_4_40,ADBM,1.9002550737162929,Equilibrium,FALSE
niche_4_40,Niche,2.2883974041914468,Equilibrium,FALSE
cascade_4_40,Cascade,2.796003960136049,Equilibrium,FALSE
maxent_4_40,MaxEnt,3.1527850473698744,Equilibrium,FALSE
ltm_5_40,LTM,3.8080223564412594,Equilibrium,FALSE
atn_5_40,ATN,3.438187218785281,Equilibrium,FALSE
adbm_5_40,ADBM,2.8535464353897355,Equilibrium,FALSE
niche_5_40,Niche,4.8406480222572315,Equilibrium,FALSE
cascade_5_40,Cascade,6.020905641535572,Equilibrium,FALSE
atn_6_40,ATN,4.318397199379592,Equilibrium,FALSE
adbm_6_40,ADBM,2.0600460287648983,Equilibrium,FALSE
niche_6_40,Niche,6.155447245297836,Equilibrium,FALSE
cascade_6_40,Cascade,5.395966504913959,Equilibrium,FALSE
maxent_6_40,MaxEnt,4.796089071665143,Equilibrium,FALSE
ltm_7_40,LTM,7.371623750618054,Equilibrium,FALSE
atn_7_40,ATN,4.056698295390534,Equilibrium,FALSE
adbm_7_40,ADBM,4.291002662518865,Equilibrium,FALSE
niche_7_40,Niche,3.6954410182700985,Equilibrium,FALSE
cascade_7_40,Cascade,5.594892667139079,Equilibrium,FALSE
maxent_7_40,MaxEnt,4.805984672493507,Equilibrium,FALSE
atn_8_40,ATN,3.4905858354814523,Equilibrium,FALSE
adbm_8_40,ADBM,4.525274844288727,Equilibrium,FALSE
niche_8_40,Niche,4.606425827557512,Equilibrium,FALSE
cascade_8_40,Cascade,3.34750791248537,Equilibrium,FALSE
random_8_40,Random,6.106381179715196,Equilibrium,FALSE
maxent_8_40,MaxEnt,2.8422550323213214,Equilibrium,FALSE
ltm_9_40,LTM,7.055819985654365,Equilibrium,FALSE
atn_9_40,ATN,2.5669517328881732,Equilibrium,FALSE
adbm_9_40,ADBM,3.185892425071696,Equilibrium,FALSE
niche_9_40,Niche,3.9126402435075542,Equilibrium,FALSE
cascade_9_40,Cascade,3.658880817367076,Equilibrium,FALSE
maxent_9_40,MaxEnt,3.1533707706820002,Equilibrium,FALSE
ltm_10_40,LTM,5.47101570593549,Equilibrium,FALSE
atn_10_40,ATN,4.327296553835597,Equilibrium,FALSE
niche_10_40,Niche,8.161905484069127,Equilibrium,FALSE
cascade_10_40,Cascade,9.359776465910377,Equilibrium,FALSE
atn_11_40,ATN,3.7646132926642837,Equilibrium,FALSE
adbm_11_40,ADBM,1.932693735418216,Equilibrium,FALSE
niche_11_40,Niche,2.400209772213961,Equilibrium,FALSE
cascade_11_40,Cascade,3.1520339795543553,Equilibrium,FALSE
maxent_11_40,MaxEnt,3.066264305342673,Equilibrium,FALSE
atn_12_40,ATN,4.869236813097097,Equilibrium,FALSE
adbm_12_40,ADBM,3.637015889021659,Equilibrium,FALSE
niche_12_40,Niche,3.747951219761577,Equilibrium,FALSE
cascade_12_40,Cascade,4.127217994697764,Equilibrium,FALSE
maxent_12_40,MaxEnt,2.2121101839442345,Equilibrium,FALSE
ltm_13_40,LTM,2.228413369822286,Equilibrium,FALSE
atn_13_40,ATN,3.4272793639811288,Equilibrium,FALSE
adbm_13_40,ADBM,4.026322292842383,Equilibrium,FALSE
niche_13_40,Niche,6.884380168347777,Equilibrium,FALSE
cascade_13_40,Cascade,10.331117760248015,Equilibrium,FALSE
ltm_14_40,LTM,2.5552556566199534,Equilibrium,FALSE
atn_14_40,ATN,2.30518125718662,Equilibrium,FALSE
adbm_14_40,ADBM,2.7019338686925107,Equilibrium,FALSE
niche_14_40,Niche,8.717852283206547,Equilibrium,FALSE
cascade_14_40,Cascade,7.7514341833655225,Equilibrium,FALSE
maxent_14_40,MaxEnt,6.616136785885165,Equilibrium,FALSE
atn_15_40,ATN,3.384286022776433,Equilibrium,FALSE
adbm_15_40,ADBM,3.078045697978151,Equilibrium,FALSE
niche_15_40,Niche,5.461421202859043,Equilibrium,FALSE
cascade_15_40,Cascade,6.125271047403433,Equilibrium,FALSE
atn_16_40,ATN,4.124558015605219,Equilibrium,FALSE
adbm_16_40,ADBM,2.896160870901808,Equilibrium,FALSE
niche_16_40,Niche,3.0576303675597747,Equilibrium,FALSE
cascade_16_40,Cascade,3.1677689257879043,Equilibrium,FALSE
maxent_16_40,MaxEnt,2.6107004239240714,Equilibrium,FALSE
atn_17_40,ATN,2.2112388721988485,Equilibrium,FALSE
adbm_17_40,ADBM,2.0706614141610715,Equilibrium,FALSE
niche_17_40,Niche,8.711474645791895,Equilibrium,FALSE
cascade_17_40,Cascade,9.536183112820597,Equilibrium,FALSE
maxent_17_40,MaxEnt,8.122009919634552,Equilibrium,FALSE
ltm_18_40,LTM,4.492067991242128,Equilibrium,FALSE
atn_18_40,ATN,3.511934599830289,Equilibrium,FALSE
adbm_18_40,ADBM,6.872600119704108,Equilibrium,FALSE
niche_18_40,Niche,5.831083219140082,Equilibrium,FALSE
cascade_18_40,Cascade,3.4629418436283093,Equilibrium,FALSE
random_18_40,Random,4.860119900625964,Equilibrium,FALSE
maxent_18_40,MaxEnt,3.5976806625055753,Equilibrium,FALSE
atn_19_40,ATN,3.6070654058704967,Equilibrium,FALSE
adbm_19_40,ADBM,2.6129319540390976,Equilibrium,FALSE
niche_19_40,Niche,3.96416713032545,Equilibrium,FALSE
cascade_19_40,Cascade,6.806757550224018,Equilibrium,FALSE
maxent_19_40,MaxEnt,6.74972717850989,Equilibrium,FALSE
atn_20_40,ATN,4.062555349730519,Equilibrium,FALSE
adbm_20_40,ADBM,2.1218300329097275,Equilibrium,FALSE
niche_20_40,Niche,8.442485678873188,Equilibrium,FALSE
cascade_20_40,Cascade,8.568162621950895,Equilibrium,FALSE
maxent_20_40,MaxEnt,6.7289073955484495,Equilibrium,FALSE
atn_21_40,ATN,3.6358284707941846,Equilibrium,FALSE
adbm_21_40,ADBM,2.23560206221665,Equilibrium,FALSE
niche_21_40,Niche,4.845431289205499,Equilibrium,FALSE
cascade_21_40,Cascade,5.145617421262662,Equilibrium,FALSE
ltm_22_40,LTM,6.007224226727744,Equilibrium,FALSE
atn_22_40,ATN,3.4448412503028285,Equilibrium,FALSE
adbm_22_40,ADBM,4.46762179304718,Equilibrium,FALSE
niche_22_40,Niche,6.2145161820203185,Equilibrium,FALSE
cascade_22_40,Cascade,7.915274684970971,Equilibrium,FALSE
atn_23_40,ATN,3.7611413873688773,Equilibrium,FALSE
adbm_23_40,ADBM,2.6068229608578934,Equilibrium,FALSE
niche_23_40,Niche,11.288062400893459,Equilibrium,FALSE
cascade_23_40,Cascade,9.718352211846081,Equilibrium,FALSE
atn_24_40,ATN,3.66107153930457,Equilibrium,FALSE
adbm_24_40,ADBM,5.485579079788701,Equilibrium,FALSE
niche_24_40,Niche,2.7633904019824844,Equilibrium,FALSE
cascade_24_40,Cascade,3.5734251671231925,Equilibrium,FALSE
random_24_40,Random,4.184040175866878,Equilibrium,FALSE
atn_25_40,ATN,3.5848247288279835,Equilibrium,FALSE
adbm_25_40,ADBM,3.685990066460494,Equilibrium,FALSE
niche_25_40,Niche,5.313754452585991,Equilibrium,FALSE
cascade_25_40,Cascade,9.26241826928505,Equilibrium,FALSE
atn_26_40,ATN,4.742189879236564,Equilibrium,FALSE
niche_26_40,Niche,2.899769028509403,Equilibrium,FALSE
cascade_26_40,Cascade,3.206614922079407,Equilibrium,FALSE
random_26_40,Random,4.385045361822064,Equilibrium,FALSE
maxent_26_40,MaxEnt,1.7101575763715502,Equilibrium,FALSE
ltm_27_40,LTM,7.9976600361743335,Equilibrium,FALSE
atn_27_40,ATN,4.366670648106871,Equilibrium,FALSE
adbm_27_40,ADBM,5.041941866148377,Equilibrium,FALSE
niche_27_40,Niche,8.796504696585844,Equilibrium,FALSE
cascade_27_40,Cascade,9.049308610811732,Equilibrium,FALSE
maxent_27_40,MaxEnt,7.4271765409493895,Equilibrium,FALSE
atn_28_40,ATN,4.668515860075667,Equilibrium,FALSE
adbm_28_40,ADBM,4.187628915873015,Equilibrium,FALSE
niche_28_40,Niche,5.283989329155342,Equilibrium,FALSE
